sequence_id,split,step,row_type,component,reading,alert_label
TE-0492,test,1,reading,E,-0.25,0
TE-0492,test,2,reading,F,-1.8664,0
TE-0492,test,3,reading,D,1.7414,0
TE-0492,test,4,reading,G,-0.9296,0
TE-0492,test,5,reading,J,-0.25,0
TE-0492,test,6,reading,C,-0.574,0
TE-0492,test,7,reading,I,-0.6305,0
TE-0492,test,8,reading,K,0.4966,0
TE-0492,test,9,reading,L,0.3062,0
TE-0492,test,10,reading,H,0.7788,0
TE-0492,test,11,reading,B,1.2901,0
TE-0492,test,12,query,J,,0
TE-0493,test,0,reading,C,-1.3552,0
TE-0493,test,1,reading,L,1.328,0
TE-0493,test,2,reading,G,-0.25,0
TE-0493,test,3,reading,A,0.7309,0
TE-0493,test,4,reading,K,0.2606,0
TE-0493,test,5,reading,I,-0.3708,0
TE-0493,test,6,reading,H,0.25,0
TE-0493,test,7,reading,J,0.4859,0
TE-0493,test,8,reading,B,0.6821,0
TE-0493,test,9,reading,E,-0.3657,0
TE-0493,test,10,reading,F,1.4632,0
TE-0493,test,11,reading,D,0.4971,0
TE-0493,test,12,query,E,,0
TE-0494,test,0,reading,K,-0.25,0
TE-0494,test,1,reading,A,0.25,0
TE-0494,test,2,reading,C,0.7896,0
TE-0494,test,3,reading,J,0.7354,0
TE-0494,test,4,reading,H,0.25,0
TE-0494,test,5,reading,D,1.7039,0
TE-0494,test,6,reading,L,0.25,0
TE-0494,test,7,reading,G,-0.5537,0
TE-0494,test,8,reading,B,0.2507,0
TE-0494,test,9,reading,E,2.2766,0
TE-0494,test,10,reading,F,-0.7343,0
TE-0494,test,11,reading,I,-0.25,0
TE-0494,test,12,query,I,,0
TE-0495,test,0,reading,G,-0.3956,0
TE-0495,test,1,reading,B,-0.3589,0
TE-0495,test,2,reading,C,0.9934,0
TE-0495,test,3,reading,F,0.25,0
TE-0495,test,4,reading,K,-1.5381,0
TE-0495,test,5,reading,J,0.8003,0
TE-0495,test,6,reading,L,-0.25,0
TE-0495,test,7,reading,I,-0.25,0
TE-0495,test,8,reading,H,-1.2106,0
TE-0495,test,9,reading,E,-0.25,0
TE-0495,test,10,reading,D,0.4787,0
TE-0495,test,11,reading,A,-0.25,0
TE-0495,test,12,query,I,,0
TE-0496,test,0,reading,D,-0.2748,1
TE-0496,test,1,reading,I,0.25,1
TE-0496,test,2,reading,E,1.4201,1
TE-0496,test,3,reading,B,0.2796,1
TE-0496,test,4,reading,F,-0.25,1
TE-0496,test,5,reading,L,1.0466,1
TE-0496,test,6,reading,A,-0.5004,1
TE-0496,test,7,reading,K,-1.3928,1
TE-0496,test,8,reading,G,0.3182,1
TE-0496,test,9,reading,J,0.7352,1
TE-0496,test,10,reading,C,0.9907,1
TE-0496,test,11,reading,H,1.6624,1
TE-0496,test,12,query,E,,1
TE-0497,test,0,reading,J,0.7142,0
TE-0497,test,1,reading,B,-1.584,0
TE-0497,test,2,reading,L,-0.25,0
TE-0497,test,3,reading,K,-1.6016,0
TE-0497,test,4,reading,D,0.3638,0
TE-0497,test,5,reading,G,-0.25,0
TE-0497,test,6,reading,H,0.25,0
TE-0497,test,7,reading,E,0.25,0
TE-0497,test,8,reading,C,0.5162,0
TE-0497,test,9,reading,A,0.3722,0
TE-0497,test,10,reading,I,0.25,0
TE-0497,test,11,reading,F,-1.5987,0
TE-0497,test,12,query,F,,0
TE-0498,test,0,reading,L,0.8889,1
TE-0498,test,1,reading,J,0.25,1
TE-0498,test,2,reading,C,-0.9469,1
TE-0498,test,3,reading,B,-0.3295,1
TE-0498,test,4,reading,F,0.4984,1
TE-0498,test,5,reading,A,-0.2824,1
TE-0498,test,6,reading,E,0.25,1
TE-0498,test,7,reading,D,0.2726,1
TE-0498,test,8,reading,H,-0.8867,1
TE-0498,test,9,reading,G,0.25,1
TE-0498,test,10,reading,K,-2.4428,1
TE-0498,test,11,reading,I,-2.1275,1
TE-0498,test,12,query,E,,1
TE-0499,test,0,reading,G,-0.9229,0
TE-0499,test,1,reading,C,0.5917,0
TE-0499,test,2,reading,H,-1.5443,0
TE-0499,test,3,reading,B,-2.0167,0
TE-0499,test,4,reading,D,0.3956,0
TE-0499,test,5,reading,I,-0.25,0
TE-0499,test,6,reading,K,-0.5308,0
TE-0499,test,7,reading,J,0.7315,0
TE-0499,test,8,reading,A,-1.6982,0
TE-0499,test,9,reading,E,-2.324,0
TE-0499,test,10,reading,F,0.25,0
TE-0499,test,11,reading,L,0.55,0
TE-0499,test,12,query,K,,0
TE-0500,test,0,reading,C,1.7099,1
TE-0500,test,1,reading,G,-0.25,1
TE-0500,test,2,reading,H,0.4789,1
TE-0500,test,3,reading,B,1.1302,1
TE-0500,test,4,reading,D,2.9188,1
TE-0500,test,5,reading,K,0.25,1
TE-0500,test,6,reading,A,0.25,1
TE-0500,test,7,reading,F,-0.6733,1
TE-0500,test,8,reading,L,0.7664,1
TE-0500,test,9,reading,I,0.7151,1
TE-0500,test,10,reading,E,0.4416,1
TE-0500,test,11,reading,J,-0.7542,1
TE-0500,test,12,query,C,,1
TE-0501,test,0,reading,A,0.25,1
TE-0501,test,1,reading,C,-0.354,1
TE-0501,test,2,reading,J,0.4497,1
TE-0501,test,3,reading,L,-1.5467,1
TE-0501,test,4,reading,H,1.4799,1
TE-0501,test,5,reading,K,1.5636,1
TE-0501,test,6,reading,G,0.4077,1
TE-0501,test,7,reading,B,0.7107,1
TE-0501,test,8,reading,E,-0.7495,1
TE-0501,test,9,reading,D,2.3057,1
TE-0501,test,10,reading,I,-0.25,1
TE-0501,test,11,reading,F,0.8906,1
TE-0501,test,12,query,J,,1
TE-0502,test,0,reading,E,0.6334,0
TE-0502,test,1,reading,F,0.3102,0
TE-0502,test,2,reading,D,-1.718,0
TE-0502,test,3,reading,I,-0.8668,0
TE-0502,test,4,reading,K,-2.3862,0
TE-0502,test,5,reading,G,2.3481,0
TE-0502,test,6,reading,A,-0.487,0
TE-0502,test,7,reading,J,-0.25,0
TE-0502,test,8,reading,L,-1.5431,0
TE-0502,test,9,reading,H,1.3698,0
TE-0502,test,10,reading,C,1.6503,0
TE-0502,test,11,reading,B,0.9238,0
TE-0502,test,12,query,L,,0
TE-0503,test,0,reading,L,0.25,0
TE-0503,test,1,reading,B,0.253,0
TE-0503,test,2,reading,J,-1.5787,0
TE-0503,test,3,reading,D,-0.25,0
TE-0503,test,4,reading,H,-0.25,0
TE-0503,test,5,reading,E,-0.4435,0
TE-0503,test,6,reading,A,0.25,0
TE-0503,test,7,reading,F,-0.25,0
TE-0503,test,8,reading,K,-0.5083,0
TE-0503,test,9,reading,C,-0.25,0
TE-0503,test,10,reading,G,1.2189,0
TE-0503,test,11,reading,I,0.4737,0
TE-0503,test,12,query,E,,0
TE-0504,test,0,reading,C,1.8714,1
TE-0504,test,1,reading,D,-0.25,1
TE-0504,test,2,reading,J,1.1281,1
TE-0504,test,3,reading,E,-0.25,1
TE-0504,test,4,reading,K,-0.4977,1
TE-0504,test,5,reading,L,0.4258,1
TE-0504,test,6,reading,I,0.25,1
TE-0504,test,7,reading,B,-0.25,1
TE-0504,test,8,reading,G,-0.8544,1
TE-0504,test,9,reading,A,-0.8919,1
TE-0504,test,10,reading,H,-1.6477,1
TE-0504,test,11,reading,F,-0.7027,1
TE-0504,test,12,query,I,,1
TE-0505,test,0,reading,E,0.2872,0
TE-0505,test,1,reading,C,-0.857,0
TE-0505,test,2,reading,B,0.7401,0
TE-0505,test,3,reading,G,-0.6556,0
TE-0505,test,4,reading,D,0.3787,0
TE-0505,test,5,reading,I,0.5464,0
TE-0505,test,6,reading,H,-1.2899,0
TE-0505,test,7,reading,A,-0.6695,0
TE-0505,test,8,reading,F,-0.5809,0
TE-0505,test,9,reading,L,0.25,0
TE-0505,test,10,reading,K,0.7578,0
TE-0505,test,11,reading,J,1.2426,0
TE-0505,test,12,query,A,,0
TE-0506,test,0,reading,F,0.289,0
TE-0506,test,1,reading,A,0.25,0
TE-0506,test,2,reading,L,-0.25,0
TE-0506,test,3,reading,B,-1.5868,0
TE-0506,test,4,reading,E,-1.1343,0
TE-0506,test,5,reading,C,0.2802,0
TE-0506,test,6,reading,J,0.7827,0
TE-0506,test,7,reading,K,0.25,0
TE-0506,test,8,reading,D,0.625,0
TE-0506,test,9,reading,H,-1.923,0
TE-0506,test,10,reading,G,-0.6784,0
TE-0506,test,11,reading,I,1.8062,0
TE-0506,test,12,query,H,,0
TE-0507,test,0,reading,J,-0.8417,0
TE-0507,test,1,reading,B,-0.5552,0
TE-0507,test,2,reading,K,0.3215,0
TE-0507,test,3,reading,H,-1.1821,0
TE-0507,test,4,reading,E,-0.5823,0
TE-0507,test,5,reading,C,-0.3052,0
TE-0507,test,6,reading,A,-0.6,0
TE-0507,test,7,reading,D,2.0403,0
TE-0507,test,8,reading,F,-1.6228,0
TE-0507,test,9,reading,G,-1.6148,0
TE-0507,test,10,reading,I,-0.25,0
TE-0507,test,11,reading,L,-1.549,0
TE-0507,test,12,query,L,,0
TE-0508,test,0,reading,G,-1.2594,1
TE-0508,test,1,reading,A,-1.4608,1
TE-0508,test,2,reading,K,0.2977,1
TE-0508,test,3,reading,L,0.25,1
TE-0508,test,4,reading,H,-0.9714,1
TE-0508,test,5,reading,E,-1.5437,1
TE-0508,test,6,reading,J,0.6372,1
TE-0508,test,7,reading,I,0.5025,1
TE-0508,test,8,reading,C,-0.8195,1
TE-0508,test,9,reading,D,0.7371,1
TE-0508,test,10,reading,F,0.4701,1
TE-0508,test,11,reading,B,0.3682,1
TE-0508,test,12,query,B,,1
TE-0509,test,0,reading,E,-0.472,1
TE-0509,test,1,reading,B,-0.7497,1
TE-0509,test,2,reading,F,-0.6273,1
TE-0509,test,3,reading,G,-0.25,1
TE-0509,test,4,reading,J,-0.25,1
TE-0509,test,5,reading,A,-1.6751,1
TE-0509,test,6,reading,L,1.6659,1
TE-0509,test,7,reading,C,1.2626,1
TE-0509,test,8,reading,D,0.25,1
TE-0509,test,9,reading,H,-0.25,1
TE-0509,test,10,reading,I,0.6728,1
TE-0509,test,11,reading,K,0.3958,1
TE-0509,test,12,query,K,,1
TE-0510,test,0,reading,G,0.25,0
TE-0510,test,1,reading,B,-0.25,0
TE-0510,test,2,reading,E,-2.7423,0
TE-0510,test,3,reading,H,-0.9588,0
TE-0510,test,4,reading,C,-2.0554,0
TE-0510,test,5,reading,A,-0.25,0
TE-0510,test,6,reading,L,0.25,0
TE-0510,test,7,reading,I,-0.25,0
TE-0510,test,8,reading,F,-0.5261,0
TE-0510,test,9,reading,J,-0.7507,0
TE-0510,test,10,reading,D,-0.25,0
TE-0510,test,11,reading,K,0.8112,0
TE-0510,test,12,query,F,,0
TE-0511,test,0,reading,J,1.6261,0
TE-0511,test,1,reading,A,0.292,0
TE-0511,test,2,reading,E,-2.2452,0
TE-0511,test,3,reading,K,-1.3193,0
TE-0511,test,4,reading,F,0.25,0
TE-0511,test,5,reading,C,-1.3253,0
TE-0511,test,6,reading,G,2.5224,0
TE-0511,test,7,reading,D,-2.6166,0
TE-0511,test,8,reading,I,0.25,0
TE-0511,test,9,reading,L,0.8983,0
TE-0511,test,10,reading,B,0.25,0
TE-0511,test,11,reading,H,-0.6623,0
TE-0511,test,12,query,K,,0
TE-0512,test,0,reading,L,0.25,1
TE-0512,test,1,reading,C,0.25,1
TE-0512,test,2,reading,H,1.2995,1
TE-0512,test,3,reading,I,-0.7451,1
TE-0512,test,4,reading,B,0.25,1
TE-0512,test,5,reading,J,0.25,1
TE-0512,test,6,reading,G,0.5805,1
TE-0512,test,7,reading,D,2.1336,1
TE-0512,test,8,reading,K,0.25,1
TE-0512,test,9,reading,A,1.692,1
TE-0512,test,10,reading,F,1.1175,1
TE-0512,test,11,reading,E,-0.8796,1
TE-0512,test,12,query,G,,1
TE-0513,test,0,reading,J,-1.4568,0
TE-0513,test,1,reading,D,0.6388,0
TE-0513,test,2,reading,I,-0.9623,0
TE-0513,test,3,reading,C,0.25,0
TE-0513,test,4,reading,K,-0.25,0
TE-0513,test,5,reading,A,-0.2745,0
TE-0513,test,6,reading,B,-0.5087,0
TE-0513,test,7,reading,G,0.25,0
TE-0513,test,8,reading,H,-0.606,0
TE-0513,test,9,reading,F,0.25,0
TE-0513,test,10,reading,L,0.3284,0
TE-0513,test,11,reading,E,-0.6466,0
TE-0513,test,12,query,A,,0
TE-0514,test,0,reading,C,0.3593,0
TE-0514,test,1,reading,E,-1.4445,0
TE-0514,test,2,reading,H,-1.8413,0
TE-0514,test,3,reading,J,0.5515,0
TE-0514,test,4,reading,B,-0.3379,0
TE-0514,test,5,reading,D,-1.3035,0
TE-0514,test,6,reading,A,-1.3595,0
TE-0514,test,7,reading,K,-0.7472,0
TE-0514,test,8,reading,F,-0.489,0
TE-0514,test,9,reading,G,-0.3857,0
TE-0514,test,10,reading,I,0.25,0
TE-0514,test,11,reading,L,1.2847,0
TE-0514,test,12,query,G,,0
TE-0515,test,0,reading,E,1.1916,0
TE-0515,test,1,reading,I,-0.5793,0
TE-0515,test,2,reading,F,0.4091,0
TE-0515,test,3,reading,B,0.25,0
TE-0515,test,4,reading,A,0.3667,0
TE-0515,test,5,reading,L,-1.3292,0
TE-0515,test,6,reading,G,-0.25,0
TE-0515,test,7,reading,H,-0.8418,0
TE-0515,test,8,reading,C,0.25,0
TE-0515,test,9,reading,K,-0.25,0
TE-0515,test,10,reading,J,-0.25,0
TE-0515,test,11,reading,D,-0.448,0
TE-0515,test,12,query,J,,0
TE-0516,test,0,reading,B,0.8062,0
TE-0516,test,1,reading,H,0.2758,0
TE-0516,test,2,reading,K,-0.3416,0
TE-0516,test,3,reading,E,1.1444,0
TE-0516,test,4,reading,C,-0.2512,0
TE-0516,test,5,reading,F,0.25,0
TE-0516,test,6,reading,L,-1.6875,0
TE-0516,test,7,reading,D,-0.25,0
TE-0516,test,8,reading,A,-0.3219,0
TE-0516,test,9,reading,J,0.7876,0
TE-0516,test,10,reading,G,-0.4662,0
TE-0516,test,11,reading,I,0.25,0
TE-0516,test,12,query,A,,0
TE-0517,test,0,reading,G,-1.904,1
TE-0517,test,1,reading,F,-1.4156,1
TE-0517,test,2,reading,K,-0.25,1
TE-0517,test,3,reading,H,0.883,1
TE-0517,test,4,reading,A,-0.9426,1
TE-0517,test,5,reading,C,1.0141,1
TE-0517,test,6,reading,I,1.0508,1
TE-0517,test,7,reading,J,-0.25,1
TE-0517,test,8,reading,L,0.7312,1
TE-0517,test,9,reading,D,1.1299,1
TE-0517,test,10,reading,E,0.5667,1
TE-0517,test,11,reading,B,1.1904,1
TE-0517,test,12,query,L,,1
TE-0518,test,0,reading,A,-0.9755,0
TE-0518,test,1,reading,C,-2.2877,0
TE-0518,test,2,reading,H,-0.25,0
TE-0518,test,3,reading,I,-0.25,0
TE-0518,test,4,reading,J,1.4464,0
TE-0518,test,5,reading,D,0.5463,0
TE-0518,test,6,reading,F,0.7664,0
TE-0518,test,7,reading,G,1.7238,0
TE-0518,test,8,reading,E,1.2635,0
TE-0518,test,9,reading,L,-0.25,0
TE-0518,test,10,reading,K,0.3989,0
TE-0518,test,11,reading,B,0.707,0
TE-0518,test,12,query,L,,0
TE-0519,test,0,reading,G,-0.25,1
TE-0519,test,1,reading,A,0.5784,1
TE-0519,test,2,reading,J,0.25,1
TE-0519,test,3,reading,H,-1.3127,1
TE-0519,test,4,reading,C,-0.459,1
TE-0519,test,5,reading,I,0.5692,1
TE-0519,test,6,reading,L,-1.229,1
TE-0519,test,7,reading,E,1.3102,1
TE-0519,test,8,reading,F,1.6118,1
TE-0519,test,9,reading,K,1.158,1
TE-0519,test,10,reading,B,-2.2328,1
TE-0519,test,11,reading,D,0.4354,1
TE-0519,test,12,query,F,,1
TE-0520,test,0,reading,D,-0.25,0
TE-0520,test,1,reading,F,-0.25,0
TE-0520,test,2,reading,C,0.4398,0
TE-0520,test,3,reading,I,-0.5822,0
TE-0520,test,4,reading,L,1.2245,0
TE-0520,test,5,reading,K,1.9312,0
TE-0520,test,6,reading,G,0.507,0
TE-0520,test,7,reading,J,0.6107,0
TE-0520,test,8,reading,A,0.7916,0
TE-0520,test,9,reading,E,1.0555,0
TE-0520,test,10,reading,H,-0.25,0
TE-0520,test,11,reading,B,-0.9456,0
TE-0520,test,12,query,H,,0
TE-0521,test,0,reading,G,-0.25,1
TE-0521,test,1,reading,E,-0.25,1
TE-0521,test,2,reading,B,0.25,1
TE-0521,test,3,reading,F,0.6379,1
TE-0521,test,4,reading,K,-1.2157,1
TE-0521,test,5,reading,H,0.3366,1
TE-0521,test,6,reading,L,-0.25,1
TE-0521,test,7,reading,C,-2.0703,1
TE-0521,test,8,reading,I,-0.353,1
TE-0521,test,9,reading,A,-0.4203,1
TE-0521,test,10,reading,D,0.25,1
TE-0521,test,11,reading,J,1.0274,1
TE-0521,test,12,query,B,,1
TE-0522,test,0,reading,A,0.8174,0
TE-0522,test,1,reading,D,1.2386,0
TE-0522,test,2,reading,G,-0.6384,0
TE-0522,test,3,reading,L,0.4885,0
TE-0522,test,4,reading,J,0.25,0
TE-0522,test,5,reading,I,1.1866,0
TE-0522,test,6,reading,C,-0.5777,0
TE-0522,test,7,reading,K,-0.3738,0
TE-0522,test,8,reading,H,-0.25,0
TE-0522,test,9,reading,E,-0.25,0
TE-0522,test,10,reading,B,1.1558,0
TE-0522,test,11,reading,F,-0.25,0
TE-0522,test,12,query,F,,0
TE-0523,test,0,reading,J,1.474,0
TE-0523,test,1,reading,H,0.3883,0
TE-0523,test,2,reading,G,0.5355,0
TE-0523,test,3,reading,D,-0.25,0
TE-0523,test,4,reading,C,0.25,0
TE-0523,test,5,reading,A,-0.7851,0
TE-0523,test,6,reading,F,-0.6234,0
TE-0523,test,7,reading,B,0.5619,0
TE-0523,test,8,reading,E,1.3678,0
TE-0523,test,9,reading,L,0.7069,0
TE-0523,test,10,reading,I,-0.269,0
TE-0523,test,11,reading,K,-0.9467,0
TE-0523,test,12,query,A,,0
TE-0524,test,0,reading,F,0.6012,0
TE-0524,test,1,reading,C,-0.8362,0
TE-0524,test,2,reading,K,1.1624,0
TE-0524,test,3,reading,J,-0.25,0
TE-0524,test,4,reading,G,-0.9519,0
TE-0524,test,5,reading,L,-0.25,0
TE-0524,test,6,reading,H,-1.2082,0
TE-0524,test,7,reading,I,1.8162,0
TE-0524,test,8,reading,B,-0.3521,0
TE-0524,test,9,reading,A,-2.5019,0
TE-0524,test,10,reading,E,0.5865,0
TE-0524,test,11,reading,D,1.0877,0
TE-0524,test,12,query,H,,0
TE-0525,test,0,reading,H,-0.5348,0
TE-0525,test,1,reading,B,-0.6237,0
TE-0525,test,2,reading,J,-0.9041,0
TE-0525,test,3,reading,G,0.2507,0
TE-0525,test,4,reading,A,1.2154,0
TE-0525,test,5,reading,C,1.2474,0
TE-0525,test,6,reading,I,-0.3137,0
TE-0525,test,7,reading,E,0.3831,0
TE-0525,test,8,reading,F,-0.3239,0
TE-0525,test,9,reading,D,0.25,0
TE-0525,test,10,reading,L,-0.25,0
TE-0525,test,11,reading,K,0.5942,0
TE-0525,test,12,query,F,,0
TE-0526,test,0,reading,E,1.3107,1
TE-0526,test,1,reading,A,0.9008,1
TE-0526,test,2,reading,I,0.25,1
TE-0526,test,3,reading,B,-2.0197,1
TE-0526,test,4,reading,D,-0.953,1
TE-0526,test,5,reading,K,-3.2896,1
TE-0526,test,6,reading,G,1.3819,1
TE-0526,test,7,reading,J,1.6761,1
TE-0526,test,8,reading,F,1.0736,1
TE-0526,test,9,reading,C,0.3066,1
TE-0526,test,10,reading,L,0.25,1
TE-0526,test,11,reading,H,-2.0067,1
TE-0526,test,12,query,A,,1
TE-0527,test,0,reading,L,1.2936,1
TE-0527,test,1,reading,A,-2.0583,1
TE-0527,test,2,reading,I,-0.5076,1
TE-0527,test,3,reading,F,0.6051,1
TE-0527,test,4,reading,B,0.25,1
TE-0527,test,5,reading,G,-0.25,1
TE-0527,test,6,reading,D,-0.25,1
TE-0527,test,7,reading,H,0.8451,1
TE-0527,test,8,reading,E,-1.352,1
TE-0527,test,9,reading,C,0.25,1
TE-0527,test,10,reading,K,2.2925,1
TE-0527,test,11,reading,J,0.25,1
TE-0527,test,12,query,J,,1
TE-0528,test,0,reading,E,-1.2793,0
TE-0528,test,1,reading,G,-0.7165,0
TE-0528,test,2,reading,I,-1.4294,0
TE-0528,test,3,reading,L,-1.0545,0
TE-0528,test,4,reading,F,-0.3777,0
TE-0528,test,5,reading,C,-1.0005,0
TE-0528,test,6,reading,D,-0.25,0
TE-0528,test,7,reading,J,-1.8428,0
TE-0528,test,8,reading,K,-0.7047,0
TE-0528,test,9,reading,A,-1.3677,0
TE-0528,test,10,reading,B,1.2504,0
TE-0528,test,11,reading,H,-0.4373,0
TE-0528,test,12,query,D,,0
TE-0529,test,0,reading,L,-0.9015,0
TE-0529,test,1,reading,I,0.4926,0
TE-0529,test,2,reading,C,0.25,0
TE-0529,test,3,reading,F,0.25,0
TE-0529,test,4,reading,B,0.4035,0
TE-0529,test,5,reading,J,-0.9896,0
TE-0529,test,6,reading,A,-0.3825,0
TE-0529,test,7,reading,H,-1.2363,0
TE-0529,test,8,reading,D,-0.6234,0
TE-0529,test,9,reading,E,1.4309,0
TE-0529,test,10,reading,K,-0.25,0
TE-0529,test,11,reading,G,0.2797,0
TE-0529,test,12,query,A,,0
TE-0530,test,0,reading,K,-0.5872,1
TE-0530,test,1,reading,A,-1.9565,1
TE-0530,test,2,reading,E,1.4987,1
TE-0530,test,3,reading,L,-0.7148,1
TE-0530,test,4,reading,H,-1.3575,1
TE-0530,test,5,reading,B,0.25,1
TE-0530,test,6,reading,C,-2.0296,1
TE-0530,test,7,reading,I,-0.4311,1
TE-0530,test,8,reading,J,0.2968,1
TE-0530,test,9,reading,G,0.25,1
TE-0530,test,10,reading,F,0.4284,1
TE-0530,test,11,reading,D,2.7331,1
TE-0530,test,12,query,G,,1
TE-0531,test,0,reading,F,-1.6865,0
TE-0531,test,1,reading,C,-1.0644,0
TE-0531,test,2,reading,K,0.5366,0
TE-0531,test,3,reading,I,1.1221,0
TE-0531,test,4,reading,B,0.3754,0
TE-0531,test,5,reading,L,0.4585,0
TE-0531,test,6,reading,D,-0.5573,0
TE-0531,test,7,reading,H,-0.2521,0
TE-0531,test,8,reading,J,-0.4124,0
TE-0531,test,9,reading,A,1.5757,0
TE-0531,test,10,reading,G,0.5999,0
TE-0531,test,11,reading,E,-0.536,0
TE-0531,test,12,query,E,,0
TE-0532,test,0,reading,L,-0.25,0
TE-0532,test,1,reading,H,-1.2561,0
TE-0532,test,2,reading,A,1.1706,0
TE-0532,test,3,reading,F,-0.2759,0
TE-0532,test,4,reading,J,-0.25,0
TE-0532,test,5,reading,I,0.25,0
TE-0532,test,6,reading,D,-1.3413,0
TE-0532,test,7,reading,B,-1.6035,0
TE-0532,test,8,reading,K,0.25,0
TE-0532,test,9,reading,C,-1.0746,0
TE-0532,test,10,reading,E,2.288,0
TE-0532,test,11,reading,G,-1.6259,0
TE-0532,test,12,query,B,,0
TE-0533,test,0,reading,G,-0.533,1
TE-0533,test,1,reading,F,0.25,1
TE-0533,test,2,reading,I,0.25,1
TE-0533,test,3,reading,B,-0.2916,1
TE-0533,test,4,reading,K,1.2271,1
TE-0533,test,5,reading,H,1.9074,1
TE-0533,test,6,reading,D,1.4642,1
TE-0533,test,7,reading,C,-0.6356,1
TE-0533,test,8,reading,J,-0.8746,1
TE-0533,test,9,reading,A,0.2785,1
TE-0533,test,10,reading,L,0.25,1
TE-0533,test,11,reading,E,-0.2753,1
TE-0533,test,12,query,F,,1
TE-0534,test,0,reading,A,1.3593,0
TE-0534,test,1,reading,B,-1.2182,0
TE-0534,test,2,reading,G,-0.5956,0
TE-0534,test,3,reading,D,-1.9422,0
TE-0534,test,4,reading,H,-1.1543,0
TE-0534,test,5,reading,I,-0.3474,0
TE-0534,test,6,reading,K,-0.8818,0
TE-0534,test,7,reading,E,0.3464,0
TE-0534,test,8,reading,C,-1.5392,0
TE-0534,test,9,reading,L,0.429,0
TE-0534,test,10,reading,F,0.25,0
TE-0534,test,11,reading,J,-0.8253,0
TE-0534,test,12,query,C,,0
TE-0535,test,0,reading,J,-1.0409,0
TE-0535,test,1,reading,H,-0.25,0
TE-0535,test,2,reading,L,-0.25,0
TE-0535,test,3,reading,K,1.0074,0
TE-0535,test,4,reading,F,-0.9562,0
TE-0535,test,5,reading,G,-0.5728,0
TE-0535,test,6,reading,B,0.25,0
TE-0535,test,7,reading,I,1.2459,0
TE-0535,test,8,reading,C,-0.8645,0
TE-0535,test,9,reading,A,-0.25,0
TE-0535,test,10,reading,E,-0.8585,0
TE-0535,test,11,reading,D,0.4489,0
TE-0535,test,12,query,F,,0
TE-0536,test,0,reading,L,1.5923,0
TE-0536,test,1,reading,K,-0.5103,0
TE-0536,test,2,reading,F,0.8531,0
TE-0536,test,3,reading,D,1.5338,0
TE-0536,test,4,reading,E,0.6056,0
TE-0536,test,5,reading,A,-1.107,0
TE-0536,test,6,reading,I,2.7408,0
TE-0536,test,7,reading,B,-2.809,0
TE-0536,test,8,reading,J,1.2137,0
TE-0536,test,9,reading,G,-0.6817,0
TE-0536,test,10,reading,C,0.7772,0
TE-0536,test,11,reading,H,0.25,0
TE-0536,test,12,query,B,,0
TE-0537,test,0,reading,K,1.4542,0
TE-0537,test,1,reading,L,-1.2197,0
TE-0537,test,2,reading,E,-0.3325,0
TE-0537,test,3,reading,C,-0.2721,0
TE-0537,test,4,reading,D,-0.7075,0
TE-0537,test,5,reading,G,-0.6401,0
TE-0537,test,6,reading,I,-0.7774,0
TE-0537,test,7,reading,F,-0.9727,0
TE-0537,test,8,reading,B,-0.5554,0
TE-0537,test,9,reading,A,-0.5545,0
TE-0537,test,10,reading,J,0.25,0
TE-0537,test,11,reading,H,0.3413,0
TE-0537,test,12,query,L,,0
TE-0538,test,0,reading,C,-0.8698,1
TE-0538,test,1,reading,E,-0.25,1
TE-0538,test,2,reading,F,-2.1203,1
TE-0538,test,3,reading,B,-0.8539,1
TE-0538,test,4,reading,J,1.3495,1
TE-0538,test,5,reading,I,0.25,1
TE-0538,test,6,reading,H,0.25,1
TE-0538,test,7,reading,G,-0.4737,1
TE-0538,test,8,reading,K,-0.25,1
TE-0538,test,9,reading,D,0.25,1
TE-0538,test,10,reading,L,-1.1183,1
TE-0538,test,11,reading,A,-0.7059,1
TE-0538,test,12,query,D,,1
TE-0539,test,0,reading,F,-1.3202,1
TE-0539,test,1,reading,H,0.25,1
TE-0539,test,2,reading,A,-0.4339,1
TE-0539,test,3,reading,I,-0.25,1
TE-0539,test,4,reading,J,0.9103,1
TE-0539,test,5,reading,K,-0.4483,1
TE-0539,test,6,reading,L,0.44,1
TE-0539,test,7,reading,E,1.2579,1
TE-0539,test,8,reading,C,-0.3411,1
TE-0539,test,9,reading,G,0.8504,1
TE-0539,test,10,reading,D,0.3703,1
TE-0539,test,11,reading,B,0.9651,1
TE-0539,test,12,query,D,,1
TE-0540,test,0,reading,C,-1.3346,0
TE-0540,test,1,reading,L,-0.3001,0
TE-0540,test,2,reading,J,-0.7266,0
TE-0540,test,3,reading,E,2.0543,0
TE-0540,test,4,reading,D,-0.8963,0
TE-0540,test,5,reading,I,-1.3467,0
TE-0540,test,6,reading,B,-0.3403,0
TE-0540,test,7,reading,F,0.3868,0
TE-0540,test,8,reading,G,-0.7741,0
TE-0540,test,9,reading,A,0.3293,0
TE-0540,test,10,reading,K,1.2031,0
TE-0540,test,11,reading,H,0.7107,0
TE-0540,test,12,query,I,,0
TE-0541,test,0,reading,H,1.1765,0
TE-0541,test,1,reading,D,-0.7369,0
TE-0541,test,2,reading,A,1.3109,0
TE-0541,test,3,reading,K,-2.3366,0
