check_id,pump_age_months,operating_load_pct,motor_temperature_c,vibration_mm_s,starts_24h,days_since_service,fault_within_7_days
PUMP-04186,108,45.3,56.0,2.17,15,70.4,0
PUMP-04187,19,40.8,51.0,1.3,16,48.5,0
PUMP-04188,107,19.5,53.6,1.43,16,125.1,0
PUMP-04189,67,49.0,55.6,2.38,26,116.7,0
PUMP-04190,100,57.1,47.8,2.74,11,48.0,0
PUMP-04191,27,47.3,48.0,1.14,13,78.9,0
PUMP-04192,12,72.9,57.4,2.63,16,87.1,0
PUMP-04193,132,72.5,56.6,2.37,23,9.6,0
PUMP-04194,70,56.3,60.0,3.26,22,58.9,0
PUMP-04195,71,76.3,59.4,5.46,24,34.5,0
PUMP-04196,82,60.0,61.7,6.26,26,80.9,0
PUMP-04197,25,62.0,58.8,1.92,28,24.8,0
PUMP-04198,111,87.5,67.7,9.5,18,67.0,0
PUMP-04199,32,35.4,59.2,1.16,10,160.6,0
PUMP-04200,93,54.8,51.7,3.87,16,86.3,0
PUMP-04201,8,66.9,55.4,4.25,24,24.8,0
PUMP-04202,130,76.1,63.8,2.86,24,145.5,0
PUMP-04203,87,57.4,54.1,4.82,18,116.9,0
PUMP-04204,104,73.9,59.8,2.28,15,83.6,0
PUMP-04205,123,82.7,67.9,3.78,20,73.3,0
PUMP-04206,97,30.8,60.8,5.39,21,113.6,0
PUMP-04207,59,59.9,52.5,2.29,20,28.5,0
PUMP-04208,9,45.2,55.8,1.02,20,255.2,0
PUMP-04209,4,41.2,52.4,5.03,21,113.0,0
PUMP-04210,90,51.9,51.0,4.32,22,44.2,0
PUMP-04211,93,95.9,65.8,2.95,26,117.3,0
PUMP-04212,103,71.7,63.1,4.18,18,117.5,1
PUMP-04213,62,71.1,59.8,3.87,17,47.6,0
PUMP-04214,77,71.5,68.3,1.97,18,115.9,0
PUMP-04215,144,60.8,54.0,2.54,28,144.3,0
PUMP-04216,82,76.4,60.7,2.24,21,120.7,0
PUMP-04217,60,61.7,61.6,4.75,10,140.1,0
PUMP-04218,31,75.9,58.3,3.14,33,142.4,0
PUMP-04219,35,61.4,63.1,2.7,19,241.1,0
PUMP-04220,41,45.5,60.2,3.36,14,39.3,0
PUMP-04221,53,44.7,52.6,1.15,20,57.3,0
PUMP-04222,74,72.7,58.9,2.13,19,139.0,0
PUMP-04223,9,100.0,61.8,2.7,29,63.1,0
PUMP-04224,35,51.6,53.9,3.67,18,83.9,0
PUMP-04225,66,67.8,49.2,1.82,13,27.6,0
PUMP-04226,88,91.1,69.2,2.12,30,89.5,0
PUMP-04227,96,92.8,66.2,2.72,23,114.2,0
PUMP-04228,76,65.6,56.6,4.61,22,33.4,0
PUMP-04229,78,77.2,53.6,2.31,25,120.9,0
PUMP-04230,66,67.7,53.8,3.5,24,85.7,0
PUMP-04231,110,45.6,58.2,4.7,21,7.9,0
PUMP-04232,95,80.1,67.8,4.19,25,45.7,0
PUMP-04233,123,49.1,54.9,5.89,18,109.2,1
PUMP-04234,76,75.3,63.4,2.72,25,131.9,0
PUMP-04235,27,32.4,52.8,1.17,19,154.5,0
PUMP-04236,103,67.7,54.1,4.8,21,14.1,0
PUMP-04237,74,42.8,59.9,2.57,18,18.6,0
PUMP-04238,100,57.9,60.5,2.96,20,159.1,0
PUMP-04239,83,73.7,55.7,4.61,31,81.5,0
PUMP-04240,89,51.4,58.2,1.81,21,80.5,0
PUMP-04241,123,44.3,64.1,4.98,21,44.3,0
PUMP-04242,97,68.4,59.6,5.06,24,131.6,0
PUMP-04243,136,59.3,59.0,3.08,18,13.2,0
PUMP-04244,74,79.5,57.9,1.77,23,75.8,0
PUMP-04245,78,72.6,55.4,4.47,24,136.4,0
PUMP-04246,85,66.9,66.2,2.51,19,33.1,0
PUMP-04247,76,43.5,57.0,2.45,20,39.0,0
PUMP-04248,65,29.5,53.0,3.17,17,83.9,0
PUMP-04249,10,83.2,62.4,1.3,21,62.0,0
PUMP-04250,78,58.1,62.4,2.79,23,17.9,0
PUMP-04251,67,93.3,65.4,3.75,17,42.7,0
PUMP-04252,98,61.9,65.4,2.35,16,165.0,1
PUMP-04253,58,54.1,55.8,1.43,18,77.4,0
PUMP-04254,100,65.5,67.5,6.53,23,66.7,0
PUMP-04255,94,71.2,51.1,3.27,20,32.6,0
PUMP-04256,136,64.7,61.4,5.68,20,37.3,0
PUMP-04257,77,65.9,53.7,4.91,17,32.6,0
PUMP-04258,80,50.7,57.8,3.35,20,63.4,0
PUMP-04259,64,68.2,64.2,4.81,25,63.2,0
PUMP-04260,53,100.0,59.6,5.53,21,58.6,0
PUMP-04261,126,36.5,50.2,1.78,20,42.8,0
PUMP-04262,78,60.8,56.7,3.6,24,140.9,0
PUMP-04263,91,59.8,59.0,3.09,22,73.9,0
PUMP-04264,16,90.5,59.4,5.33,27,21.3,0
PUMP-04265,80,57.3,57.3,6.53,23,56.2,0
PUMP-04266,69,44.1,55.8,3.67,21,52.4,0
PUMP-04267,10,57.1,50.7,6.86,24,30.4,0
PUMP-04268,65,87.1,58.1,2.06,17,71.1,0
PUMP-04269,115,82.1,68.0,2.48,23,105.0,0
PUMP-04270,105,69.6,58.3,3.06,21,58.4,0
PUMP-04271,43,59.6,64.6,2.03,24,102.9,0
PUMP-04272,34,81.3,55.7,3.87,11,77.2,0
PUMP-04273,136,39.8,56.5,2.43,12,64.4,0
PUMP-04274,128,78.6,58.3,6.42,21,86.0,0
PUMP-04275,115,55.9,63.0,3.0,18,51.0,0
PUMP-04276,69,37.4,53.9,1.95,10,163.4,0
PUMP-04277,95,73.4,57.0,2.67,22,16.1,0
PUMP-04278,79,57.5,54.2,2.68,19,79.5,0
PUMP-04279,4,34.2,49.1,1.43,18,82.9,0
PUMP-04280,141,51.7,61.1,3.08,17,160.8,0
PUMP-04281,44,63.3,50.6,1.4,12,74.3,0
PUMP-04282,58,65.3,52.1,3.61,20,37.8,0
PUMP-04283,24,57.3,51.4,6.69,20,91.7,0
PUMP-04284,54,72.8,53.7,3.59,16,182.4,0
PUMP-04285,112,52.4,61.7,2.45,14,86.2,0
PUMP-04286,72,44.3,54.6,3.19,13,116.6,0
PUMP-04287,76,50.9,61.8,3.22,16,37.9,0
PUMP-04288,31,60.8,61.5,2.6,22,110.0,0
PUMP-04289,12,61.3,55.8,3.17,25,67.1,0
PUMP-04290,91,56.6,62.9,1.79,18,84.5,0
PUMP-04291,96,61.5,64.1,1.62,27,35.5,0
PUMP-04292,115,83.1,60.8,3.45,31,117.0,0
PUMP-04293,72,71.2,58.2,2.15,21,69.9,0
PUMP-04294,124,60.7,59.5,2.89,15,148.7,0
PUMP-04295,67,43.5,52.1,2.6,21,52.6,0
PUMP-04296,12,82.7,66.9,1.5,29,105.3,0
PUMP-04297,21,70.0,57.5,1.42,22,52.6,0
PUMP-04298,123,46.6,53.7,1.72,9,54.0,0
PUMP-04299,90,88.9,62.4,3.51,24,112.0,0
PUMP-04300,66,42.5,46.2,2.35,14,74.3,0
PUMP-04301,95,46.7,47.1,1.71,15,51.7,0
PUMP-04302,60,55.9,60.6,4.68,13,29.0,0
PUMP-04303,131,58.8,51.5,3.0,19,43.0,0
PUMP-04304,33,73.9,55.7,5.96,19,45.0,1
PUMP-04305,125,52.4,62.1,3.32,15,109.2,0
PUMP-04306,97,77.3,69.0,3.94,32,87.0,0
PUMP-04307,80,67.9,54.9,4.88,17,63.2,0
PUMP-04308,14,84.7,59.4,1.51,13,48.4,0
PUMP-04309,113,44.9,54.5,5.34,14,75.3,0
PUMP-04310,138,42.2,56.7,2.68,22,65.0,0
PUMP-04311,64,49.4,49.8,4.79,20,23.1,0
PUMP-04312,119,73.8,62.7,3.33,22,61.3,0
PUMP-04313,125,53.2,52.7,3.58,20,114.8,0
PUMP-04314,30,58.2,55.0,2.47,17,35.5,0
PUMP-04315,82,56.7,57.7,1.71,16,59.1,0
PUMP-04316,80,51.7,55.3,2.06,16,11.4,0
PUMP-04317,132,55.9,54.1,2.09,25,13.8,0
PUMP-04318,129,42.6,62.5,2.36,15,15.5,0
PUMP-04319,110,58.8,63.0,3.73,21,4.0,0
PUMP-04320,25,46.3,48.1,2.19,23,114.6,0
PUMP-04321,128,62.9,53.6,3.71,17,82.6,0
PUMP-04322,83,37.5,60.8,1.96,24,110.3,0
PUMP-04323,57,52.5,55.2,1.34,29,65.7,0
PUMP-04324,110,84.3,66.6,4.75,14,69.7,0
PUMP-04325,140,74.5,63.0,2.91,17,35.4,0
PUMP-04326,11,60.9,61.6,4.06,16,103.0,0
PUMP-04327,4,64.9,58.6,2.45,18,15.8,0
PUMP-04328,100,42.6,56.1,1.93,12,108.3,0
PUMP-04329,21,81.3,53.6,2.14,23,101.0,0
PUMP-04330,97,82.0,66.1,3.72,17,53.8,0
PUMP-04331,37,87.7,56.5,4.69,19,34.2,0
PUMP-04332,81,73.9,52.4,5.09,25,57.3,0
PUMP-04333,42,65.7,55.4,1.63,25,62.3,0
PUMP-04334,130,77.1,61.6,2.58,17,90.4,0
PUMP-04335,37,87.9,53.8,2.09,22,87.0,0
PUMP-04336,47,58.2,51.0,6.42,25,169.6,0
PUMP-04337,57,50.1,54.8,4.35,13,20.5,0
PUMP-04338,66,55.0,56.9,5.46,19,33.0,1
PUMP-04339,9,63.5,50.3,2.52,22,58.7,0
PUMP-04340,37,70.3,57.0,6.84,10,84.0,0
PUMP-04341,112,63.5,56.8,3.31,22,113.8,0
PUMP-04342,138,52.5,64.6,2.01,21,272.4,0
PUMP-04343,37,77.1,63.7,2.49,22,95.0,0
PUMP-04344,17,38.3,56.5,4.75,18,75.8,0
PUMP-04345,22,80.5,58.1,1.69,15,148.3,0
PUMP-04346,49,58.3,59.6,2.5,23,41.6,0
PUMP-04347,17,81.0,59.4,1.37,19,23.0,0
PUMP-04348,52,85.7,65.5,2.49,26,63.9,0
PUMP-04349,90,100.0,68.6,2.9,23,56.3,0
PUMP-04350,68,45.1,53.2,1.41,13,15.9,0
PUMP-04351,9,58.0,63.3,1.53,27,146.5,0
PUMP-04352,95,93.4,59.0,2.86,24,86.7,0
PUMP-04353,80,42.6,53.2,1.7,14,97.3,0
PUMP-04354,24,44.5,53.2,1.79,23,95.9,0
PUMP-04355,117,47.0,52.8,3.44,25,27.4,0
PUMP-04356,26,62.6,60.9,5.34,16,26.6,0
PUMP-04357,47,70.9,59.4,7.17,25,162.7,1
PUMP-04358,68,74.1,60.1,3.59,22,46.3,0
PUMP-04359,130,51.0,64.8,4.32,21,74.9,1
PUMP-04360,20,48.4,54.6,3.6,17,98.2,0
PUMP-04361,28,51.0,58.4,1.11,21,38.4,0
PUMP-04362,17,73.8,61.1,2.33,24,83.1,0
PUMP-04363,109,56.4,58.2,3.61,25,113.3,0
PUMP-04364,95,73.6,63.9,3.4,23,38.3,0
PUMP-04365,99,52.8,59.8,2.65,21,28.9,0
PUMP-04366,9,52.0,54.2,4.88,18,102.0,0
PUMP-04367,2,98.0,64.6,2.28,17,128.3,0
PUMP-04368,122,81.2,55.0,2.4,34,85.5,0
PUMP-04369,99,74.8,54.3,3.01,22,85.0,0
PUMP-04370,124,62.5,62.7,3.13,16,119.6,1
PUMP-04371,83,62.4,63.4,2.21,20,15.3,0
PUMP-04372,63,56.9,57.8,3.41,21,26.1,0
PUMP-04373,107,34.4,49.9,2.48,15,166.3,0
PUMP-04374,50,58.9,61.4,3.66,18,117.6,0
PUMP-04375,112,40.3,48.3,3.8,13,149.3,0
PUMP-04376,14,51.7,59.8,1.89,15,38.6,0
PUMP-04377,25,61.7,54.4,2.61,25,96.1,0
PUMP-04378,52,67.6,61.1,1.57,21,51.8,0
PUMP-04379,39,36.6,53.6,6.6,20,138.5,0
PUMP-04380,60,82.3,62.3,2.47,19,60.7,1
PUMP-04381,40,41.2,55.8,3.17,11,12.2,0
PUMP-04382,65,61.0,59.3,2.27,27,43.1,0
PUMP-04383,63,93.8,58.6,5.02,24,277.5,0
PUMP-04384,15,71.2,56.2,2.11,13,121.3,0
PUMP-04385,97,43.8,63.2,3.32,14,33.3,1
PUMP-04386,53,100.0,57.5,2.63,25,81.1,0
PUMP-04387,113,35.6,54.7,5.11,22,15.1,0
PUMP-04388,3,51.0,52.4,8.36,12,183.6,0
PUMP-04389,137,65.6,57.6,4.76,24,31.7,0
PUMP-04390,120,65.7,69.2,3.26,25,211.1,1
PUMP-04391,12,100.0,65.4,2.67,33,224.8,0
PUMP-04392,58,69.6,51.4,2.72,16,172.0,0
PUMP-04393,23,47.0,58.3,1.11,23,33.0,0
PUMP-04394,141,90.3,64.2,3.51,18,22.8,0
PUMP-04395,18,57.7,61.2,2.96,21,86.7,0
PUMP-04396,22,49.4,42.3,2.51,20,153.2,0
PUMP-04397,95,52.7,61.3,2.04,13,10.1,0
PUMP-04398,66,69.0,65.1,2.6,19,74.0,0
PUMP-04399,15,62.1,55.0,2.14,24,95.4,0
PUMP-04400,68,41.0,60.9,3.49,14,102.6,0
PUMP-04401,5,74.8,47.7,2.4,22,128.1,0
PUMP-04402,113,38.5,54.1,2.81,16,193.4,1
PUMP-04403,9,73.3,56.9,1.68,16,75.2,0
PUMP-04404,48,63.9,54.2,5.83,22,43.4,0
PUMP-04405,89,66.9,58.9,5.06,15,67.3,0
PUMP-04406,62,48.2,52.5,2.36,17,32.1,0
PUMP-04407,37,51.5,51.1,3.18,21,58.4,0
PUMP-04408,66,50.8,54.0,2.27,22,85.5,1
PUMP-04409,131,64.6,71.0,6.58,12,129.0,1
PUMP-04410,15,57.6,61.7,2.35,17,25.9,0
PUMP-04411,80,39.5,60.8,1.67,14,43.6,0
PUMP-04412,122,34.9,57.4,2.24,13,84.2,0
PUMP-04413,5,49.7,53.7,5.6,18,93.4,0
PUMP-04414,92,59.1,57.2,3.57,20,182.2,0
PUMP-04415,123,68.1,60.5,2.79,18,90.7,0
PUMP-04416,117,100.0,62.9,4.04,23,172.9,0
PUMP-04417,50,73.3,56.3,2.63,19,204.1,0
PUMP-04418,12,55.9,58.9,2.16,22,87.9,0
PUMP-04419,60,86.5,56.3,2.66,27,58.9,0
PUMP-04420,2,48.7,53.0,7.74,25,152.8,1
PUMP-04421,85,66.4,60.4,3.56,20,78.0,0
PUMP-04422,26,35.6,54.5,2.48,18,118.6,0
PUMP-04423,30,73.9,59.8,6.21,21,37.0,0
PUMP-04424,41,38.3,63.1,3.05,17,69.8,0
PUMP-04425,129,38.0,59.5,4.62,12,173.1,1
PUMP-04426,83,66.7,56.4,2.84,22,143.9,0
PUMP-04427,38,33.8,39.1,5.13,13,7.0,0
PUMP-04428,113,56.4,55.2,3.29,20,38.7,0
PUMP-04429,128,69.5,65.7,2.83,21,78.7,0
PUMP-04430,142,38.8,51.6,2.44,11,97.9,0
PUMP-04431,61,42.2,54.9,1.72,15,16.9,0
PUMP-04432,54,66.2,61.0,3.56,16,202.4,0
PUMP-04433,25,53.0,55.0,5.75,21,34.8,0
PUMP-04434,121,53.0,60.0,2.72,17,82.6,0
PUMP-04435,120,73.1,58.8,3.02,18,42.1,0
PUMP-04436,86,100.0,60.8,6.59,40,74.1,0
PUMP-04437,81,74.0,56.6,2.79,22,121.7,0
PUMP-04438,18,24.1,54.3,1.06,22,67.7,0
PUMP-04439,89,54.3,66.5,3.06,28,40.8,0
PUMP-04440,131,54.3,59.4,2.44,10,61.1,0
PUMP-04441,35,79.9,65.2,3.85,27,98.3,0
PUMP-04442,53,54.8,58.6,2.28,17,226.9,0
PUMP-04443,101,52.6,54.2,3.04,20,17.6,0
PUMP-04444,48,47.7,62.9,1.33,20,88.2,0
PUMP-04445,112,61.3,64.1,4.1,24,95.8,0
PUMP-04446,20,65.9,50.2,1.45,19,31.2,0
PUMP-04447,20,59.0,54.6,2.27,22,83.3,0
PUMP-04448,120,65.8,53.3,4.64,15,100.3,0
PUMP-04449,121,70.3,61.8,5.8,19,60.5,0
PUMP-04450,53,57.7,55.2,3.61,21,38.2,0
PUMP-04451,109,67.6,63.6,2.86,16,86.9,0
PUMP-04452,106,68.2,65.1,2.9,22,62.7,0
PUMP-04453,39,65.3,59.2,3.09,24,52.6,0
PUMP-04454,144,89.5,55.5,4.55,19,51.5,1
PUMP-04455,62,80.0,58.1,5.8,23,97.7,1
PUMP-04456,98,74.2,60.5,3.21,24,33.9,0
PUMP-04457,41,56.8,56.5,1.52,13,24.2,0
PUMP-04458,13,91.5,58.5,4.2,17,71.8,0
PUMP-04459,38,69.9,63.0,2.97,21,75.3,0
PUMP-04460,83,52.6,64.6,1.79,20,76.1,0
PUMP-04461,91,62.0,57.9,2.75,13,110.4,0
PUMP-04462,76,46.4,52.2,3.68,20,163.5,0
PUMP-04463,103,51.0,55.1,4.3,28,42.8,0
PUMP-04464,60,55.1,56.1,1.58,20,89.4,0
PUMP-04465,93,34.7,47.5,3.54,28,143.2,0
PUMP-04466,56,61.6,56.4,3.28,17,65.6,0
PUMP-04467,36,70.2,56.1,4.06,25,46.8,1
PUMP-04468,20,15.2,52.1,0.72,13,35.6,0
PUMP-04469,57,55.7,54.3,1.54,18,48.9,0
PUMP-04470,52,79.1,62.3,2.55,26,57.1,0
PUMP-04471,141,77.4,71.8,2.95,24,31.9,1
PUMP-04472,96,58.2,58.6,3.6,20,44.3,0
PUMP-04473,136,74.9,60.2,2.45,29,47.9,0
PUMP-04474,59,42.7,53.4,2.99,17,80.5,0
PUMP-04475,79,75.5,62.4,2.8,23,15.7,0
PUMP-04476,57,72.5,61.0,2.78,20,68.4,0
PUMP-04477,114,43.4,56.4,4.14,23,35.8,0
PUMP-04478,8,66.1,52.0,3.0,24,238.9,0
PUMP-04479,130,24.7,49.0,3.3,13,125.5,0
PUMP-04480,47,43.8,58.0,1.97,16,75.9,0
PUMP-04481,60,48.7,54.7,2.19,16,89.2,0
PUMP-04482,123,74.2,57.8,3.51,21,75.3,1
PUMP-04483,80,85.9,68.7,7.41,21,26.9,1
PUMP-04484,97,67.2,63.2,2.92,14,248.7,0
PUMP-04485,68,79.9,60.8,2.15,21,125.4,0
PUMP-04486,126,72.2,65.1,4.13,25,12.7,0
PUMP-04487,142,82.3,62.5,3.71,21,36.3,0
PUMP-04488,117,46.8,52.0,2.05,23,188.3,0
PUMP-04489,19,69.8,53.8,5.37,25,164.1,0
PUMP-04490,113,59.8,68.1,2.05,21,5.7,0
PUMP-04491,92,59.3,56.1,2.68,20,42.4,0
PUMP-04492,34,49.9,51.6,2.98,13,29.8,0
PUMP-04493,116,59.7,56.3,2.5,23,157.0,0
PUMP-04494,38,74.0,62.0,2.17,24,91.0,0
PUMP-04495,61,49.3,43.9,1.15,25,77.6,0
PUMP-04496,57,65.8,56.9,2.12,18,57.9,0
PUMP-04497,34,70.9,56.1,1.36,15,5.5,0
PUMP-04498,52,38.7,55.2,1.2,20,100.7,0
PUMP-04499,107,56.5,59.7,4.72,22,182.6,1
PUMP-04500,43,67.9,55.9,5.01,17,37.2,0
PUMP-04501,5,74.5,58.7,6.56,20,37.5,0
PUMP-04502,142,46.3,54.6,2.74,20,36.4,0
PUMP-04503,138,77.9,63.6,3.87,24,14.6,0
PUMP-04504,65,59.0,51.7,4.97,24,68.1,0
PUMP-04505,92,38.3,50.3,1.59,19,119.4,0
PUMP-04506,21,85.9,65.9,1.97,19,112.0,0
PUMP-04507,137,73.5,58.8,6.76,23,39.5,0
PUMP-04508,78,50.2,64.3,3.59,16,196.5,1
PUMP-04509,116,74.2,53.8,5.91,21,156.9,0
PUMP-04510,125,48.6,65.0,4.81,17,44.2,0
PUMP-04511,117,70.1,59.4,1.97,24,87.0,0
PUMP-04512,27,15.0,42.4,1.5,14,52.6,0
PUMP-04513,142,68.5,64.6,2.61,23,33.7,0
PUMP-04514,108,65.6,55.4,2.98,20,42.5,0
PUMP-04515,35,57.5,55.3,5.05,21,107.9,0
PUMP-04516,45,71.5,62.3,4.82,17,55.3,0
PUMP-04517,31,85.8,63.0,2.03,25,63.6,0
PUMP-04518,60,67.8,59.1,3.02,15,68.9,0
PUMP-04519,62,58.4,58.6,2.08,18,37.6,0
PUMP-04520,40,43.4,50.8,3.73,21,129.9,0
PUMP-04521,135,88.1,60.1,4.85,20,158.2,1
PUMP-04522,136,30.2,54.3,5.26,16,36.8,0
PUMP-04523,45,72.1,60.2,2.77,17,17.2,0
PUMP-04524,12,56.3,54.6,2.91,18,14.0,0
PUMP-04525,29,73.6,65.6,7.88,22,26.1,0
PUMP-04526,93,48.4,61.0,4.89,27,43.2,0
PUMP-04527,27,38.7,57.6,4.36,21,50.8,0
PUMP-04528,9,55.5,51.4,2.05,20,46.8,0
PUMP-04529,46,74.8,64.0,1.63,20,101.2,0
PUMP-04530,98,56.9,63.0,1.97,21,44.5,0
PUMP-04531,25,59.3,61.8,3.86,8,266.3,0
PUMP-04532,72,81.4,59.1,2.9,17,125.8,0
PUMP-04533,110,60.6,62.2,2.81,18,11.2,0
PUMP-04534,122,55.9,63.6,3.19,19,111.0,1
PUMP-04535,110,83.4,67.7,3.13,26,94.1,0
PUMP-04536,75,69.5,53.4,2.67,19,82.4,0
PUMP-04537,79,71.8,57.8,5.9,14,12.3,0
PUMP-04538,20,73.1,57.8,4.02,24,19.9,0
PUMP-04539,12,45.5,56.8,1.99,17,73.1,0
PUMP-04540,61,54.2,50.1,3.1,17,49.6,0
PUMP-04541,124,69.9,61.9,3.31,27,130.2,0
PUMP-04542,74,88.6,65.3,4.8,26,95.9,0
PUMP-04543,26,73.5,56.7,6.08,23,76.1,0
PUMP-04544,27,100.0,64.4,2.64,27,53.9,0
PUMP-04545,35,28.7,52.1,2.76,18,64.9,0
PUMP-04546,37,50.5,49.1,7.91,22,8.5,0
PUMP-04547,61,15.0,48.6,3.2,21,93.8,0
PUMP-04548,73,84.9,49.7,2.68,26,28.6,0
PUMP-04549,135,67.6,65.6,2.28,20,76.1,0
PUMP-04550,129,57.8,66.1,5.81,17,167.4,1
PUMP-04551,24,59.8,54.3,3.83,20,145.9,0
PUMP-04552,107,70.4,58.8,2.45,26,19.9,0
PUMP-04553,71,44.1,56.4,3.49,20,107.8,0
PUMP-04554,59,66.3,59.3,1.71,24,223.8,0
PUMP-04555,51,93.3,62.1,2.21,21,46.0,0
PUMP-04556,52,57.4,53.7,3.52,17,81.0,0
PUMP-04557,141,61.3,66.1,4.73,19,2.6,0
PUMP-04558,103,58.4,59.0,2.07,18,111.0,0
PUMP-04559,96,79.2,61.7,2.74,18,184.4,0
PUMP-04560,110,71.5,58.7,8.54,22,217.3,1
PUMP-04561,19,46.9,50.0,1.02,15,68.6,0
PUMP-04562,83,56.8,57.0,1.75,18,94.9,0
PUMP-04563,134,32.7,60.9,2.33,15,202.5,0
PUMP-04564,84,47.1,53.6,5.62,9,28.6,1
PUMP-04565,5,62.9,55.2,1.57,13,123.8,0
PUMP-04566,93,58.0,54.7,1.76,19,76.6,0
PUMP-04567,130,60.9,63.6,4.28,17,200.0,0
PUMP-04568,24,69.0,60.9,2.05,19,84.0,0
PUMP-04569,60,69.6,53.3,4.78,27,71.9,0
PUMP-04570,114,78.8,58.8,4.46,27,75.1,0
PUMP-04571,90,54.9,54.8,1.72,11,40.6,0
PUMP-04572,89,87.7,65.0,2.49,25,26.7,0
PUMP-04573,16,52.0,60.9,2.48,16,77.9,0
PUMP-04574,77,79.0,58.5,3.15,24,57.3,0
PUMP-04575,92,70.6,71.6,3.17,25,61.7,0
PUMP-04576,112,56.8,53.8,4.09,35,18.4,0
PUMP-04577,102,90.3,64.9,6.13,16,133.8,1
PUMP-04578,38,44.9,54.7,0.97,16,22.8,0
PUMP-04579,8,54.3,56.6,4.31,24,151.0,0
PUMP-04580,23,55.9,58.6,2.93,21,20.2,0
PUMP-04581,78,29.7,52.3,4.2,14,20.7,0
PUMP-04582,74,50.6,61.3,3.1,21,135.9,0
PUMP-04583,68,59.9,56.1,2.41,19,86.1,0
PUMP-04584,81,83.5,60.1,1.84,17,103.7,0
PUMP-04585,48,39.0,48.7,2.21,16,99.0,1
PUMP-04586,117,70.3,57.6,2.37,22,21.3,0
PUMP-04587,24,54.7,53.0,0.98,22,110.0,0
PUMP-04588,7,26.8,50.3,0.89,21,36.1,0
PUMP-04589,11,55.9,53.2,2.39,13,86.5,0
PUMP-04590,67,51.1,55.1,5.51,15,165.3,0
PUMP-04591,137,75.2,70.0,4.22,11,81.8,1
PUMP-04592,64,25.4,45.0,3.59,17,85.2,0
PUMP-04593,24,87.8,63.3,4.73,23,29.7,1
PUMP-04594,111,100.0,65.1,3.26,30,329.9,0
PUMP-04595,85,63.5,51.4,5.57,22,154.0,0
PUMP-04596,32,53.9,55.8,2.76,19,185.4,0
PUMP-04597,138,50.0,61.9,3.08,20,26.5,0
PUMP-04598,26,43.4,60.3,3.49,20,33.3,0
PUMP-04599,141,49.9,53.8,2.9,12,163.7,0
PUMP-04600,114,70.9,59.6,3.5,21,193.6,1
PUMP-04601,136,58.2,58.8,7.32,20,121.8,0
PUMP-04602,114,60.3,54.4,4.33,17,167.4,0
PUMP-04603,51,70.6,56.4,1.91,19,118.9,0
PUMP-04604,86,41.3,56.1,2.64,17,58.5,0
PUMP-04605,118,81.9,71.0,2.56,21,49.0,0
PUMP-04606,49,32.3,60.7,1.95,19,145.5,0
PUMP-04607,118,72.7,59.6,3.62,17,142.8,0
PUMP-04608,119,59.1,60.5,2.9,17,130.3,0
PUMP-04609,11,48.4,49.1,2.74,10,99.3,0
PUMP-04610,46,46.1,54.6,4.88,15,218.1,0
PUMP-04611,110,67.7,56.0,4.06,22,23.3,0
PUMP-04612,10,61.2,47.3,3.57,22,14.4,0
PUMP-04613,39,77.0,61.3,1.88,24,47.9,0
PUMP-04614,114,43.2,53.4,5.7,18,103.4,0
PUMP-04615,63,84.5,66.0,3.63,34,138.4,1
PUMP-04616,98,52.3,55.7,2.97,18,49.5,0
PUMP-04617,65,74.1,62.7,1.64,26,48.4,0
PUMP-04618,27,47.0,59.7,1.75,12,8.2,0
PUMP-04619,93,56.3,52.8,5.77,21,158.1,0
PUMP-04620,71,33.9,55.9,2.14,14,89.4,0
PUMP-04621,144,47.8,56.0,4.03,14,15.3,0
PUMP-04622,74,21.8,56.1,1.76,18,101.3,0
PUMP-04623,124,91.9,57.1,6.77,23,129.2,0
PUMP-04624,134,61.7,61.1,2.97,19,65.4,0
PUMP-04625,21,96.5,54.3,3.37,24,173.5,0
PUMP-04626,44,56.0,52.0,3.4,21,4.7,0
PUMP-04627,3,63.3,51.6,1.48,25,9.8,0
PUMP-04628,139,70.4,50.6,2.88,20,172.3,0
PUMP-04629,132,57.7,52.6,4.65,18,119.3,0
PUMP-04630,43,64.7,59.0,4.33,22,44.3,0
PUMP-04631,115,81.3,59.2,2.85,21,19.0,0
PUMP-04632,50,63.7,61.1,2.77,18,37.9,0
PUMP-04633,97,57.9,59.0,2.69,24,125.3,0
PUMP-04634,16,85.2,59.3,4.39,34,51.3,0
PUMP-04635,23,56.4,56.2,2.66,26,14.5,0
PUMP-04636,93,82.6,61.1,3.71,23,93.2,1
PUMP-04637,103,86.7,61.8,2.9,26,61.7,0
PUMP-04638,75,60.6,60.5,4.6,15,63.9,0
PUMP-04639,52,76.7,61.9,5.44,20,29.0,0
PUMP-04640,110,73.3,56.2,2.37,13,31.6,0
PUMP-04641,2,66.2,52.5,1.31,26,57.3,0
PUMP-04642,134,66.8,55.7,2.54,19,187.4,0
PUMP-04643,104,53.7,49.9,2.87,15,131.4,0
PUMP-04644,70,74.4,53.2,4.12,18,146.4,0
PUMP-04645,28,64.7,58.4,6.38,11,172.6,1
PUMP-04646,130,75.6,65.9,4.68,21,103.0,0
PUMP-04647,109,73.4,61.3,4.9,22,59.5,0
PUMP-04648,48,56.6,67.2,2.5,13,41.1,0
PUMP-04649,53,39.1,54.7,5.02,18,46.9,0
