age,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,workclass,income
74,9,Widowed,Farming-fishing,Not-in-family,White,Female,0,0,14,Self-emp-not-inc,<=50K
26,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,State-gov,>50K
23,9,Never-married,Other-service,Not-in-family,Black,Male,0,0,30,Private,<=50K
57,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,36,Self-emp-inc,>50K
20,7,Never-married,Transport-moving,Own-child,White,Male,0,0,15,Private,<=50K
37,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Private,<=50K
46,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Private,<=50K
39,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,45,Private,>50K
40,9,Widowed,Machine-op-inspct,Own-child,White,Female,0,0,30,Private,<=50K
50,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,State-gov,<=50K
25,1,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,35,Private,<=50K
44,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,Private,<=50K
41,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Private,<=50K
30,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,15,Self-emp-not-inc,>50K
38,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,Private,<=50K
54,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Private,<=50K
40,9,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,52,Federal-gov,<=50K
37,7,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,7688,0,40,Private,>50K
46,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,Federal-gov,>50K
38,9,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,45,Private,<=50K
20,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,10,Private,<=50K
35,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Private,<=50K
62,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Private,>50K
34,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,Private,<=50K
56,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,90,Self-emp-not-inc,<=50K
30,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,20,State-gov,<=50K
17,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,Private,<=50K
18,7,Never-married,Other-service,Own-child,White,Female,594,0,4,Self-emp-not-inc,<=50K
35,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Private,<=50K
21,9,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,1,Private,<=50K
46,9,Divorced,Craft-repair,Own-child,White,Male,0,0,50,Self-emp-not-inc,<=50K
33,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,Self-emp-not-inc,<=50K
27,10,Never-married,Sales,Not-in-family,White,Female,0,0,40,Private,<=50K
36,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Private,>50K
42,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Private,<=50K
35,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,Private,<=50K
25,13,Separated,Exec-managerial,Not-in-family,White,Male,0,0,40,Private,<=50K
47,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Federal-gov,>50K
44,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,75,State-gov,>50K
51,9,Married-civ-spouse,Transport-moving,Husband,White,Male,7688,0,40,Federal-gov,>50K
53,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,42,Private,>50K
47,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,Private,<=50K
20,7,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,Private,<=50K
32,10,Separated,Machine-op-inspct,Unmarried,Black,Female,0,0,70,Private,<=50K
28,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,Private,<=50K
52,9,Divorced,Sales,Not-in-family,White,Female,0,0,40,Private,<=50K
35,14,Separated,Prof-specialty,Not-in-family,White,Male,0,0,40,Private,>50K
30,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Private,<=50K
33,10,Never-married,Adm-clerical,Not-in-family,White,Female,6849,0,50,Private,<=50K
21,10,Never-married,Other-service,Own-child,White,Female,0,0,20,Private,<=50K
56,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,65,Private,>50K
45,13,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,0,40,Private,>50K
20,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,20,Private,<=50K
62,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Local-gov,>50K
24,13,Never-married,Sales,Not-in-family,White,Female,0,0,30,Private,<=50K
52,13,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,Federal-gov,<=50K
23,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Private,<=50K
36,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Private,>50K
40,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Private,<=50K
30,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Private,<=50K
41,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,35,Private,<=50K
59,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Private,>50K
27,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,37,Private,<=50K
41,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,Private,<=50K
27,13,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,35,Private,<=50K
50,9,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,40,Private,<=50K
29,3,Never-married,Other-service,Own-child,White,Female,0,0,40,Private,<=50K
38,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,Private,>50K
30,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,60,Private,<=50K
48,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,Private,<=50K
39,12,Married-civ-spouse,Craft-repair,Husband,Black,Male,7298,0,40,Local-gov,>50K
40,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Private,<=50K
27,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Local-gov,<=50K
59,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Self-emp-not-inc,>50K
34,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,Private,>50K
47,15,Never-married,Other-service,Not-in-family,White,Male,0,0,60,Self-emp-inc,>50K
64,2,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,Self-emp-inc,<=50K
29,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Private,<=50K
38,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,Local-gov,<=50K
42,13,Married-civ-spouse,Sales,Husband,White,Male,0,1887,40,Private,>50K
49,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,Private,>50K
53,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,Private,<=50K
35,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,Private,>50K
38,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Private,<=50K
36,13,Divorced,Sales,Other-relative,Asian-Pac-Islander,Female,0,0,40,Private,<=50K
34,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,55,Self-emp-not-inc,<=50K
24,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,10,Private,<=50K
23,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,Private,<=50K
21,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,Private,<=50K
47,10,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,Private,<=50K
59,4,Never-married,Farming-fishing,Unmarried,White,Male,4865,0,40,Private,<=50K
33,12,Divorced,Exec-managerial,Unmarried,White,Male,0,0,50,Federal-gov,>50K
63,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,35,Self-emp-not-inc,>50K
18,9,Never-married,Other-service,Own-child,White,Male,0,0,60,Local-gov,<=50K
32,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,Private,<=50K
19,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,Private,<=50K
27,9,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,Local-gov,<=50K
40,10,Divorced,Transport-moving,Not-in-family,White,Male,0,0,48,Private,>50K
38,12,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Self-emp-not-inc,<=50K
20,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,47,Private,<=50K
35,9,Separated,Transport-moving,Not-in-family,White,Male,0,0,70,Self-emp-not-inc,<=50K
22,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,Private,<=50K
40,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,Private,>50K
34,10,Married-civ-spouse,Tech-support,Husband,White,Male,3103,0,40,Private,>50K
23,6,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,Private,<=50K
26,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,Private,<=50K
53,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,Self-emp-inc,<=50K
34,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Private,>50K
39,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Private,<=50K
25,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Private,<=50K
18,7,Never-married,Sales,Own-child,White,Male,0,0,20,Private,<=50K
65,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,Private,<=50K
49,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,Self-emp-not-inc,<=50K
64,6,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,Private,<=50K
68,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Private,>50K
56,10,Divorced,Other-service,Not-in-family,White,Female,0,0,40,Self-emp-not-inc,<=50K
68,9,Divorced,Prof-specialty,Not-in-family,White,Female,0,3683,40,Federal-gov,<=50K
35,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,Private,>50K
50,9,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,12,Federal-gov,<=50K
45,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,28,Private,<=50K
43,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Private,<=50K
39,10,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,Private,<=50K
37,9,Divorced,Craft-repair,Unmarried,White,Male,1506,0,40,Private,<=50K
45,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,Private,>50K
36,12,Never-married,Tech-support,Unmarried,White,Female,0,0,45,Private,<=50K
26,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,Private,<=50K
36,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,32,Private,<=50K
47,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,60,Private,<=50K
34,9,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,2001,40,Private,<=50K
53,10,Widowed,Sales,Unmarried,White,Female,0,0,30,Private,<=50K
32,13,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,1590,42,Private,<=50K
44,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Self-emp-not-inc,<=50K
25,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,Private,<=50K
35,3,Never-married,Farming-fishing,Unmarried,White,Male,0,0,36,Private,<=50K
34,12,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,Private,<=50K
42,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Private,<=50K
47,9,Divorced,Other-service,Not-in-family,White,Female,0,0,4,Private,<=50K
23,9,Never-married,Craft-repair,Own-child,White,Male,0,0,37,Private,<=50K
56,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,Local-gov,<=50K
50,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,50,Private,>50K
38,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,Private,<=50K
46,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Private,>50K
47,12,Separated,Adm-clerical,Unmarried,White,Female,0,0,57,Private,<=50K
38,9,Married-civ-spouse,Other-service,Husband,White,Male,3464,0,80,Self-emp-not-inc,<=50K
42,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,46,Private,<=50K
48,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Private,<=50K
27,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,Private,<=50K
40,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,36,Private,<=50K
53,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,99999,0,37,Private,>50K
75,11,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,30,Self-emp-not-inc,<=50K
39,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,Private,>50K
46,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,Federal-gov,<=50K
51,9,Widowed,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,Private,<=50K
34,9,Divorced,Other-service,Own-child,White,Male,0,0,40,Private,<=50K
23,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Private,<=50K
32,11,Never-married,Other-service,Not-in-family,White,Male,0,0,45,Private,<=50K
45,10,Never-married,Sales,Not-in-family,White,Male,0,0,55,Self-emp-not-inc,<=50K
21,10,Never-married,Other-service,Own-child,White,Male,0,0,40,Private,<=50K
36,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,Private,<=50K
40,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,Private,<=50K
68,5,Divorced,Farming-fishing,Not-in-family,Black,Male,0,0,20,Private,<=50K
40,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Private,>50K
20,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,24,Private,<=50K
48,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,Local-gov,>50K
27,13,Never-married,Sales,Not-in-family,White,Male,0,0,45,Private,<=50K
57,11,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,Federal-gov,<=50K
54,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,98,Self-emp-inc,>50K
47,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,Private,<=50K
30,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Local-gov,<=50K
35,10,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,45,Private,>50K
56,8,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,Local-gov,<=50K
20,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,28,Private,<=50K
38,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,Local-gov,<=50K
19,10,Never-married,Sales,Own-child,White,Female,0,0,25,Private,<=50K
31,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,Private,<=50K
44,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,60,Local-gov,<=50K
21,10,Never-married,Sales,Own-child,Black,Female,0,1602,12,State-gov,<=50K
41,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Private,<=50K
18,7,Never-married,Other-service,Own-child,White,Female,0,0,16,Private,<=50K
23,5,Never-married,Transport-moving,Own-child,White,Male,0,0,40,Private,<=50K
37,10,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Male,0,0,32,Local-gov,<=50K
43,13,Divorced,Sales,Unmarried,White,Male,0,0,45,Self-emp-not-inc,<=50K
31,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Private,<=50K
40,10,Divorced,Transport-moving,Unmarried,White,Male,0,0,40,Private,>50K
27,15,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,12,Private,<=50K
64,10,Never-married,Transport-moving,Unmarried,White,Male,0,0,40,Local-gov,<=50K
31,11,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,Federal-gov,<=50K
48,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,45,Private,<=50K
37,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,Self-emp-not-inc,>50K
28,10,Divorced,Tech-support,Not-in-family,White,Male,0,0,24,Private,<=50K
42,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Private,<=50K
60,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,Self-emp-inc,<=50K
17,7,Never-married,Other-service,Own-child,White,Female,0,0,20,Private,<=50K
46,6,Divorced,Adm-clerical,Own-child,Black,Male,0,0,40,Private,<=50K
18,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,Private,<=50K
22,9,Never-married,Other-service,Not-in-family,White,Male,0,0,27,Private,<=50K
44,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,60,Self-emp-not-inc,<=50K
36,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Private,<=50K
65,11,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,Private,<=50K
26,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,Private,<=50K
21,6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,25,Private,<=50K
41,9,Divorced,Craft-repair,Not-in-family,White,Male,0,2339,40,Private,<=50K
28,10,Never-married,Other-service,Unmarried,White,Female,0,0,35,Private,<=50K
27,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,Private,<=50K
19,10,Never-married,Other-service,Not-in-family,Black,Male,0,0,12,State-gov,<=50K
40,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Private,<=50K
19,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,15,Private,<=50K
40,11,Married-civ-spouse,Transport-moving,Husband,White,Male,2829,0,40,Private,<=50K
37,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,Private,<=50K
33,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,Private,>50K
34,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Private,<=50K
44,12,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,Local-gov,<=50K
33,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,Private,<=50K
72,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,2290,0,10,Local-gov,<=50K
19,9,Never-married,Sales,Own-child,White,Female,0,0,40,Private,<=50K
59,11,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,36,Private,<=50K
40,9,Divorced,Protective-serv,Not-in-family,Black,Female,0,0,40,Private,<=50K
35,9,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,Private,<=50K
22,12,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,45,Private,<=50K
41,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,Private,<=50K
59,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,Private,>50K
50,8,Divorced,Handlers-cleaners,Unmarried,White,Male,0,0,40,Private,<=50K
21,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,10,Private,<=50K
40,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Self-emp-inc,<=50K
22,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,Private,<=50K
43,3,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,40,Private,<=50K
17,7,Never-married,Transport-moving,Own-child,White,Female,0,0,16,Private,<=50K
42,4,Divorced,Other-service,Not-in-family,White,Male,0,0,40,Local-gov,<=50K
37,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,Private,>50K
43,3,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,0,40,Private,<=50K
46,5,Separated,Craft-repair,Unmarried,White,Female,0,0,40,Private,<=50K
50,15,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Local-gov,>50K
47,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Self-emp-not-inc,<=50K
31,9,Never-married,Farming-fishing,Not-in-family,White,Male,2907,0,99,Private,<=50K
33,4,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,Private,<=50K
27,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7298,0,40,Private,>50K
59,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,35,Self-emp-not-inc,<=50K
39,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Local-gov,>50K
29,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Private,<=50K
26,13,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,55,Private,<=50K
24,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,Private,<=50K
25,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,1980,40,Private,<=50K
30,10,Never-married,Adm-clerical,Other-relative,White,Female,0,0,20,Private,<=50K
52,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,State-gov,<=50K
51,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Federal-gov,>50K
30,13,Never-married,Sales,Not-in-family,White,Male,0,0,60,Private,>50K
23,10,Never-married,Tech-support,Own-child,White,Male,0,0,60,Private,<=50K
37,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,State-gov,<=50K
25,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,38,State-gov,<=50K
49,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,65,Self-emp-not-inc,>50K
30,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,Private,<=50K
40,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,Private,<=50K
20,9,Never-married,Machine-op-inspct,Other-relative,Other,Male,0,0,32,Private,<=50K
