reading_id,recorded_at,station,direction,bicycles
29076,2026-06-01T10:00,Market Gate,outbound,56
29077,2026-06-01T10:00,University,inbound,68
29078,2026-06-01T10:00,University,outbound,63
29079,2026-06-01T10:00,North Bridge,inbound,55
29080,2026-06-01T10:00,North Bridge,outbound,45
29081,2026-06-01T11:00,Riverside,inbound,50
29082,2026-06-01T11:00,Riverside,outbound,49
29083,2026-06-01T11:00,Market Gate,inbound,47
29084,2026-06-01T11:00,Market Gate,outbound,43
29085,2026-06-01T11:00,University,inbound,48
29086,2026-06-01T11:00,University,outbound,46
29087,2026-06-01T11:00,North Bridge,inbound,28
29088,2026-06-01T11:00,North Bridge,outbound,39
29089,2026-06-01T12:00,Riverside,inbound,43
29090,2026-06-01T12:00,Riverside,outbound,34
29091,2026-06-01T12:00,Market Gate,inbound,41
29092,2026-06-01T12:00,Market Gate,outbound,36
29093,2026-06-01T12:00,University,inbound,46
29094,2026-06-01T12:00,University,outbound,36
29095,2026-06-01T12:00,North Bridge,inbound,25
29096,2026-06-01T12:00,North Bridge,outbound,21
29097,2026-06-01T13:00,Riverside,inbound,50
29098,2026-06-01T13:00,Riverside,outbound,47
29099,2026-06-01T13:00,Market Gate,inbound,35
29100,2026-06-01T13:00,Market Gate,outbound,28
29101,2026-06-01T13:00,University,inbound,43
29102,2026-06-01T13:00,University,outbound,43
29103,2026-06-01T13:00,North Bridge,inbound,20
29104,2026-06-01T13:00,North Bridge,outbound,35
29105,2026-06-01T14:00,Riverside,inbound,55
29106,2026-06-01T14:00,Riverside,outbound,51
29107,2026-06-01T14:00,Market Gate,inbound,48
29108,2026-06-01T14:00,Market Gate,outbound,42
29109,2026-06-01T14:00,University,inbound,49
29110,2026-06-01T14:00,University,outbound,42
29111,2026-06-01T14:00,North Bridge,inbound,42
29112,2026-06-01T14:00,North Bridge,outbound,36
29113,2026-06-01T15:00,Riverside,inbound,77
29114,2026-06-01T15:00,Riverside,outbound,74
29115,2026-06-01T15:00,Market Gate,inbound,70
29116,2026-06-01T15:00,Market Gate,outbound,56
29117,2026-06-01T15:00,University,inbound,67
29118,2026-06-01T15:00,University,outbound,62
29119,2026-06-01T15:00,North Bridge,inbound,47
29120,2026-06-01T15:00,North Bridge,outbound,53
29121,2026-06-01T16:00,Riverside,inbound,114
29122,2026-06-01T16:00,Riverside,outbound,92
29123,2026-06-01T16:00,Market Gate,inbound,85
29124,2026-06-01T16:00,Market Gate,outbound,80
29125,2026-06-01T16:00,University,inbound,98
29126,2026-06-01T16:00,University,outbound,86
29127,2026-06-01T16:00,North Bridge,inbound,68
29128,2026-06-01T16:00,North Bridge,outbound,62
29129,2026-06-01T17:00,Riverside,inbound,112
29130,2026-06-01T17:00,Riverside,outbound,108
29131,2026-06-01T17:00,Market Gate,inbound,86
29132,2026-06-01T17:00,Market Gate,outbound,84
29133,2026-06-01T17:00,University,inbound,109
29134,2026-06-01T17:00,University,outbound,92
29135,2026-06-01T17:00,North Bridge,inbound,81
29136,2026-06-01T17:00,North Bridge,outbound,70
29137,2026-06-01T18:00,Riverside,inbound,104
29138,2026-06-01T18:00,Riverside,outbound,98
29139,2026-06-01T18:00,Market Gate,inbound,86
29140,2026-06-01T18:00,Market Gate,outbound,83
29141,2026-06-01T18:00,University,inbound,100
29142,2026-06-01T18:00,University,outbound,83
29143,2026-06-01T18:00,North Bridge,inbound,70
29144,2026-06-01T18:00,North Bridge,outbound,59
29145,2026-06-01T19:00,Riverside,inbound,79
29146,2026-06-01T19:00,Riverside,outbound,69
29147,2026-06-01T19:00,Market Gate,inbound,65
29148,2026-06-01T19:00,Market Gate,outbound,58
29149,2026-06-01T19:00,University,inbound,74
29150,2026-06-01T19:00,University,outbound,65
29151,2026-06-01T19:00,North Bridge,inbound,49
29152,2026-06-01T19:00,North Bridge,outbound,48
29153,2026-06-01T20:00,Riverside,inbound,53
29154,2026-06-01T20:00,Riverside,outbound,55
29155,2026-06-01T20:00,Market Gate,inbound,47
29156,2026-06-01T20:00,Market Gate,outbound,40
29157,2026-06-01T20:00,University,inbound,45
29158,2026-06-01T20:00,University,outbound,56
29159,2026-06-01T20:00,North Bridge,inbound,35
29160,2026-06-01T20:00,North Bridge,outbound,40
29161,2026-06-01T21:00,Riverside,inbound,43
29162,2026-06-01T21:00,Riverside,outbound,46
29163,2026-06-01T21:00,Market Gate,inbound,36
29164,2026-06-01T21:00,Market Gate,outbound,25
29165,2026-06-01T21:00,University,inbound,46
29166,2026-06-01T21:00,University,outbound,35
29167,2026-06-01T21:00,North Bridge,inbound,20
29168,2026-06-01T21:00,North Bridge,outbound,30
29169,2026-06-01T22:00,Riverside,inbound,27
29170,2026-06-01T22:00,Riverside,outbound,36
29171,2026-06-01T22:00,Market Gate,inbound,37
29172,2026-06-01T22:00,Market Gate,outbound,35
29173,2026-06-01T22:00,University,inbound,29
29174,2026-06-01T22:00,University,outbound,28
29175,2026-06-01T22:00,North Bridge,inbound,32
29176,2026-06-01T22:00,North Bridge,outbound,17
29177,2026-06-01T23:00,Riverside,inbound,29
29178,2026-06-01T23:00,Riverside,outbound,36
29179,2026-06-01T23:00,Market Gate,inbound,34
29180,2026-06-01T23:00,Market Gate,outbound,21
29181,2026-06-01T23:00,University,inbound,37
29182,2026-06-01T23:00,University,outbound,33
29183,2026-06-01T23:00,North Bridge,inbound,24
29184,2026-06-01T23:00,North Bridge,outbound,22
29185,2026-06-02T00:00,Riverside,inbound,33
29186,2026-06-02T00:00,Riverside,outbound,31
29187,2026-06-02T00:00,Market Gate,inbound,32
29188,2026-06-02T00:00,Market Gate,outbound,23
29189,2026-06-02T00:00,University,inbound,27
29190,2026-06-02T00:00,University,outbound,38
29191,2026-06-02T00:00,North Bridge,inbound,28
29192,2026-06-02T00:00,North Bridge,outbound,21
29193,2026-06-02T01:00,Riverside,inbound,34
29194,2026-06-02T01:00,Riverside,outbound,37
29195,2026-06-02T01:00,Market Gate,inbound,30
29196,2026-06-02T01:00,Market Gate,outbound,21
29197,2026-06-02T01:00,University,inbound,35
29198,2026-06-02T01:00,University,outbound,34
29199,2026-06-02T01:00,North Bridge,inbound,35
29200,2026-06-02T01:00,North Bridge,outbound,23
29201,2026-06-02T02:00,Riverside,inbound,31
29202,2026-06-02T02:00,Riverside,outbound,42
29203,2026-06-02T02:00,Market Gate,inbound,33
29204,2026-06-02T02:00,Market Gate,outbound,25
29205,2026-06-02T02:00,University,inbound,32
29206,2026-06-02T02:00,University,outbound,29
29207,2026-06-02T02:00,North Bridge,inbound,18
29208,2026-06-02T02:00,North Bridge,outbound,18
29209,2026-06-02T03:00,Riverside,inbound,36
29210,2026-06-02T03:00,Riverside,outbound,35
29211,2026-06-02T03:00,Market Gate,inbound,39
29212,2026-06-02T03:00,Market Gate,outbound,24
29213,2026-06-02T03:00,University,inbound,31
29214,2026-06-02T03:00,University,outbound,31
29215,2026-06-02T03:00,North Bridge,inbound,40
29216,2026-06-02T03:00,North Bridge,outbound,27
29217,2026-06-02T04:00,Riverside,inbound,42
29218,2026-06-02T04:00,Riverside,outbound,39
29219,2026-06-02T04:00,Market Gate,inbound,33
29220,2026-06-02T04:00,Market Gate,outbound,35
29221,2026-06-02T04:00,University,inbound,47
29222,2026-06-02T04:00,University,outbound,33
29223,2026-06-02T04:00,North Bridge,inbound,33
29224,2026-06-02T04:00,North Bridge,outbound,34
29225,2026-06-02T05:00,Riverside,inbound,45
29226,2026-06-02T05:00,Riverside,outbound,49
29227,2026-06-02T05:00,Market Gate,inbound,49
29228,2026-06-02T05:00,Market Gate,outbound,35
29229,2026-06-02T05:00,University,inbound,42
29230,2026-06-02T05:00,University,outbound,42
29231,2026-06-02T05:00,North Bridge,inbound,43
29232,2026-06-02T05:00,North Bridge,outbound,31
29233,2026-06-02T06:00,Riverside,inbound,78
29234,2026-06-02T06:00,Riverside,outbound,82
29235,2026-06-02T06:00,Market Gate,inbound,71
29236,2026-06-02T06:00,Market Gate,outbound,55
29237,2026-06-02T06:00,University,inbound,72
29238,2026-06-02T06:00,University,outbound,65
29239,2026-06-02T06:00,North Bridge,inbound,58
29240,2026-06-02T06:00,North Bridge,outbound,53
29241,2026-06-02T07:00,Riverside,inbound,121
29242,2026-06-02T07:00,Riverside,outbound,105
29243,2026-06-02T07:00,Market Gate,inbound,87
29244,2026-06-02T07:00,Market Gate,outbound,75
29245,2026-06-02T07:00,University,inbound,92
29246,2026-06-02T07:00,University,outbound,91
29247,2026-06-02T07:00,North Bridge,inbound,83
29248,2026-06-02T07:00,North Bridge,outbound,64
29249,2026-06-02T08:00,Riverside,inbound,127
29250,2026-06-02T08:00,Riverside,outbound,118
29251,2026-06-02T08:00,Market Gate,inbound,108
29252,2026-06-02T08:00,Market Gate,outbound,100
29253,2026-06-02T08:00,University,inbound,129
29254,2026-06-02T08:00,University,outbound,100
29255,2026-06-02T08:00,North Bridge,inbound,94
29256,2026-06-02T08:00,North Bridge,outbound,75
29257,2026-06-02T09:00,Riverside,inbound,114
29258,2026-06-02T09:00,Riverside,outbound,95
29259,2026-06-02T09:00,Market Gate,inbound,94
29260,2026-06-02T09:00,Market Gate,outbound,75
29261,2026-06-02T09:00,University,inbound,96
29262,2026-06-02T09:00,University,outbound,96
29263,2026-06-02T09:00,North Bridge,inbound,83
29264,2026-06-02T09:00,North Bridge,outbound,69
29265,2026-06-02T10:00,Riverside,inbound,74
29266,2026-06-02T10:00,Riverside,outbound,67
29267,2026-06-02T10:00,Market Gate,inbound,58
29268,2026-06-02T10:00,Market Gate,outbound,58
29269,2026-06-02T10:00,University,inbound,75
29270,2026-06-02T10:00,University,outbound,59
29271,2026-06-02T10:00,North Bridge,inbound,54
29272,2026-06-02T10:00,North Bridge,outbound,47
29273,2026-06-02T11:00,Riverside,inbound,48
29274,2026-06-02T11:00,Riverside,outbound,40
29275,2026-06-02T11:00,Market Gate,inbound,42
29276,2026-06-02T11:00,Market Gate,outbound,39
29277,2026-06-02T11:00,University,inbound,45
29278,2026-06-02T11:00,University,outbound,47
29279,2026-06-02T11:00,North Bridge,inbound,41
29280,2026-06-02T11:00,North Bridge,outbound,25
29281,2026-06-02T12:00,Riverside,inbound,37
29282,2026-06-02T12:00,Riverside,outbound,42
29283,2026-06-02T12:00,Market Gate,inbound,41
29284,2026-06-02T12:00,Market Gate,outbound,33
29285,2026-06-02T12:00,University,inbound,35
29286,2026-06-02T12:00,University,outbound,27
29287,2026-06-02T12:00,North Bridge,inbound,39
29288,2026-06-02T12:00,North Bridge,outbound,30
29289,2026-06-02T13:00,Riverside,inbound,41
29290,2026-06-02T13:00,Riverside,outbound,39
29291,2026-06-02T13:00,Market Gate,inbound,36
29292,2026-06-02T13:00,Market Gate,outbound,30
29293,2026-06-02T13:00,University,inbound,43
29294,2026-06-02T13:00,University,outbound,30
29295,2026-06-02T13:00,North Bridge,inbound,31
29296,2026-06-02T13:00,North Bridge,outbound,32
29297,2026-06-02T14:00,Riverside,inbound,55
29298,2026-06-02T14:00,Riverside,outbound,52
29299,2026-06-02T14:00,Market Gate,inbound,49
29300,2026-06-02T14:00,Market Gate,outbound,39
29301,2026-06-02T14:00,University,inbound,56
29302,2026-06-02T14:00,University,outbound,48
29303,2026-06-02T14:00,North Bridge,inbound,37
29304,2026-06-02T14:00,North Bridge,outbound,35
29305,2026-06-02T15:00,Riverside,inbound,74
29306,2026-06-02T15:00,Riverside,outbound,68
29307,2026-06-02T15:00,Market Gate,inbound,68
29308,2026-06-02T15:00,Market Gate,outbound,59
29309,2026-06-02T15:00,University,inbound,84
29310,2026-06-02T15:00,University,outbound,59
29311,2026-06-02T15:00,North Bridge,inbound,54
29312,2026-06-02T15:00,North Bridge,outbound,46
29313,2026-06-02T16:00,Riverside,inbound,109
29314,2026-06-02T16:00,Riverside,outbound,99
29315,2026-06-02T16:00,Market Gate,inbound,84
29316,2026-06-02T16:00,Market Gate,outbound,60
29317,2026-06-02T16:00,University,inbound,101
29318,2026-06-02T16:00,University,outbound,90
29319,2026-06-02T16:00,North Bridge,inbound,66
29320,2026-06-02T16:00,North Bridge,outbound,75
29321,2026-06-02T17:00,Riverside,inbound,111
29322,2026-06-02T17:00,Riverside,outbound,108
29323,2026-06-02T17:00,Market Gate,inbound,89
29324,2026-06-02T17:00,Market Gate,outbound,78
29325,2026-06-02T17:00,University,inbound,101
29326,2026-06-02T17:00,University,outbound,105
29327,2026-06-02T17:00,North Bridge,inbound,74
29328,2026-06-02T17:00,North Bridge,outbound,75
29329,2026-06-02T18:00,Riverside,inbound,97
29330,2026-06-02T18:00,Riverside,outbound,107
29331,2026-06-02T18:00,Market Gate,inbound,77
29332,2026-06-02T18:00,Market Gate,outbound,73
29333,2026-06-02T18:00,University,inbound,97
29334,2026-06-02T18:00,University,outbound,91
29335,2026-06-02T18:00,North Bridge,inbound,65
29336,2026-06-02T18:00,North Bridge,outbound,69
29337,2026-06-02T19:00,Riverside,inbound,84
29338,2026-06-02T19:00,Riverside,outbound,75
29339,2026-06-02T19:00,Market Gate,inbound,57
29340,2026-06-02T19:00,Market Gate,outbound,59
29341,2026-06-02T19:00,University,inbound,64
29342,2026-06-02T19:00,University,outbound,69
29343,2026-06-02T19:00,North Bridge,inbound,46
29344,2026-06-02T19:00,North Bridge,outbound,54
29345,2026-06-02T20:00,Riverside,inbound,47
29346,2026-06-02T20:00,Riverside,outbound,63
29347,2026-06-02T20:00,Market Gate,inbound,50
29348,2026-06-02T20:00,Market Gate,outbound,48
29349,2026-06-02T20:00,University,inbound,51
29350,2026-06-02T20:00,University,outbound,53
29351,2026-06-02T20:00,North Bridge,inbound,40
29352,2026-06-02T20:00,North Bridge,outbound,34
29353,2026-06-02T21:00,Riverside,inbound,42
29354,2026-06-02T21:00,Riverside,outbound,44
29355,2026-06-02T21:00,Market Gate,inbound,40
29356,2026-06-02T21:00,Market Gate,outbound,33
29357,2026-06-02T21:00,University,inbound,42
29358,2026-06-02T21:00,University,outbound,44
29359,2026-06-02T21:00,North Bridge,inbound,33
29360,2026-06-02T21:00,North Bridge,outbound,20
29361,2026-06-02T22:00,Riverside,inbound,36
29362,2026-06-02T22:00,Riverside,outbound,32
29363,2026-06-02T22:00,Market Gate,inbound,35
29364,2026-06-02T22:00,Market Gate,outbound,25
29365,2026-06-02T22:00,University,inbound,42
29366,2026-06-02T22:00,University,outbound,35
29367,2026-06-02T22:00,North Bridge,inbound,32
29368,2026-06-02T22:00,North Bridge,outbound,24
29369,2026-06-02T23:00,Riverside,inbound,32
29370,2026-06-02T23:00,Riverside,outbound,43
29371,2026-06-02T23:00,Market Gate,inbound,32
29372,2026-06-02T23:00,Market Gate,outbound,33
29373,2026-06-02T23:00,University,inbound,34
29374,2026-06-02T23:00,University,outbound,34
29375,2026-06-02T23:00,North Bridge,inbound,22
29376,2026-06-02T23:00,North Bridge,outbound,24
29377,2026-06-03T00:00,Riverside,inbound,47
29378,2026-06-03T00:00,Riverside,outbound,35
29379,2026-06-03T00:00,Market Gate,inbound,32
29380,2026-06-03T00:00,Market Gate,outbound,32
29381,2026-06-03T00:00,University,inbound,35
29382,2026-06-03T00:00,University,outbound,28
29383,2026-06-03T00:00,North Bridge,inbound,12
29384,2026-06-03T00:00,North Bridge,outbound,20
29385,2026-06-03T01:00,Riverside,inbound,39
29386,2026-06-03T01:00,Riverside,outbound,31
29387,2026-06-03T01:00,Market Gate,inbound,29
29388,2026-06-03T01:00,Market Gate,outbound,36
29389,2026-06-03T01:00,University,inbound,25
29390,2026-06-03T01:00,University,outbound,24
29391,2026-06-03T01:00,North Bridge,inbound,27
29392,2026-06-03T01:00,North Bridge,outbound,20
29393,2026-06-03T02:00,Riverside,inbound,38
29394,2026-06-03T02:00,Riverside,outbound,36
29395,2026-06-03T02:00,Market Gate,inbound,35
29396,2026-06-03T02:00,Market Gate,outbound,29
29397,2026-06-03T02:00,University,inbound,35
29398,2026-06-03T02:00,University,outbound,27
29399,2026-06-03T02:00,North Bridge,inbound,24
29400,2026-06-03T02:00,North Bridge,outbound,33
29401,2026-06-03T03:00,Riverside,inbound,34
29402,2026-06-03T03:00,Riverside,outbound,38
29403,2026-06-03T03:00,Market Gate,inbound,23
29404,2026-06-03T03:00,Market Gate,outbound,27
29405,2026-06-03T03:00,University,inbound,37
29406,2026-06-03T03:00,University,outbound,28
29407,2026-06-03T03:00,North Bridge,inbound,28
29408,2026-06-03T03:00,North Bridge,outbound,29
29409,2026-06-03T04:00,Riverside,inbound,47
29410,2026-06-03T04:00,Riverside,outbound,34
29411,2026-06-03T04:00,Market Gate,inbound,28
29412,2026-06-03T04:00,Market Gate,outbound,38
29413,2026-06-03T04:00,University,inbound,32
29414,2026-06-03T04:00,University,outbound,37
29415,2026-06-03T04:00,North Bridge,inbound,30
29416,2026-06-03T04:00,North Bridge,outbound,25
29417,2026-06-03T05:00,Riverside,inbound,61
29418,2026-06-03T05:00,Riverside,outbound,52
29419,2026-06-03T05:00,Market Gate,inbound,34
29420,2026-06-03T05:00,Market Gate,outbound,37
29421,2026-06-03T05:00,University,inbound,45
29422,2026-06-03T05:00,University,outbound,33
29423,2026-06-03T05:00,North Bridge,inbound,32
29424,2026-06-03T05:00,North Bridge,outbound,29
29425,2026-06-03T06:00,Riverside,inbound,79
29426,2026-06-03T06:00,Riverside,outbound,75
29427,2026-06-03T06:00,Market Gate,inbound,66
29428,2026-06-03T06:00,Market Gate,outbound,51
29429,2026-06-03T06:00,University,inbound,64
29430,2026-06-03T06:00,University,outbound,58
29431,2026-06-03T06:00,North Bridge,inbound,44
29432,2026-06-03T06:00,North Bridge,outbound,46
29433,2026-06-03T07:00,Riverside,inbound,119
29434,2026-06-03T07:00,Riverside,outbound,110
29435,2026-06-03T07:00,Market Gate,inbound,90
29436,2026-06-03T07:00,Market Gate,outbound,83
29437,2026-06-03T07:00,University,inbound,102
29438,2026-06-03T07:00,University,outbound,89
29439,2026-06-03T07:00,North Bridge,inbound,80
29440,2026-06-03T07:00,North Bridge,outbound,69
29441,2026-06-03T08:00,Riverside,inbound,128
29442,2026-06-03T08:00,Riverside,outbound,120
29443,2026-06-03T08:00,Market Gate,inbound,100
29444,2026-06-03T08:00,Market Gate,outbound,97
29445,2026-06-03T08:00,University,inbound,130
29446,2026-06-03T08:00,University,outbound,107
29447,2026-06-03T08:00,North Bridge,inbound,96
29448,2026-06-03T08:00,North Bridge,outbound,70
29449,2026-06-03T09:00,Riverside,inbound,114
29450,2026-06-03T09:00,Riverside,outbound,106
29451,2026-06-03T09:00,Market Gate,inbound,103
29452,2026-06-03T09:00,Market Gate,outbound,82
29453,2026-06-03T09:00,University,inbound,102
29454,2026-06-03T09:00,University,outbound,97
29455,2026-06-03T09:00,North Bridge,inbound,69
29456,2026-06-03T09:00,North Bridge,outbound,73
29457,2026-06-03T10:00,Riverside,inbound,78
29458,2026-06-03T10:00,Riverside,outbound,63
29459,2026-06-03T10:00,Market Gate,inbound,54
29460,2026-06-03T10:00,Market Gate,outbound,61
29461,2026-06-03T10:00,University,inbound,69
29462,2026-06-03T10:00,University,outbound,63
29463,2026-06-03T10:00,North Bridge,inbound,49
29464,2026-06-03T10:00,North Bridge,outbound,52
29465,2026-06-03T11:00,Riverside,inbound,47
29466,2026-06-03T11:00,Riverside,outbound,44
29467,2026-06-03T11:00,Market Gate,inbound,36
29468,2026-06-03T11:00,Market Gate,outbound,33
