reading_id,vibration_rms_mm_s,motor_temp_c,load_pct,current_variation_a,acoustic_kurtosis,days_since_service,recent_auto_stops,ambient_temp_c,urgent_inspection
EQ-03702,7.35,62.8,70.9,2.81,2.61,44,2,23.0,0
EQ-03703,3.43,72.9,46.3,0.38,3.05,433,0,15.3,0
EQ-03704,3.46,79.5,70.2,3.41,4.7,442,1,28.0,0
EQ-03705,5.19,68.8,97.4,0.94,2.81,537,4,19.5,1
EQ-03706,4.19,80.7,42.8,0.85,6.47,517,0,15.8,0
EQ-03707,1.77,47.3,54.9,1.53,1.64,265,0,19.0,0
EQ-03708,4.17,86.2,66.9,2.43,2.83,290,1,23.6,0
EQ-03709,2.66,69.0,91.2,1.07,1.66,265,0,17.8,0
EQ-03710,3.72,74.8,38.2,0.88,5.1,278,0,33.3,0
EQ-03711,5.25,63.1,30.9,1.64,2.35,21,0,20.2,0
EQ-03712,7.26,58.8,74.3,1.52,4.66,315,0,31.3,0
EQ-03713,2.08,48.4,92.8,0.62,3.81,446,2,17.5,0
EQ-03714,2.1,66.8,60.4,2.59,1.13,436,2,19.5,0
EQ-03715,1.55,52.5,33.0,0.94,3.1,70,0,20.8,0
EQ-03716,5.22,55.5,81.0,3.39,6.65,352,0,21.4,1
EQ-03717,0.76,60.8,65.8,0.48,2.14,37,2,26.3,0
EQ-03718,1.35,77.5,24.0,0.82,3.52,120,1,20.2,0
EQ-03719,1.35,62.5,93.2,0.16,2.22,286,1,13.2,0
EQ-03720,4.98,35.0,58.6,0.7,3.76,273,0,19.7,0
EQ-03721,2.73,75.1,60.1,1.44,3.91,452,0,20.9,0
EQ-03722,0.96,61.3,33.7,0.69,2.44,488,0,20.1,0
EQ-03723,1.28,86.4,99.3,1.74,1.06,477,0,21.1,0
EQ-03724,3.36,76.9,46.5,1.11,1.56,29,1,23.0,0
EQ-03725,3.48,71.2,29.3,2.1,2.02,209,0,32.4,0
EQ-03726,0.47,83.2,41.6,1.02,2.08,27,1,34.2,0
EQ-03727,3.65,65.3,30.5,0.83,5.73,521,0,27.4,0
EQ-03728,1.68,67.7,53.6,0.33,2.88,234,1,19.6,0
EQ-03729,2.25,82.4,79.3,0.31,1.21,288,0,13.9,0
EQ-03730,2.56,77.0,22.1,0.14,1.99,75,1,22.0,0
EQ-03731,1.05,61.2,73.5,1.47,2.11,95,0,12.8,0
EQ-03732,0.63,59.5,82.9,0.25,1.88,152,1,28.6,0
EQ-03733,0.84,54.3,79.0,3.24,2.91,439,1,21.4,0
EQ-03734,4.8,64.6,64.1,1.44,2.54,146,1,23.3,0
EQ-03735,7.9,59.0,55.8,0.39,3.21,95,1,29.4,0
EQ-03736,2.46,83.8,26.1,1.14,1.28,30,2,18.1,0
EQ-03737,7.74,67.1,73.9,1.51,3.87,390,0,25.8,0
EQ-03738,4.38,60.4,46.7,1.3,2.16,524,1,31.1,1
EQ-03739,5.57,67.6,71.6,1.29,4.02,307,0,23.1,0
EQ-03740,5.77,92.6,32.6,0.5,5.93,273,3,20.9,0
EQ-03741,2.17,67.6,99.7,0.25,3.62,87,0,23.7,0
EQ-03742,7.52,58.0,78.2,0.72,1.28,210,0,31.3,1
EQ-03743,5.12,35.8,91.2,4.73,3.86,136,1,18.6,1
EQ-03744,7.73,66.4,41.6,3.0,2.81,409,0,23.7,0
EQ-03745,1.62,35.5,86.9,2.16,2.26,441,1,27.0,0
EQ-03746,2.34,84.0,68.0,0.41,2.39,166,0,14.6,0
EQ-03747,4.73,61.1,73.0,0.19,2.05,202,0,20.9,0
EQ-03748,6.27,67.0,42.6,0.35,3.13,494,1,27.6,0
EQ-03749,5.08,80.3,44.4,1.06,3.8,302,1,24.5,0
EQ-03750,1.86,70.2,83.4,0.69,1.91,212,2,33.2,0
EQ-03751,1.4,62.3,85.1,1.17,1.8,270,1,27.8,0
EQ-03752,5.06,64.1,46.9,0.33,2.03,283,2,12.0,0
EQ-03753,2.69,57.2,80.3,1.56,4.5,379,0,23.0,0
EQ-03754,1.33,51.4,36.0,0.25,2.96,144,1,22.9,0
EQ-03755,5.03,91.7,38.4,2.41,4.45,47,0,27.5,1
EQ-03756,1.8,69.6,55.2,0.44,1.56,135,0,29.1,0
EQ-03757,2.98,69.9,90.9,1.86,2.67,43,0,21.2,0
EQ-03758,3.55,70.3,55.6,1.18,2.73,394,1,23.7,0
EQ-03759,2.67,59.6,94.8,2.98,4.04,290,0,16.1,0
EQ-03760,4.98,61.4,60.2,0.11,2.28,490,1,36.6,0
EQ-03761,2.09,62.2,58.6,0.99,2.21,405,3,17.8,0
EQ-03762,2.26,77.1,39.1,2.02,5.82,485,0,8.0,0
EQ-03763,3.83,69.4,85.2,4.42,3.62,505,0,22.4,0
EQ-03764,2.2,70.3,74.1,2.77,2.37,196,0,33.6,0
EQ-03765,3.86,65.5,57.5,1.06,9.39,431,0,18.3,0
EQ-03766,1.13,50.7,97.0,0.64,3.51,376,1,21.6,0
EQ-03767,2.09,72.4,38.6,1.51,1.9,354,0,36.6,0
EQ-03768,1.32,52.7,44.2,0.66,6.2,88,1,19.5,0
EQ-03769,0.21,76.6,91.1,1.34,1.64,173,0,21.1,0
EQ-03770,0.8,53.8,60.3,0.83,2.36,534,0,19.7,0
EQ-03771,1.39,61.0,36.6,2.22,3.24,147,0,21.7,0
EQ-03772,1.51,69.9,39.2,2.62,6.58,418,2,27.6,0
EQ-03773,2.08,66.8,60.3,0.87,4.55,464,0,25.4,0
EQ-03774,2.59,62.1,85.0,2.08,4.42,422,1,13.0,0
EQ-03775,2.35,53.2,62.7,1.09,7.29,255,1,29.1,0
EQ-03776,0.74,55.5,80.8,1.85,2.69,408,0,19.7,0
EQ-03777,1.95,71.6,43.6,0.58,4.8,199,0,21.6,0
EQ-03778,2.48,66.7,86.4,1.25,3.14,138,0,30.7,0
EQ-03779,2.94,58.3,52.9,1.15,2.72,64,2,30.6,0
EQ-03780,5.35,54.7,32.9,2.27,4.08,125,1,34.2,1
EQ-03781,3.92,63.1,87.0,0.19,4.79,92,0,9.5,1
EQ-03782,3.61,74.6,31.9,0.3,8.5,382,1,26.1,1
EQ-03783,3.46,55.0,28.7,2.52,6.22,190,1,17.5,0
EQ-03784,5.0,72.7,89.3,0.43,4.55,442,0,17.9,0
EQ-03785,2.28,82.2,46.8,2.08,1.91,179,1,20.1,0
EQ-03786,2.43,45.7,58.5,0.56,1.74,260,2,29.5,0
EQ-03787,1.9,70.9,67.6,1.72,1.34,216,0,22.9,0
EQ-03788,4.78,74.1,35.7,2.23,2.51,27,0,16.0,0
EQ-03789,10.11,60.1,95.8,1.16,2.01,38,0,26.6,0
EQ-03790,2.88,69.7,41.9,1.04,2.74,251,0,28.8,0
EQ-03791,1.15,66.2,86.6,0.36,4.75,478,1,18.7,0
EQ-03792,1.09,55.1,45.4,0.79,1.76,428,0,26.9,0
EQ-03793,3.22,85.6,61.9,0.39,3.12,211,1,34.9,0
EQ-03794,0.37,76.9,42.7,0.67,2.2,86,1,27.8,0
EQ-03795,0.59,81.2,95.3,3.64,4.22,93,0,22.6,0
EQ-03796,0.55,56.7,44.2,1.76,3.32,37,2,18.1,0
EQ-03797,4.9,85.4,79.1,1.87,4.08,256,1,25.1,1
EQ-03798,2.7,70.7,53.4,1.21,2.58,239,1,32.7,0
EQ-03799,2.41,50.0,22.6,3.12,3.63,310,1,12.8,0
EQ-03800,1.02,70.7,83.3,1.74,2.45,3,0,18.1,0
EQ-03801,2.71,56.4,68.6,0.41,3.49,334,1,25.0,0
EQ-03802,2.02,71.8,29.1,0.35,1.91,327,0,30.2,0
EQ-03803,3.56,89.8,35.0,0.52,2.88,434,0,26.0,1
EQ-03804,2.82,66.8,33.4,0.76,2.18,261,0,21.4,0
EQ-03805,2.02,71.7,59.3,0.91,2.22,160,0,24.3,0
EQ-03806,1.23,53.7,49.5,1.42,2.19,358,0,25.3,0
EQ-03807,0.98,61.6,81.2,2.64,2.69,178,0,27.6,0
EQ-03808,2.48,65.0,74.2,0.12,4.02,434,0,21.5,0
EQ-03809,1.63,72.4,62.8,1.26,1.24,135,0,25.0,0
EQ-03810,5.1,70.4,95.4,1.27,2.73,475,0,21.8,0
EQ-03811,2.35,74.3,52.8,1.9,7.21,174,0,17.6,0
EQ-03812,3.36,75.6,33.8,0.65,3.55,363,1,22.0,0
EQ-03813,3.01,58.5,86.9,1.85,3.64,73,0,32.4,0
EQ-03814,1.87,58.5,22.7,1.7,1.53,438,1,24.1,0
EQ-03815,3.33,61.4,36.3,0.51,3.87,479,0,18.0,0
EQ-03816,0.55,70.3,71.7,2.25,1.06,470,0,19.1,0
EQ-03817,4.2,45.3,48.0,0.31,2.09,170,0,27.1,0
EQ-03818,4.51,50.5,64.0,2.1,2.1,105,1,30.8,0
EQ-03819,3.77,77.7,85.5,0.36,3.89,515,0,23.4,0
EQ-03820,2.76,75.9,32.0,1.67,1.13,141,1,22.4,0
EQ-03821,2.81,53.0,57.6,2.96,3.29,214,0,24.0,0
EQ-03822,1.9,65.2,86.1,1.81,2.61,280,0,21.9,0
EQ-03823,2.31,63.7,46.0,0.25,3.09,247,0,17.6,0
EQ-03824,1.04,75.4,45.4,0.41,2.44,506,0,21.0,0
EQ-03825,4.46,59.1,91.2,0.57,2.11,247,2,12.8,0
EQ-03826,1.93,60.6,53.5,1.52,4.71,424,1,19.9,0
EQ-03827,1.95,42.7,93.1,1.54,2.7,396,0,26.0,0
EQ-03828,3.85,73.2,31.4,1.76,3.32,501,1,16.9,0
EQ-03829,1.04,62.0,78.3,1.27,1.57,257,0,22.8,0
EQ-03830,2.75,66.6,93.6,0.85,4.39,147,1,26.2,0
EQ-03831,2.89,75.0,23.0,1.45,8.22,324,1,18.3,0
EQ-03832,3.74,72.1,35.4,0.11,1.18,211,0,32.0,0
EQ-03833,8.38,66.9,44.1,2.05,2.16,316,2,30.6,0
EQ-03834,2.92,63.3,93.9,3.68,4.57,19,0,21.5,0
EQ-03835,1.55,62.3,35.3,1.24,5.33,208,1,25.6,0
EQ-03836,3.66,65.2,81.5,0.58,2.63,89,0,26.0,0
EQ-03837,4.52,72.6,91.7,0.29,1.36,140,1,23.1,0
EQ-03838,0.44,60.0,55.4,2.22,6.64,56,0,28.4,0
EQ-03839,1.19,75.1,62.5,0.76,2.75,181,1,24.7,0
EQ-03840,4.16,72.6,53.1,0.29,7.2,327,3,26.3,0
EQ-03841,4.81,56.6,72.3,1.61,5.02,416,2,31.8,0
EQ-03842,3.38,55.1,57.5,0.45,3.74,479,1,38.5,0
EQ-03843,2.47,60.9,46.8,0.41,2.15,56,0,23.9,0
EQ-03844,2.45,77.9,74.9,0.65,3.47,116,2,25.1,0
EQ-03845,0.64,68.4,35.3,0.68,2.56,496,0,24.3,0
EQ-03846,1.36,52.1,36.3,2.22,4.1,122,1,26.8,0
EQ-03847,3.09,55.2,40.8,0.97,2.04,152,2,22.6,1
EQ-03848,1.22,58.1,48.8,0.34,4.77,354,1,29.5,0
EQ-03849,3.83,84.3,95.1,2.54,3.64,180,1,26.1,0
EQ-03850,6.7,60.8,24.5,2.49,2.6,390,2,16.9,0
EQ-03851,4.43,72.3,98.4,0.43,2.72,73,0,31.5,0
EQ-03852,1.22,65.0,41.7,0.74,3.49,147,0,21.0,0
EQ-03853,3.07,58.4,97.0,1.01,3.68,2,0,23.0,0
EQ-03854,5.52,80.3,53.8,1.72,2.27,302,2,34.0,1
EQ-03855,0.75,63.2,91.7,1.22,2.3,455,2,29.9,0
EQ-03856,2.2,53.0,74.3,2.3,2.06,191,0,15.9,0
EQ-03857,2.35,57.9,76.3,1.11,5.4,232,0,20.7,0
EQ-03858,3.01,62.2,82.3,1.14,1.05,29,1,18.9,0
EQ-03859,1.7,66.1,51.6,0.53,2.19,258,0,22.1,0
EQ-03860,0.27,65.9,50.9,0.22,4.93,515,0,24.1,1
EQ-03861,3.4,85.8,96.9,1.08,5.55,301,2,12.9,1
EQ-03862,5.63,62.4,59.6,0.66,2.6,210,0,19.8,0
EQ-03863,2.84,75.3,87.5,0.28,2.86,289,0,25.9,0
EQ-03864,2.64,70.8,59.8,0.29,4.63,233,0,19.8,0
EQ-03865,4.8,62.2,59.0,2.03,3.59,477,2,26.3,0
EQ-03866,3.57,61.3,48.0,2.08,5.07,47,0,22.3,0
EQ-03867,0.82,77.4,80.4,1.02,3.06,75,1,20.9,0
EQ-03868,2.93,61.8,94.2,1.55,1.83,332,0,18.7,0
EQ-03869,3.87,71.5,37.3,1.75,4.71,229,2,24.2,0
EQ-03870,2.85,81.2,46.6,1.11,1.88,451,1,37.8,0
EQ-03871,2.38,61.8,78.7,0.99,3.19,199,0,17.7,0
EQ-03872,3.56,73.6,44.6,1.23,2.49,437,3,31.1,0
EQ-03873,3.25,53.5,49.7,2.43,1.05,78,3,24.1,0
EQ-03874,2.58,76.7,96.5,5.7,4.51,430,0,23.6,0
EQ-03875,6.18,76.7,62.6,0.64,2.58,512,1,20.1,0
EQ-03876,2.53,70.1,50.1,0.66,1.82,397,0,22.9,0
EQ-03877,1.94,75.9,31.1,1.17,2.03,97,1,15.5,0
EQ-03878,0.67,69.1,30.7,4.3,3.61,419,0,25.8,0
EQ-03879,3.05,70.1,51.5,2.27,2.17,88,0,19.0,0
EQ-03880,2.07,59.4,70.5,1.08,3.51,539,2,31.5,0
EQ-03881,3.58,50.1,86.4,0.13,3.62,203,0,21.5,0
EQ-03882,2.21,90.5,35.1,1.48,3.12,50,0,20.3,0
EQ-03883,2.18,68.4,52.7,1.35,2.53,60,2,14.7,0
EQ-03884,2.89,75.3,43.5,1.92,3.67,346,1,31.6,0
EQ-03885,1.3,81.8,22.5,0.71,1.95,321,0,16.1,0
EQ-03886,3.55,61.3,76.9,2.9,2.01,400,0,19.3,0
EQ-03887,2.36,70.1,91.9,0.75,4.0,190,0,24.5,0
EQ-03888,3.36,61.1,33.4,0.79,3.62,279,0,26.9,0
EQ-03889,3.65,59.2,86.9,1.14,1.9,352,1,18.8,0
EQ-03890,4.78,60.2,24.4,3.56,6.16,360,1,12.9,0
EQ-03891,3.32,50.4,72.9,2.55,2.32,399,1,29.1,0
EQ-03892,3.5,85.1,95.3,0.28,3.25,197,0,14.5,0
EQ-03893,4.02,53.3,67.3,1.65,1.68,215,0,19.6,0
EQ-03894,4.32,62.1,52.0,1.37,5.31,486,0,29.7,0
EQ-03895,3.59,74.3,83.7,1.41,1.87,408,2,24.0,1
EQ-03896,3.46,65.0,49.9,3.93,2.09,132,1,28.9,0
EQ-03897,3.09,55.8,90.9,1.37,1.55,329,0,28.8,0
EQ-03898,1.99,59.7,98.8,3.58,1.64,86,0,26.3,0
EQ-03899,9.81,75.4,72.6,1.43,1.42,442,1,19.9,0
EQ-03900,2.88,75.8,50.7,0.86,2.89,101,0,18.5,0
EQ-03901,4.75,47.4,79.2,0.19,1.63,441,0,28.5,0
EQ-03902,2.45,56.4,90.5,1.19,4.16,185,0,19.9,0
EQ-03903,3.84,71.7,64.2,0.34,2.3,417,1,33.9,0
EQ-03904,5.41,66.1,76.4,0.83,4.95,239,0,20.7,0
EQ-03905,2.44,54.9,97.6,1.5,3.15,516,0,23.9,0
EQ-03906,1.61,72.3,53.1,1.45,3.37,358,1,23.4,0
EQ-03907,1.92,55.6,96.8,1.79,6.45,16,2,23.5,0
EQ-03908,4.38,64.7,31.7,0.58,5.95,486,1,27.5,0
EQ-03909,3.98,77.8,97.7,3.29,4.29,259,0,34.2,1
EQ-03910,4.94,49.6,50.7,0.62,1.7,457,0,28.4,0
EQ-03911,0.67,73.7,28.7,0.39,4.17,379,0,19.8,0
EQ-03912,0.23,59.4,68.6,1.0,2.31,452,1,31.8,0
EQ-03913,5.08,56.4,83.8,0.24,2.39,210,0,29.3,1
EQ-03914,1.33,78.8,89.5,0.46,10.64,182,0,28.9,0
EQ-03915,0.78,74.3,33.4,1.22,2.87,4,2,18.6,1
EQ-03916,1.48,60.5,27.6,0.74,1.75,163,1,20.1,0
EQ-03917,0.61,55.4,57.3,1.52,4.28,406,0,18.4,0
EQ-03918,4.23,61.9,84.7,4.86,2.05,59,0,8.0,0
EQ-03919,2.19,56.0,42.5,0.69,1.16,191,0,24.8,0
EQ-03920,3.49,68.9,37.6,1.08,3.9,199,0,14.5,0
EQ-03921,3.56,62.3,85.2,2.18,1.05,458,1,26.5,0
EQ-03922,10.5,76.3,44.2,1.19,1.87,159,0,21.7,0
EQ-03923,1.37,68.5,76.2,1.25,2.71,26,1,23.8,0
EQ-03924,0.47,81.4,69.9,0.25,2.03,72,0,28.0,0
EQ-03925,2.73,70.0,94.7,2.75,5.8,160,1,25.9,0
EQ-03926,2.29,78.5,59.9,0.78,2.4,298,0,23.9,0
EQ-03927,0.66,83.1,65.4,0.68,2.94,254,0,36.7,0
EQ-03928,1.69,84.2,89.6,0.64,1.17,402,1,28.8,0
EQ-03929,3.99,75.2,65.8,0.25,1.96,80,0,26.8,0
EQ-03930,1.63,66.1,93.4,2.61,3.49,334,1,27.3,0
EQ-03931,8.83,69.1,75.5,0.58,3.39,23,0,23.6,0
EQ-03932,1.8,74.4,98.9,0.12,1.93,429,0,12.1,0
EQ-03933,2.45,71.9,95.6,1.3,1.75,233,1,22.2,0
EQ-03934,7.05,49.9,45.8,2.96,4.85,122,0,26.0,0
EQ-03935,3.47,65.1,39.3,1.34,3.65,318,2,13.5,0
EQ-03936,8.22,72.0,61.4,0.05,3.67,480,1,31.6,1
EQ-03937,5.24,69.9,78.0,0.4,5.67,215,0,32.7,0
EQ-03938,5.37,50.8,66.1,2.32,4.94,532,0,24.1,0
EQ-03939,4.23,87.6,61.3,2.58,1.99,507,1,22.4,1
EQ-03940,0.82,78.4,47.1,1.27,2.37,338,0,27.8,0
EQ-03941,3.87,74.3,45.3,0.65,3.6,267,1,23.7,0
EQ-03942,0.89,65.4,63.5,0.46,3.34,60,1,18.6,0
EQ-03943,4.49,69.9,28.6,1.32,3.88,377,0,27.1,0
EQ-03944,3.74,76.5,53.2,1.05,2.71,232,0,31.5,0
EQ-03945,3.91,61.0,95.8,1.24,2.57,394,1,24.9,0
EQ-03946,0.92,75.0,71.7,1.18,2.36,464,1,20.5,0
EQ-03947,1.24,55.4,88.2,0.77,1.2,492,1,16.9,0
EQ-03948,3.94,73.0,95.3,1.6,3.11,42,1,16.6,1
EQ-03949,4.93,56.6,94.0,2.07,2.05,229,0,12.8,0
EQ-03950,6.0,61.8,83.7,2.09,1.97,35,1,19.7,0
EQ-03951,3.54,64.0,40.7,1.85,3.92,378,0,22.0,0
EQ-03952,2.59,86.7,41.0,0.65,3.65,497,0,27.4,0
EQ-03953,1.41,73.6,92.4,0.37,1.65,51,0,19.0,0
EQ-03954,1.51,64.9,65.0,2.48,2.33,130,1,34.0,0
EQ-03955,4.18,61.3,86.4,1.43,1.26,425,1,24.5,0
EQ-03956,1.9,75.0,58.6,0.32,3.63,129,0,21.0,0
EQ-03957,3.07,76.2,35.4,0.33,2.98,415,0,20.5,0
EQ-03958,5.32,83.5,58.1,2.28,1.83,270,1,28.5,1
EQ-03959,5.64,65.5,46.4,0.99,1.68,523,0,27.7,1
EQ-03960,1.75,70.4,33.9,0.45,2.46,217,1,25.3,0
EQ-03961,2.39,56.5,64.9,0.79,2.26,195,0,18.5,0
EQ-03962,3.01,68.6,91.4,0.83,3.71,529,1,20.8,0
EQ-03963,0.57,65.0,66.1,0.48,1.57,361,0,25.7,0
EQ-03964,2.2,59.2,93.3,0.76,2.01,7,0,23.6,0
EQ-03965,3.07,75.4,22.7,1.84,3.77,386,2,13.1,0
EQ-03966,6.36,54.1,66.4,0.37,1.93,500,0,24.7,0
EQ-03967,2.76,63.1,30.0,0.53,2.09,19,0,23.0,0
EQ-03968,0.93,74.2,82.1,0.82,3.56,69,2,40.1,0
EQ-03969,3.59,70.7,87.9,1.05,3.34,351,0,19.4,0
EQ-03970,5.52,68.7,39.7,0.3,3.86,302,0,15.4,0
EQ-03971,2.34,84.2,61.7,1.34,4.08,529,0,8.0,0
EQ-03972,6.17,62.4,47.6,0.47,1.28,96,0,26.2,0
EQ-03973,6.54,66.0,34.9,3.61,1.77,343,0,20.4,1
EQ-03974,3.04,66.1,37.4,0.08,1.31,154,0,24.1,0
EQ-03975,2.84,58.8,92.4,0.99,3.15,153,2,20.8,0
EQ-03976,5.65,67.7,79.7,0.6,2.87,515,0,20.8,0
EQ-03977,2.61,63.0,91.3,1.15,3.92,157,1,25.6,0
EQ-03978,2.45,73.3,87.2,0.55,2.61,23,1,21.9,0
EQ-03979,1.46,60.7,63.3,1.57,4.52,38,0,28.8,0
EQ-03980,3.57,57.2,86.3,0.68,2.47,200,1,16.6,0
EQ-03981,5.44,76.5,77.4,0.65,2.16,290,0,21.0,0
EQ-03982,3.72,66.6,94.0,0.52,1.71,304,1,33.7,0
EQ-03983,5.28,61.2,47.1,3.45,10.01,193,0,26.8,0
EQ-03984,1.67,55.4,34.5,2.38,1.06,520,0,26.5,0
EQ-03985,1.5,69.9,91.1,0.14,3.79,307,1,18.9,0
EQ-03986,3.89,69.1,35.1,0.72,5.82,320,0,23.9,0
EQ-03987,1.8,74.1,24.1,1.82,4.12,166,1,25.3,0
EQ-03988,5.84,66.0,94.4,3.21,3.57,118,1,20.9,0
EQ-03989,0.85,87.2,49.9,1.06,3.62,22,2,25.5,1
EQ-03990,2.77,70.7,97.2,1.57,7.56,271,1,25.8,0
EQ-03991,0.98,72.0,92.7,1.07,1.73,249,0,31.1,0
EQ-03992,1.06,72.3,83.9,0.33,3.49,325,0,27.2,0
EQ-03993,5.73,55.2,30.6,0.63,6.69,76,1,17.5,0
EQ-03994,3.43,61.8,78.9,2.43,3.05,217,1,24.9,0
EQ-03995,2.65,43.9,65.0,0.63,1.2,451,1,27.6,0
EQ-03996,2.39,66.3,94.1,3.53,2.77,170,1,20.4,0
EQ-03997,0.53,59.8,30.0,0.62,2.24,409,0,23.4,0
EQ-03998,1.77,51.0,71.8,1.68,2.09,253,1,23.3,0
EQ-03999,5.83,91.4,27.6,0.39,3.22,225,0,34.9,0
EQ-04000,4.07,76.7,95.9,2.78,1.08,338,1,20.5,0
EQ-04001,3.06,72.6,62.9,1.03,1.82,342,0,35.0,0
EQ-04002,2.15,65.5,39.2,3.09,3.78,236,0,16.4,0
EQ-04003,1.01,74.4,38.0,0.78,1.68,329,0,11.2,0
EQ-04004,3.03,71.5,23.7,2.49,4.3,7,0,31.8,0
EQ-04005,1.79,71.5,99.1,1.67,2.96,479,0,29.2,0
EQ-04006,4.0,65.6,51.5,3.16,2.31,317,1,17.9,0
EQ-04007,1.99,77.2,47.3,0.86,3.8,460,0,34.9,0
EQ-04008,1.04,78.4,85.8,3.45,2.1,174,1,26.9,1
EQ-04009,2.27,74.2,24.9,3.12,2.25,53,1,21.3,0
EQ-04010,2.87,68.0,84.9,0.4,3.08,348,0,27.6,0
EQ-04011,9.28,54.0,56.1,1.4,3.28,156,0,23.9,1
EQ-04012,2.47,64.8,28.7,0.27,6.1,283,0,24.2,0
EQ-04013,4.6,61.3,56.0,0.54,2.36,54,1,23.8,0
EQ-04014,6.35,68.8,78.5,0.28,2.6,133,1,26.4,1
EQ-04015,3.85,62.7,67.3,2.59,3.2,389,0,15.0,0
EQ-04016,0.76,74.5,62.7,5.58,1.74,47,1,23.2,0
EQ-04017,2.71,70.2,78.4,1.33,1.44,488,1,17.0,0
EQ-04018,0.64,59.9,72.4,0.7,4.19,314,0,27.1,0
EQ-04019,0.63,59.8,43.3,2.0,3.48,386,0,31.6,0
EQ-04020,1.47,84.7,24.9,1.25,1.59,394,2,15.5,0
EQ-04021,1.25,62.9,78.8,1.34,2.67,533,0,17.8,0
EQ-04022,1.57,86.5,90.5,4.1,1.59,105,0,23.7,1
EQ-04023,3.06,58.5,85.6,1.31,6.92,527,1,24.8,0
EQ-04024,8.95,81.8,70.6,0.51,2.13,483,1,16.5,1
EQ-04025,3.63,80.7,31.7,1.89,2.19,79,1,21.0,0
EQ-04026,2.21,80.8,61.1,0.36,4.49,451,0,28.1,0
EQ-04027,1.29,60.6,71.1,1.07,5.72,369,0,20.1,0
EQ-04028,6.69,79.3,80.1,0.86,3.3,4,0,19.3,0
EQ-04029,1.23,71.0,45.2,0.96,1.53,157,0,25.0,0
EQ-04030,2.35,88.4,84.7,1.05,2.53,179,1,24.9,0
EQ-04031,4.39,73.1,74.6,3.64,2.31,230,0,27.6,1
EQ-04032,2.35,58.5,60.7,1.59,3.13,166,0,32.6,0
EQ-04033,3.18,76.1,73.9,0.97,2.28,364,0,14.6,0
EQ-04034,1.11,80.1,65.0,0.55,2.37,292,0,22.8,0
EQ-04035,10.5,67.5,33.0,0.91,1.66,162,0,17.0,0
EQ-04036,2.27,76.4,86.6,1.69,1.26,264,0,14.9,0
EQ-04037,1.26,49.5,80.4,2.46,3.47,342,0,25.9,0
EQ-04038,3.13,50.3,23.9,3.22,6.96,143,0,30.3,0
EQ-04039,1.76,46.7,79.0,1.23,4.94,367,1,28.6,0
EQ-04040,1.68,69.6,31.5,1.21,4.6,173,0,22.0,0
EQ-04041,2.14,63.8,90.3,2.34,2.76,73,1,16.9,0
EQ-04042,2.95,73.3,43.1,0.52,3.83,182,2,15.2,0
EQ-04043,0.81,80.7,34.8,1.19,1.74,159,0,29.4,0
EQ-04044,5.3,54.5,88.4,1.25,3.59,477,0,27.1,0
EQ-04045,0.32,58.1,28.7,0.46,4.2,324,0,28.7,0
EQ-04046,2.51,73.2,41.0,1.48,2.65,460,1,18.7,1
EQ-04047,8.45,69.0,64.7,1.53,1.08,309,0,29.3,0
EQ-04048,4.41,66.1,30.7,0.75,1.39,420,2,24.4,0
EQ-04049,3.68,56.2,44.0,0.98,1.95,245,0,29.0,0
EQ-04050,1.5,63.3,39.1,0.94,2.56,343,0,31.2,0
EQ-04051,4.63,59.8,76.4,0.44,2.57,383,0,30.8,0
EQ-04052,3.57,62.1,80.4,1.75,4.38,350,1,22.6,0
EQ-04053,1.35,64.9,59.5,1.03,5.98,213,1,19.2,0
EQ-04054,4.65,64.8,33.5,1.05,3.28,369,0,26.4,0
EQ-04055,2.37,78.8,65.8,0.66,3.97,167,1,23.3,0
EQ-04056,2.54,57.8,40.7,2.59,3.08,16,0,32.2,0
EQ-04057,0.95,46.5,46.3,0.48,1.3,520,0,31.0,0
EQ-04058,3.85,66.3,28.9,1.32,2.09,363,1,20.2,0
EQ-04059,3.13,79.0,63.3,0.4,7.2,206,1,27.7,0
EQ-04060,0.36,63.2,89.1,0.57,1.05,125,2,22.0,0
EQ-04061,3.93,53.0,36.7,1.64,3.68,16,1,22.3,0
EQ-04062,3.62,73.2,30.2,0.72,2.87,494,1,25.8,0
EQ-04063,3.07,70.4,35.2,0.7,1.74,85,1,12.7,0
EQ-04064,3.96,73.8,42.1,1.55,3.08,264,0,13.2,0
EQ-04065,6.25,60.4,55.5,0.58,5.8,14,0,29.1,0
EQ-04066,2.56,59.6,50.8,3.02,4.04,109,1,21.4,0
EQ-04067,4.23,51.4,51.5,2.03,2.83,238,1,22.4,0
EQ-04068,3.04,66.9,26.3,1.32,6.46,303,1,27.1,0
EQ-04069,1.14,72.1,30.1,1.07,3.53,516,0,20.7,0
EQ-04070,1.55,80.2,23.1,0.42,3.9,61,1,24.7,0
EQ-04071,0.89,57.7,31.2,1.84,1.62,393,1,22.6,0
EQ-04072,3.69,61.0,40.3,1.63,1.89,395,2,19.6,0
EQ-04073,5.46,58.9,34.6,0.53,3.1,40,1,31.0,0
EQ-04074,0.37,69.3,32.2,0.1,5.55,128,0,29.5,0
EQ-04075,2.13,43.7,98.2,1.23,3.6,81,2,21.7,0
EQ-04076,0.43,53.8,83.5,1.55,3.01,368,1,18.5,0
EQ-04077,5.3,35.0,98.7,0.83,3.93,227,0,24.2,0
