dispatch_id,departed_at,hub,service_level,status,packages,delay_minutes
DSP-125479,2025-12-15 13:12:00,River,Priority,completed,5,13
DSP-125480,2025-12-15 13:16:00,Harbor,Economy,completed,2,10
DSP-125481,2025-12-15 13:20:00,West,Economy,completed,9,19
DSP-125482,2025-12-15 13:24:00,West,Priority,completed,9,14
DSP-125483,2025-12-15 13:28:00,West,Priority,completed,8,13
DSP-125484,2025-12-15 13:32:00,South,Priority,completed,7,6
DSP-125485,2025-12-15 13:36:00,Central,Economy,completed,10,9
DSP-125486,2025-12-15 13:40:00,Central,Priority,completed,9,8
DSP-125487,2025-12-15 13:44:00,North,Economy,completed,3,10
DSP-125488,2025-12-15 13:48:00,North,Economy,completed,11,8
DSP-125489,2025-12-15 13:52:00,Harbor,Economy,completed,7,10
DSP-125490,2025-12-15 13:56:00,Harbor,Economy,completed,9,9
DSP-125491,2025-12-15 14:00:00,Central,Economy,completed,9,9
DSP-125492,2025-12-15 14:04:00,North,Economy,completed,4,9
DSP-125493,2025-12-15 14:08:00,Harbor,Priority,completed,9,8
DSP-125494,2025-12-15 14:12:00,Central,Economy,completed,4,10
DSP-125495,2025-12-15 14:16:00,North,Economy,completed,1,9
DSP-125496,2025-12-15 14:20:00,South,Economy,completed,10,8
DSP-125497,2025-12-15 14:24:00,West,Priority,completed,2,13
DSP-125498,2025-12-15 14:28:00,Central,Priority,completed,6,5
DSP-125499,2025-12-15 14:32:00,Central,Economy,completed,3,5
DSP-125500,2025-12-15 14:36:00,West,Priority,completed,8,17
DSP-125501,2025-12-15 14:40:00,South,Economy,completed,6,13
DSP-125502,2025-12-15 14:44:00,South,Priority,completed,5,7
DSP-125503,2025-12-15 14:48:00,River,Economy,completed,4,14
DSP-125504,2025-12-15 14:52:00,Harbor,Economy,completed,8,15
DSP-125505,2025-12-15 14:56:00,North,Economy,completed,6,8
DSP-125506,2025-12-15 15:00:00,South,Priority,completed,5,7
DSP-125507,2025-12-15 15:04:00,North,Economy,completed,4,8
DSP-125508,2025-12-15 15:08:00,West,Economy,completed,5,16
DSP-125509,2025-12-15 15:12:00,River,Priority,completed,9,15
DSP-125510,2025-12-15 15:16:00,Central,Economy,completed,7,5
DSP-125511,2025-12-15 15:20:00,Harbor,Economy,completed,2,10
DSP-125512,2025-12-15 15:24:00,West,Priority,completed,6,13
DSP-125513,2025-12-15 15:28:00,South,Economy,completed,10,8
DSP-125514,2025-12-15 15:32:00,North,Economy,completed,3,12
DSP-125515,2025-12-15 15:36:00,Harbor,Priority,completed,3,9
DSP-125516,2025-12-15 15:40:00,Harbor,Priority,completed,8,13
DSP-125517,2025-12-15 15:44:00,Central,Economy,completed,8,9
DSP-125518,2025-12-15 15:48:00,Central,Economy,completed,7,8
DSP-125519,2025-12-15 15:52:00,South,Economy,completed,12,5
DSP-125520,2025-12-15 15:56:00,River,Economy,cancelled,4,
DSP-125521,2025-12-15 16:00:00,River,Economy,completed,6,20
DSP-125522,2025-12-15 16:04:00,Central,Economy,completed,7,11
DSP-125523,2025-12-15 16:08:00,South,Economy,completed,7,13
DSP-125524,2025-12-15 16:12:00,North,Economy,completed,8,16
DSP-125525,2025-12-15 16:16:00,Central,Economy,completed,4,13
DSP-125526,2025-12-15 16:20:00,Harbor,Economy,completed,4,22
DSP-125527,2025-12-15 16:24:00,North,Economy,completed,6,16
DSP-125528,2025-12-15 16:28:00,River,Priority,completed,4,19
DSP-125529,2025-12-15 16:32:00,River,Economy,completed,5,18
DSP-125530,2025-12-15 16:36:00,Central,Priority,cancelled,6,
DSP-125531,2025-12-15 16:40:00,North,Economy,completed,8,19
DSP-125532,2025-12-15 16:44:00,Central,Economy,completed,6,14
DSP-125533,2025-12-15 16:48:00,North,Priority,cancelled,3,
DSP-125534,2025-12-15 16:52:00,South,Economy,completed,2,12
DSP-125535,2025-12-15 16:56:00,North,Economy,completed,10,18
DSP-125536,2025-12-15 17:00:00,Central,Economy,completed,5,14
DSP-125537,2025-12-15 17:04:00,West,Economy,completed,5,23
DSP-125538,2025-12-15 17:08:00,Central,Priority,completed,8,12
DSP-125539,2025-12-15 17:12:00,West,Economy,completed,10,20
DSP-125540,2025-12-15 17:16:00,North,Economy,cancelled,7,
DSP-125541,2025-12-15 17:20:00,South,Priority,completed,2,14
DSP-125542,2025-12-15 17:24:00,Harbor,Economy,completed,10,19
DSP-125543,2025-12-15 17:28:00,West,Priority,completed,2,21
DSP-125544,2025-12-15 17:32:00,North,Priority,completed,2,17
DSP-125545,2025-12-15 17:36:00,North,Economy,completed,6,16
DSP-125546,2025-12-15 17:40:00,River,Economy,completed,2,19
DSP-125547,2025-12-15 17:44:00,West,Priority,completed,9,24
DSP-125548,2025-12-15 17:48:00,South,Economy,completed,9,15
DSP-125549,2025-12-15 17:52:00,River,Priority,completed,6,17
DSP-125550,2025-12-15 17:56:00,Harbor,Economy,completed,8,21
DSP-125551,2025-12-15 18:00:00,River,Economy,completed,6,20
DSP-125552,2025-12-15 18:04:00,North,Economy,completed,8,14
DSP-125553,2025-12-15 18:08:00,Central,Priority,completed,3,18
DSP-125554,2025-12-15 18:12:00,South,Priority,completed,7,10
DSP-125555,2025-12-15 18:16:00,Harbor,Economy,completed,4,15
DSP-125556,2025-12-15 18:20:00,South,Economy,completed,10,14
DSP-125557,2025-12-15 18:24:00,West,Economy,completed,4,24
DSP-125558,2025-12-15 18:28:00,River,Priority,completed,6,16
DSP-125559,2025-12-15 18:32:00,Central,Economy,completed,8,17
DSP-125560,2025-12-15 18:36:00,South,Economy,completed,7,15
DSP-125561,2025-12-15 18:40:00,River,Priority,cancelled,1,
DSP-125562,2025-12-15 18:44:00,South,Priority,cancelled,3,
DSP-125563,2025-12-15 18:48:00,North,Priority,completed,9,16
DSP-125564,2025-12-15 18:52:00,Central,Economy,completed,5,15
DSP-125565,2025-12-15 18:56:00,North,Economy,completed,1,14
DSP-125566,2025-12-15 19:00:00,North,Economy,completed,3,14
DSP-125567,2025-12-15 19:04:00,South,Economy,completed,2,10
DSP-125568,2025-12-15 19:08:00,Central,Economy,completed,11,8
DSP-125569,2025-12-15 19:12:00,North,Priority,completed,5,5
DSP-125570,2025-12-15 19:16:00,North,Priority,cancelled,9,
DSP-125571,2025-12-15 19:20:00,River,Economy,completed,2,13
DSP-125572,2025-12-15 19:24:00,Central,Economy,completed,12,8
DSP-125573,2025-12-15 19:28:00,South,Priority,completed,6,9
DSP-125574,2025-12-15 19:32:00,Central,Economy,completed,10,6
DSP-125575,2025-12-15 19:36:00,Central,Economy,completed,8,10
DSP-125576,2025-12-15 19:40:00,Central,Economy,completed,4,6
DSP-125577,2025-12-15 19:44:00,North,Economy,completed,4,10
DSP-125578,2025-12-15 19:48:00,River,Economy,completed,3,19
DSP-125579,2025-12-15 19:52:00,North,Economy,completed,7,10
DSP-125580,2025-12-15 19:56:00,Central,Priority,completed,1,7
DSP-125581,2025-12-15 20:00:00,South,Economy,completed,5,9
DSP-125582,2025-12-15 20:04:00,West,Economy,completed,11,16
DSP-125583,2025-12-15 20:08:00,Harbor,Priority,completed,8,10
DSP-125584,2025-12-15 20:12:00,West,Economy,completed,11,14
DSP-125585,2025-12-15 20:16:00,Central,Economy,completed,9,8
DSP-125586,2025-12-15 20:20:00,West,Economy,completed,6,22
DSP-125587,2025-12-15 20:24:00,Central,Economy,completed,1,7
DSP-125588,2025-12-15 20:28:00,Central,Economy,completed,8,9
DSP-125589,2025-12-15 20:32:00,Harbor,Economy,completed,8,13
DSP-125590,2025-12-15 20:36:00,North,Economy,completed,8,9
DSP-125591,2025-12-15 20:40:00,Harbor,Economy,completed,11,10
DSP-125592,2025-12-15 20:44:00,South,Economy,completed,6,8
DSP-125593,2025-12-15 20:48:00,South,Priority,completed,3,11
DSP-125594,2025-12-15 20:52:00,River,Priority,completed,5,17
DSP-125595,2025-12-15 20:56:00,Harbor,Economy,cancelled,5,
DSP-125596,2025-12-15 21:00:00,North,Economy,completed,1,10
DSP-125597,2025-12-15 21:04:00,River,Priority,completed,6,13
DSP-125598,2025-12-15 21:08:00,Central,Priority,completed,2,9
DSP-125599,2025-12-15 21:12:00,Central,Economy,completed,3,10
DSP-125600,2025-12-15 21:16:00,West,Economy,completed,6,16
DSP-125601,2025-12-15 21:20:00,Central,Priority,completed,5,5
DSP-125602,2025-12-15 21:24:00,Harbor,Economy,completed,4,11
DSP-125603,2025-12-15 21:28:00,Central,Priority,completed,8,3
DSP-125604,2025-12-15 21:32:00,North,Economy,completed,3,6
DSP-125605,2025-12-15 21:36:00,South,Economy,completed,11,9
DSP-125606,2025-12-15 21:40:00,North,Economy,completed,8,8
DSP-125607,2025-12-15 21:44:00,Central,Economy,completed,5,9
DSP-125608,2025-12-15 21:48:00,Harbor,Priority,completed,2,12
DSP-125609,2025-12-15 21:52:00,North,Priority,completed,9,10
DSP-125610,2025-12-15 21:56:00,West,Priority,completed,9,12
DSP-125611,2025-12-15 22:00:00,Central,Economy,completed,6,7
DSP-125612,2025-12-15 22:04:00,Central,Priority,completed,1,3
DSP-125613,2025-12-15 22:08:00,River,Priority,completed,6,15
DSP-125614,2025-12-15 22:12:00,South,Economy,completed,6,9
DSP-125615,2025-12-15 22:16:00,South,Priority,completed,3,4
DSP-125616,2025-12-15 22:20:00,Central,Priority,completed,7,9
DSP-125617,2025-12-15 22:24:00,North,Economy,completed,4,11
DSP-125618,2025-12-15 22:28:00,West,Economy,completed,6,16
DSP-125619,2025-12-15 22:32:00,South,Economy,completed,11,10
DSP-125620,2025-12-15 22:36:00,South,Economy,completed,4,8
DSP-125621,2025-12-15 22:40:00,Central,Economy,completed,5,10
DSP-125622,2025-12-15 22:44:00,Central,Economy,completed,7,5
DSP-125623,2025-12-15 22:48:00,Central,Economy,completed,3,6
DSP-125624,2025-12-15 22:52:00,Central,Economy,completed,2,7
DSP-125625,2025-12-15 22:56:00,River,Economy,completed,9,11
DSP-125626,2025-12-15 23:00:00,North,Economy,completed,6,14
DSP-125627,2025-12-15 23:04:00,Central,Economy,completed,8,10
DSP-125628,2025-12-15 23:08:00,West,Economy,completed,6,14
DSP-125629,2025-12-15 23:12:00,Central,Economy,completed,6,7
DSP-125630,2025-12-15 23:16:00,South,Economy,completed,5,10
DSP-125631,2025-12-15 23:20:00,South,Economy,completed,5,7
DSP-125632,2025-12-15 23:24:00,West,Economy,completed,10,14
DSP-125633,2025-12-15 23:28:00,North,Economy,completed,10,12
DSP-125634,2025-12-15 23:32:00,Harbor,Economy,completed,6,11
DSP-125635,2025-12-15 23:36:00,River,Priority,completed,6,10
DSP-125636,2025-12-15 23:40:00,North,Priority,cancelled,2,
DSP-125637,2025-12-15 23:44:00,South,Economy,completed,5,7
DSP-125638,2025-12-15 23:48:00,River,Economy,completed,6,14
DSP-125639,2025-12-15 23:52:00,West,Priority,completed,5,12
DSP-125640,2025-12-15 23:56:00,Central,Economy,completed,9,8
DSP-125641,2025-12-16 00:00:00,South,Priority,completed,8,8
DSP-125642,2025-12-16 00:04:00,South,Priority,completed,4,7
DSP-125643,2025-12-16 00:08:00,North,Priority,completed,3,8
DSP-125644,2025-12-16 00:12:00,River,Economy,completed,2,13
DSP-125645,2025-12-16 00:16:00,North,Priority,completed,9,5
DSP-125646,2025-12-16 00:20:00,West,Economy,completed,10,19
DSP-125647,2025-12-16 00:24:00,South,Economy,cancelled,5,
DSP-125648,2025-12-16 00:28:00,North,Priority,completed,5,7
DSP-125649,2025-12-16 00:32:00,Central,Priority,completed,1,7
DSP-125650,2025-12-16 00:36:00,West,Priority,completed,4,12
DSP-125651,2025-12-16 00:40:00,Harbor,Economy,completed,12,15
DSP-125652,2025-12-16 00:44:00,River,Economy,completed,3,14
DSP-125653,2025-12-16 00:48:00,River,Priority,completed,4,12
DSP-125654,2025-12-16 00:52:00,Harbor,Economy,completed,9,15
DSP-125655,2025-12-16 00:56:00,North,Priority,completed,3,12
DSP-125656,2025-12-16 01:00:00,West,Economy,completed,10,15
DSP-125657,2025-12-16 01:04:00,River,Economy,completed,5,14
DSP-125658,2025-12-16 01:08:00,South,Economy,completed,1,12
DSP-125659,2025-12-16 01:12:00,North,Priority,completed,4,8
DSP-125660,2025-12-16 01:16:00,Central,Economy,completed,9,8
DSP-125661,2025-12-16 01:20:00,West,Economy,completed,4,14
DSP-125662,2025-12-16 01:24:00,North,Economy,completed,6,9
DSP-125663,2025-12-16 01:28:00,South,Priority,completed,8,7
DSP-125664,2025-12-16 01:32:00,River,Economy,completed,4,11
DSP-125665,2025-12-16 01:36:00,West,Economy,cancelled,5,
DSP-125666,2025-12-16 01:40:00,South,Priority,completed,7,7
DSP-125667,2025-12-16 01:44:00,River,Priority,completed,4,10
DSP-125668,2025-12-16 01:48:00,River,Economy,completed,1,15
DSP-125669,2025-12-16 01:52:00,South,Economy,cancelled,12,
DSP-125670,2025-12-16 01:56:00,West,Economy,completed,8,16
DSP-125671,2025-12-16 02:00:00,Central,Economy,completed,4,10
DSP-125672,2025-12-16 02:04:00,River,Priority,completed,5,12
DSP-125673,2025-12-16 02:08:00,West,Economy,completed,4,14
DSP-125674,2025-12-16 02:12:00,River,Economy,completed,7,14
DSP-125675,2025-12-16 02:16:00,North,Economy,completed,2,9
DSP-125676,2025-12-16 02:20:00,West,Economy,completed,10,16
DSP-125677,2025-12-16 02:24:00,North,Priority,cancelled,5,
DSP-125678,2025-12-16 02:28:00,Harbor,Economy,completed,6,15
DSP-125679,2025-12-16 02:32:00,River,Priority,completed,9,11
DSP-125680,2025-12-16 02:36:00,North,Priority,completed,5,11
DSP-125681,2025-12-16 02:40:00,Central,Priority,completed,1,4
DSP-125682,2025-12-16 02:44:00,South,Economy,cancelled,4,
DSP-125683,2025-12-16 02:48:00,Harbor,Economy,completed,7,17
DSP-125684,2025-12-16 02:52:00,South,Economy,completed,3,7
DSP-125685,2025-12-16 02:56:00,River,Priority,completed,9,12
DSP-125686,2025-12-16 03:00:00,River,Priority,completed,7,11
DSP-125687,2025-12-16 03:04:00,River,Economy,completed,12,15
DSP-125688,2025-12-16 03:08:00,North,Economy,completed,9,11
DSP-125689,2025-12-16 03:12:00,Harbor,Economy,cancelled,10,
DSP-125690,2025-12-16 03:16:00,West,Priority,completed,6,19
DSP-125691,2025-12-16 03:20:00,West,Priority,completed,9,15
DSP-125692,2025-12-16 03:24:00,South,Economy,cancelled,5,
DSP-125693,2025-12-16 03:28:00,Harbor,Economy,cancelled,6,
DSP-125694,2025-12-16 03:32:00,Harbor,Priority,completed,4,11
DSP-125695,2025-12-16 03:36:00,Central,Economy,completed,9,9
DSP-125696,2025-12-16 03:40:00,South,Economy,completed,10,8
DSP-125697,2025-12-16 03:44:00,Harbor,Economy,completed,8,11
DSP-125698,2025-12-16 03:48:00,River,Economy,completed,6,16
DSP-125699,2025-12-16 03:52:00,South,Priority,completed,4,6
DSP-125700,2025-12-16 03:56:00,Central,Economy,completed,2,11
DSP-125701,2025-12-16 04:00:00,Central,Priority,completed,6,10
DSP-125702,2025-12-16 04:04:00,River,Priority,completed,3,13
DSP-125703,2025-12-16 04:08:00,South,Priority,completed,4,7
DSP-125704,2025-12-16 04:12:00,Central,Priority,completed,6,8
DSP-125705,2025-12-16 04:16:00,North,Priority,completed,3,6
DSP-125706,2025-12-16 04:20:00,North,Economy,completed,3,12
DSP-125707,2025-12-16 04:24:00,North,Economy,completed,9,12
DSP-125708,2025-12-16 04:28:00,South,Economy,completed,11,11
DSP-125709,2025-12-16 04:32:00,Harbor,Priority,completed,7,11
DSP-125710,2025-12-16 04:36:00,North,Priority,completed,5,8
DSP-125711,2025-12-16 04:40:00,Central,Economy,completed,5,7
DSP-125712,2025-12-16 04:44:00,River,Economy,completed,12,10
DSP-125713,2025-12-16 04:48:00,West,Priority,completed,2,14
DSP-125714,2025-12-16 04:52:00,Central,Economy,completed,3,6
DSP-125715,2025-12-16 04:56:00,Central,Economy,completed,6,9
DSP-125716,2025-12-16 05:00:00,Central,Economy,completed,6,6
DSP-125717,2025-12-16 05:04:00,Central,Priority,completed,9,3
DSP-125718,2025-12-16 05:08:00,Central,Economy,completed,12,8
DSP-125719,2025-12-16 05:12:00,South,Economy,completed,3,11
DSP-125720,2025-12-16 05:16:00,North,Priority,completed,7,5
DSP-125721,2025-12-16 05:20:00,West,Priority,completed,1,13
DSP-125722,2025-12-16 05:24:00,Harbor,Economy,completed,5,13
DSP-125723,2025-12-16 05:28:00,South,Priority,completed,3,13
DSP-125724,2025-12-16 05:32:00,West,Economy,completed,8,22
DSP-125725,2025-12-16 05:36:00,Central,Priority,cancelled,1,
DSP-125726,2025-12-16 05:40:00,Central,Economy,completed,7,9
DSP-125727,2025-12-16 05:44:00,North,Priority,completed,8,8
DSP-125728,2025-12-16 05:48:00,Central,Priority,completed,4,6
DSP-125729,2025-12-16 05:52:00,Harbor,Economy,completed,2,16
DSP-125730,2025-12-16 05:56:00,West,Priority,completed,1,13
DSP-125731,2025-12-16 06:00:00,South,Economy,completed,11,9
DSP-125732,2025-12-16 06:04:00,South,Economy,completed,9,11
DSP-125733,2025-12-16 06:08:00,Harbor,Economy,cancelled,6,
DSP-125734,2025-12-16 06:12:00,South,Priority,completed,2,8
DSP-125735,2025-12-16 06:16:00,Central,Economy,completed,3,8
DSP-125736,2025-12-16 06:20:00,West,Priority,completed,2,18
DSP-125737,2025-12-16 06:24:00,West,Economy,completed,8,15
DSP-125738,2025-12-16 06:28:00,Central,Priority,completed,4,8
DSP-125739,2025-12-16 06:32:00,North,Economy,completed,4,10
DSP-125740,2025-12-16 06:36:00,River,Priority,completed,4,10
DSP-125741,2025-12-16 06:40:00,Harbor,Priority,completed,6,8
DSP-125742,2025-12-16 06:44:00,West,Economy,completed,3,16
DSP-125743,2025-12-16 06:48:00,North,Economy,completed,7,9
DSP-125744,2025-12-16 06:52:00,North,Economy,completed,9,13
DSP-125745,2025-12-16 06:56:00,South,Economy,completed,9,8
DSP-125746,2025-12-16 07:00:00,South,Economy,completed,7,14
DSP-125747,2025-12-16 07:04:00,North,Priority,completed,2,15
DSP-125748,2025-12-16 07:08:00,South,Priority,completed,1,13
DSP-125749,2025-12-16 07:12:00,River,Economy,completed,9,24
DSP-125750,2025-12-16 07:16:00,South,Economy,completed,6,17
DSP-125751,2025-12-16 07:20:00,South,Economy,completed,7,14
DSP-125752,2025-12-16 07:24:00,North,Economy,completed,5,14
DSP-125753,2025-12-16 07:28:00,West,Economy,completed,9,20
DSP-125754,2025-12-16 07:32:00,North,Economy,completed,4,14
DSP-125755,2025-12-16 07:36:00,North,Priority,completed,2,15
DSP-125756,2025-12-16 07:40:00,South,Priority,completed,9,16
DSP-125757,2025-12-16 07:44:00,West,Priority,completed,2,17
DSP-125758,2025-12-16 07:48:00,Harbor,Economy,completed,9,19
DSP-125759,2025-12-16 07:52:00,Harbor,Priority,completed,4,19
DSP-125760,2025-12-16 07:56:00,South,Priority,completed,5,14
DSP-125761,2025-12-16 08:00:00,South,Economy,completed,9,14
DSP-125762,2025-12-16 08:04:00,River,Priority,completed,7,17
DSP-125763,2025-12-16 08:08:00,Central,Economy,completed,9,11
DSP-125764,2025-12-16 08:12:00,West,Priority,completed,9,21
DSP-125765,2025-12-16 08:16:00,South,Economy,completed,7,12
DSP-125766,2025-12-16 08:20:00,North,Economy,completed,11,14
DSP-125767,2025-12-16 08:24:00,West,Economy,completed,5,21
DSP-125768,2025-12-16 08:28:00,Harbor,Economy,completed,10,18
DSP-125769,2025-12-16 08:32:00,Central,Economy,completed,8,16
DSP-125770,2025-12-16 08:36:00,West,Economy,completed,6,21
DSP-125771,2025-12-16 08:40:00,South,Economy,completed,2,14
DSP-125772,2025-12-16 08:44:00,South,Priority,completed,1,19
DSP-125773,2025-12-16 08:48:00,South,Economy,cancelled,6,
DSP-125774,2025-12-16 08:52:00,South,Economy,completed,8,15
DSP-125775,2025-12-16 08:56:00,Central,Economy,completed,4,14
DSP-125776,2025-12-16 09:00:00,South,Economy,cancelled,8,
DSP-125777,2025-12-16 09:04:00,North,Priority,completed,1,11
DSP-125778,2025-12-16 09:08:00,Harbor,Priority,completed,2,16
DSP-125779,2025-12-16 09:12:00,South,Priority,completed,5,12
DSP-125780,2025-12-16 09:16:00,Harbor,Economy,completed,8,17
DSP-125781,2025-12-16 09:20:00,West,Economy,completed,8,22
DSP-125782,2025-12-16 09:24:00,Central,Economy,completed,3,14
DSP-125783,2025-12-16 09:28:00,South,Economy,completed,3,13
DSP-125784,2025-12-16 09:32:00,West,Economy,completed,10,21
DSP-125785,2025-12-16 09:36:00,West,Priority,completed,9,22
DSP-125786,2025-12-16 09:40:00,West,Economy,completed,2,23
DSP-125787,2025-12-16 09:44:00,South,Priority,completed,6,15
DSP-125788,2025-12-16 09:48:00,River,Economy,completed,6,20
DSP-125789,2025-12-16 09:52:00,Central,Economy,completed,9,15
DSP-125790,2025-12-16 09:56:00,South,Priority,completed,2,14
DSP-125791,2025-12-16 10:00:00,North,Economy,completed,3,8
DSP-125792,2025-12-16 10:04:00,Harbor,Economy,completed,3,17
DSP-125793,2025-12-16 10:08:00,Harbor,Economy,completed,7,10
DSP-125794,2025-12-16 10:12:00,River,Economy,completed,11,13
DSP-125795,2025-12-16 10:16:00,West,Priority,completed,3,17
DSP-125796,2025-12-16 10:20:00,South,Economy,completed,8,11
DSP-125797,2025-12-16 10:24:00,South,Economy,completed,3,11
DSP-125798,2025-12-16 10:28:00,Central,Economy,completed,11,7
DSP-125799,2025-12-16 10:32:00,South,Economy,completed,1,9
DSP-125800,2025-12-16 10:36:00,West,Priority,completed,2,14
DSP-125801,2025-12-16 10:40:00,South,Economy,completed,5,13
DSP-125802,2025-12-16 10:44:00,West,Priority,completed,7,16
DSP-125803,2025-12-16 10:48:00,Central,Economy,completed,10,8
DSP-125804,2025-12-16 10:52:00,River,Priority,completed,9,9
DSP-125805,2025-12-16 10:56:00,Harbor,Economy,completed,10,11
DSP-125806,2025-12-16 11:00:00,Harbor,Priority,completed,8,9
DSP-125807,2025-12-16 11:04:00,South,Priority,completed,3,5
