sequence_id,split,step,temperature_c,door_open,vibration_g,risk_label,event_step
room_0962,train,9,3.462,0,0.153,0,-1
room_0963,train,0,3.259,0,0.192,0,-1
room_0963,train,1,10.827,0,0.129,0,-1
room_0963,train,2,3.995,0,0.24,0,-1
room_0963,train,3,3.831,0,0.1,0,-1
room_0963,train,4,4.274,0,0.173,0,-1
room_0963,train,5,3.649,1,0.158,0,-1
room_0963,train,6,4.841,0,0.157,0,-1
room_0963,train,7,4.548,0,0.24,0,-1
room_0963,train,8,3.806,0,0.14,0,-1
room_0963,train,9,4.56,0,0.137,0,-1
room_0963,train,10,4.246,0,0.174,0,-1
room_0963,train,11,3.883,0,0.124,0,-1
room_0963,train,12,3.543,0,0.19,0,-1
room_0964,train,0,3.439,0,0.228,1,1
room_0964,train,1,10.501,1,0.755,1,1
room_0964,train,2,3.921,0,0.248,1,1
room_0964,train,3,4.848,0,0.161,1,1
room_0964,train,4,3.324,0,0.217,1,1
room_0964,train,5,4.084,0,0.193,1,1
room_0964,train,6,3.095,0,0.181,1,1
room_0964,train,7,3.811,0,0.178,1,1
room_0964,train,8,4.239,0,0.22,1,1
room_0964,train,9,4.92,0,0.238,1,1
room_0964,train,10,3.679,0,0.132,1,1
room_0964,train,11,4.138,0,0.139,1,1
room_0965,train,0,3.504,0,0.178,0,-1
room_0965,train,1,4.227,0,0.174,0,-1
room_0965,train,2,3.902,0,0.162,0,-1
room_0965,train,3,4.263,0,0.217,0,-1
room_0965,train,4,3.64,0,0.175,0,-1
room_0965,train,5,3.862,0,0.209,0,-1
room_0965,train,6,3.405,0,0.306,0,-1
room_0965,train,7,3.561,0,0.159,0,-1
room_0965,train,8,4.151,1,0.097,0,-1
room_0965,train,9,3.408,0,0.121,0,-1
room_0965,train,10,4.781,0,0.147,0,-1
room_0965,train,11,4.17,0,0.244,0,-1
room_0965,train,12,4.397,1,0.187,0,-1
room_0965,train,13,4.649,0,0.226,0,-1
room_0965,train,14,4.132,0,0.215,0,-1
room_0966,train,0,3.779,0,0.184,0,-1
room_0966,train,1,4.547,1,0.232,0,-1
room_0966,train,2,3.585,0,0.154,0,-1
room_0966,train,3,9.8,0,0.176,0,-1
room_0966,train,4,3.878,0,0.189,0,-1
room_0966,train,5,3.976,0,0.218,0,-1
room_0966,train,6,3.669,0,0.241,0,-1
room_0966,train,7,3.796,0,0.239,0,-1
room_0966,train,8,4.287,0,0.239,0,-1
room_0967,train,0,4.245,0,0.133,1,11
room_0967,train,1,4.331,0,0.124,1,11
room_0967,train,2,3.629,0,0.198,1,11
room_0967,train,3,3.568,1,0.136,1,11
room_0967,train,4,4.587,0,0.273,1,11
room_0967,train,5,4.106,0,0.187,1,11
room_0967,train,6,3.761,0,0.22,1,11
room_0967,train,7,3.197,0,0.147,1,11
room_0967,train,8,4.45,0,0.05,1,11
room_0967,train,9,3.906,0,0.198,1,11
room_0967,train,10,3.495,0,0.248,1,11
room_0967,train,11,9.917,1,0.888,1,11
room_0967,train,12,4.517,0,0.177,1,11
room_0968,train,0,3.997,0,0.248,0,-1
room_0968,train,1,4.361,0,0.203,0,-1
room_0968,train,2,4.232,0,0.225,0,-1
room_0968,train,3,5.076,0,0.228,0,-1
room_0968,train,4,4.155,0,0.224,0,-1
room_0968,train,5,3.543,0,0.181,0,-1
room_0968,train,6,4.028,0,0.223,0,-1
room_0968,train,7,4.236,0,0.203,0,-1
room_0968,train,8,3.73,0,0.183,0,-1
room_0969,train,0,3.986,0,0.082,0,-1
room_0969,train,1,3.266,0,0.181,0,-1
room_0969,train,2,4.141,0,0.129,0,-1
room_0969,train,3,3.233,0,0.228,0,-1
room_0969,train,4,3.695,0,0.226,0,-1
room_0969,train,5,4.31,0,0.278,0,-1
room_0969,train,6,4.47,1,0.194,0,-1
room_0969,train,7,4.324,0,0.292,0,-1
room_0969,train,8,10.437,0,0.244,0,-1
room_0969,train,9,3.438,0,0.233,0,-1
room_0969,train,10,3.748,0,0.159,0,-1
room_0969,train,11,4.225,0,0.195,0,-1
room_0970,train,0,3.809,0,0.198,0,-1
room_0970,train,1,4.498,0,0.236,0,-1
room_0970,train,2,4.523,0,0.214,0,-1
room_0970,train,3,3.796,0,0.15,0,-1
room_0970,train,4,4.88,0,0.151,0,-1
room_0970,train,5,4.624,0,0.167,0,-1
room_0970,train,6,4.47,1,0.778,0,-1
room_0970,train,7,4.473,0,0.247,0,-1
room_0970,train,8,3.993,0,0.178,0,-1
room_0970,train,9,3.709,0,0.23,0,-1
room_0971,test,0,4.513,0,0.192,0,-1
room_0971,test,1,3.791,0,0.18,0,-1
room_0971,test,2,3.596,1,0.129,0,-1
room_0971,test,3,3.547,1,0.168,0,-1
room_0971,test,4,4.268,0,0.187,0,-1
room_0971,test,5,3.574,0,0.159,0,-1
room_0971,test,6,3.491,0,0.241,0,-1
room_0971,test,7,4.405,0,0.241,0,-1
room_0972,train,0,4.166,1,0.216,1,4
room_0972,train,1,3.931,0,0.192,1,4
room_0972,train,2,3.916,0,0.232,1,4
room_0972,train,3,4.071,0,0.248,1,4
room_0972,train,4,9.666,1,0.728,1,4
room_0972,train,5,4.083,0,0.236,1,4
room_0972,train,6,4.205,0,0.217,1,4
room_0972,train,7,4.452,1,0.19,1,4
room_0972,train,8,3.866,1,0.17,1,4
room_0972,train,9,4.058,1,0.189,1,4
room_0972,train,10,3.659,0,0.138,1,4
room_0972,train,11,4.349,0,0.203,1,4
room_0973,train,0,4.169,0,0.241,0,-1
room_0973,train,1,3.867,0,0.161,0,-1
room_0973,train,2,3.96,0,0.174,0,-1
room_0973,train,3,4.574,0,0.23,0,-1
room_0973,train,4,3.949,0,0.157,0,-1
room_0973,train,5,3.509,0,0.242,0,-1
room_0973,train,6,4.662,0,0.226,0,-1
room_0973,train,7,4.051,0,0.17,0,-1
room_0973,train,8,3.226,0,0.143,0,-1
room_0973,train,9,3.892,0,0.191,0,-1
room_0973,train,10,4.013,1,0.843,0,-1
room_0973,train,11,4.123,0,0.202,0,-1
room_0973,train,12,3.649,0,0.185,0,-1
room_0973,train,13,3.717,0,0.13,0,-1
room_0974,train,0,4.229,0,0.093,0,-1
room_0974,train,1,4.014,1,0.288,0,-1
room_0974,train,2,4.832,0,0.177,0,-1
room_0974,train,3,4.139,0,0.276,0,-1
room_0974,train,4,3.78,0,0.158,0,-1
room_0974,train,5,3.977,0,0.22,0,-1
room_0974,train,6,3.863,0,0.245,0,-1
room_0974,train,7,3.793,0,0.189,0,-1
room_0974,train,8,4.06,0,0.262,0,-1
room_0974,train,9,4.331,0,0.156,0,-1
room_0974,train,10,3.249,0,0.163,0,-1
room_0974,train,11,3.382,0,0.239,0,-1
room_0974,train,12,4.013,0,0.161,0,-1
room_0974,train,13,4.595,0,0.197,0,-1
room_0974,train,14,4.137,0,0.178,0,-1
room_0974,train,15,3.376,0,0.25,0,-1
room_0975,train,0,4.556,0,0.18,0,-1
room_0975,train,1,3.427,0,0.201,0,-1
room_0975,train,2,3.206,0,0.24,0,-1
room_0975,train,3,3.978,0,0.208,0,-1
room_0975,train,4,4.844,0,0.124,0,-1
room_0975,train,5,4.351,0,0.168,0,-1
room_0975,train,6,4.718,0,0.159,0,-1
room_0975,train,7,3.988,0,0.18,0,-1
room_0975,train,8,3.764,0,0.22,0,-1
room_0975,train,9,4.334,1,0.158,0,-1
room_0975,train,10,10.982,0,0.256,0,-1
room_0975,train,11,3.699,0,0.115,0,-1
room_0975,train,12,3.731,0,0.205,0,-1
room_0975,train,13,3.332,0,0.222,0,-1
room_0975,train,14,3.375,0,0.173,0,-1
room_0976,train,0,4.276,0,0.246,1,8
room_0976,train,1,3.621,0,0.2,1,8
room_0976,train,2,3.915,0,0.254,1,8
room_0976,train,3,3.914,0,0.202,1,8
room_0976,train,4,4.162,0,0.15,1,8
room_0976,train,5,4.188,0,0.189,1,8
room_0976,train,6,3.735,0,0.216,1,8
room_0976,train,7,4.212,0,0.183,1,8
room_0976,train,8,10.693,1,0.898,1,8
room_0976,train,9,3.335,0,0.216,1,8
room_0976,train,10,4.098,1,0.185,1,8
room_0976,train,11,4.556,0,0.215,1,8
room_0976,train,12,3.585,0,0.213,1,8
room_0976,train,13,3.722,0,0.144,1,8
room_0976,train,14,4.472,0,0.185,1,8
room_0977,train,0,3.478,0,0.195,0,-1
room_0977,train,1,4.712,0,0.181,0,-1
room_0977,train,2,3.667,0,0.181,0,-1
room_0977,train,3,4.555,0,0.203,0,-1
room_0977,train,4,4.774,0,0.165,0,-1
room_0977,train,5,3.84,0,0.234,0,-1
room_0977,train,6,4.018,1,0.205,0,-1
room_0977,train,7,4.192,1,0.147,0,-1
room_0977,train,8,4.007,0,0.156,0,-1
room_0977,train,9,3.442,0,0.251,0,-1
room_0977,train,10,3.737,0,0.295,0,-1
room_0977,train,11,3.479,0,0.268,0,-1
room_0977,train,12,3.904,1,0.182,0,-1
room_0977,train,13,3.433,0,0.25,0,-1
room_0977,train,14,3.953,1,0.21,0,-1
room_0977,train,15,3.256,0,0.31,0,-1
room_0977,train,16,3.516,0,0.176,0,-1
room_0978,train,0,3.83,0,0.123,1,15
room_0978,train,1,3.977,0,0.199,1,15
room_0978,train,2,4.009,0,0.149,1,15
room_0978,train,3,3.399,0,0.229,1,15
room_0978,train,4,2.98,0,0.146,1,15
room_0978,train,5,3.719,0,0.136,1,15
room_0978,train,6,4.041,0,0.207,1,15
room_0978,train,7,3.737,0,0.145,1,15
room_0978,train,8,3.887,0,0.237,1,15
room_0978,train,9,4.169,0,0.256,1,15
room_0978,train,10,4.497,0,0.216,1,15
room_0978,train,11,4.276,0,0.185,1,15
room_0978,train,12,3.801,0,0.174,1,15
room_0978,train,13,3.974,0,0.164,1,15
room_0978,train,14,4.257,0,0.267,1,15
room_0978,train,15,9.699,1,0.776,1,15
room_0978,train,16,4.554,0,0.262,1,15
room_0978,train,17,3.535,0,0.186,1,15
room_0979,train,0,3.895,0,0.199,1,4
room_0979,train,1,4.332,0,0.211,1,4
room_0979,train,2,4.883,1,0.245,1,4
room_0979,train,3,3.705,0,0.167,1,4
room_0979,train,4,9.142,1,0.884,1,4
room_0979,train,5,3.687,0,0.231,1,4
room_0979,train,6,3.035,0,0.188,1,4
room_0979,train,7,4.502,0,0.188,1,4
room_0979,train,8,4.403,0,0.13,1,4
room_0980,train,0,4.467,0,0.233,0,-1
room_0980,train,1,4.08,0,0.165,0,-1
room_0980,train,2,4.477,0,0.159,0,-1
room_0980,train,3,4.353,0,0.299,0,-1
room_0980,train,4,4.556,0,0.16,0,-1
room_0980,train,5,3.688,0,0.217,0,-1
room_0980,train,6,3.883,0,0.209,0,-1
room_0980,train,7,4.281,0,0.187,0,-1
room_0980,train,8,4.291,0,0.214,0,-1
room_0980,train,9,4.135,0,0.227,0,-1
room_0980,train,10,3.474,0,0.212,0,-1
room_0980,train,11,3.041,0,0.137,0,-1
room_0980,train,12,4.178,0,0.163,0,-1
room_0980,train,13,4.209,0,0.173,0,-1
room_0980,train,14,4.927,0,0.186,0,-1
room_0980,train,15,4.002,0,0.222,0,-1
room_0980,train,16,3.389,1,0.161,0,-1
room_0980,train,17,4.31,0,0.213,0,-1
room_0981,train,0,4.593,0,0.219,0,-1
room_0981,train,1,3.218,0,0.217,0,-1
room_0981,train,2,4.558,1,0.214,0,-1
room_0981,train,3,4.679,0,0.185,0,-1
room_0981,train,4,3.912,0,0.084,0,-1
room_0981,train,5,9.408,0,0.144,0,-1
room_0981,train,6,4.052,0,0.23,0,-1
room_0981,train,7,3.475,0,0.155,0,-1
room_0981,train,8,3.789,0,0.155,0,-1
room_0981,train,9,4.443,0,0.198,0,-1
room_0981,train,10,3.632,0,0.181,0,-1
room_0982,test,0,4.937,0,0.13,1,10
room_0982,test,1,3.385,0,0.201,1,10
room_0982,test,2,4.391,0,0.128,1,10
room_0982,test,3,2.985,0,0.208,1,10
room_0982,test,4,3.994,0,0.214,1,10
room_0982,test,5,4.072,0,0.212,1,10
room_0982,test,6,4.297,0,0.213,1,10
room_0982,test,7,4.7,0,0.23,1,10
room_0982,test,8,4.133,0,0.186,1,10
room_0982,test,9,3.786,0,0.233,1,10
room_0982,test,10,10.288,1,0.882,1,10
room_0982,test,11,3.815,0,0.226,1,10
room_0982,test,12,4.649,0,0.264,1,10
room_0982,test,13,4.865,0,0.181,1,10
room_0982,test,14,3.436,1,0.196,1,10
room_0983,train,0,4.254,1,0.219,0,-1
room_0983,train,1,4.183,0,0.137,0,-1
room_0983,train,2,3.951,0,0.152,0,-1
room_0983,train,3,3.936,1,0.264,0,-1
room_0983,train,4,4.167,0,0.153,0,-1
room_0983,train,5,4.244,0,0.261,0,-1
room_0983,train,6,3.651,0,0.262,0,-1
room_0983,train,7,3.764,0,0.07,0,-1
room_0983,train,8,4.027,0,0.242,0,-1
room_0983,train,9,3.793,0,0.159,0,-1
room_0983,train,10,3.822,0,0.185,0,-1
room_0983,train,11,3.86,0,0.242,0,-1
room_0984,train,0,3.978,0,0.073,1,4
room_0984,train,1,3.542,0,0.077,1,4
room_0984,train,2,3.898,0,0.186,1,4
room_0984,train,3,4.022,0,0.155,1,4
room_0984,train,4,10.011,1,0.883,1,4
room_0984,train,5,4.12,0,0.242,1,4
room_0984,train,6,4.287,0,0.214,1,4
room_0984,train,7,3.801,0,0.187,1,4
room_0985,train,0,4.428,1,0.226,0,-1
room_0985,train,1,3.932,0,0.172,0,-1
room_0985,train,2,3.659,0,0.206,0,-1
room_0985,train,3,3.549,0,0.268,0,-1
room_0985,train,4,4.959,0,0.267,0,-1
room_0985,train,5,4.211,0,0.214,0,-1
room_0985,train,6,4.5,0,0.234,0,-1
room_0985,train,7,4.001,1,0.783,0,-1
room_0985,train,8,4.388,0,0.213,0,-1
room_0986,train,0,3.053,0,0.161,0,-1
room_0986,train,1,4.376,0,0.223,0,-1
room_0986,train,2,4.359,0,0.164,0,-1
room_0986,train,3,4.37,1,0.166,0,-1
room_0986,train,4,3.472,0,0.218,0,-1
room_0986,train,5,4.453,0,0.174,0,-1
room_0986,train,6,4.106,0,0.31,0,-1
room_0986,train,7,3.847,0,0.111,0,-1
room_0986,train,8,4.287,0,0.15,0,-1
room_0986,train,9,3.279,0,0.235,0,-1
room_0986,train,10,3.989,0,0.156,0,-1
room_0986,train,11,3.456,0,0.24,0,-1
room_0987,train,0,3.358,0,0.217,0,-1
room_0987,train,1,3.592,0,0.237,0,-1
room_0987,train,2,4.035,0,0.213,0,-1
room_0987,train,3,3.508,0,0.209,0,-1
room_0987,train,4,3.887,0,0.186,0,-1
room_0987,train,5,10.208,0,0.235,0,-1
room_0987,train,6,4.078,0,0.195,0,-1
room_0987,train,7,4.307,0,0.149,0,-1
room_0987,train,8,3.653,0,0.279,0,-1
room_0987,train,9,3.172,0,0.169,0,-1
room_0988,train,0,3.454,0,0.217,0,-1
room_0988,train,1,5.053,0,0.201,0,-1
room_0988,train,2,4.57,0,0.113,0,-1
room_0988,train,3,3.801,0,0.307,0,-1
room_0988,train,4,3.903,1,0.154,0,-1
room_0988,train,5,4.405,1,0.914,0,-1
room_0988,train,6,4.543,0,0.187,0,-1
room_0988,train,7,4.277,0,0.106,0,-1
room_0988,train,8,4.833,0,0.189,0,-1
room_0988,train,9,4.953,0,0.228,0,-1
room_0988,train,10,4.457,0,0.284,0,-1
room_0988,train,11,3.683,0,0.108,0,-1
room_0988,train,12,4.634,0,0.145,0,-1
room_0988,train,13,3.604,0,0.174,0,-1
room_0988,train,14,3.843,0,0.266,0,-1
room_0988,train,15,4.803,0,0.216,0,-1
room_0988,train,16,4.058,0,0.231,0,-1
room_0988,train,17,2.904,0,0.085,0,-1
room_0989,train,0,4.186,0,0.184,1,6
room_0989,train,1,4.275,0,0.215,1,6
room_0989,train,2,3.701,0,0.244,1,6
room_0989,train,3,3.51,0,0.149,1,6
room_0989,train,4,3.547,0,0.263,1,6
room_0989,train,5,4.857,0,0.251,1,6
room_0989,train,6,9.048,1,0.887,1,6
room_0989,train,7,4.22,0,0.212,1,6
room_0989,train,8,4.534,0,0.217,1,6
room_0989,train,9,3.054,0,0.239,1,6
room_0989,train,10,3.607,0,0.193,1,6
room_0989,train,11,3.879,0,0.177,1,6
room_0990,train,0,3.072,0,0.15,1,5
room_0990,train,1,4.151,0,0.205,1,5
room_0990,train,2,3.98,0,0.234,1,5
room_0990,train,3,4.367,0,0.211,1,5
room_0990,train,4,4.041,0,0.168,1,5
room_0990,train,5,9.491,1,0.874,1,5
room_0990,train,6,4.543,0,0.156,1,5
room_0990,train,7,4.459,1,0.231,1,5
room_0991,test,0,5.09,0,0.193,0,-1
room_0991,test,1,4.286,0,0.25,0,-1
room_0991,test,2,4.485,0,0.204,0,-1
room_0991,test,3,4.46,1,0.856,0,-1
room_0991,test,4,3.544,0,0.217,0,-1
room_0991,test,5,2.827,0,0.217,0,-1
room_0991,test,6,4.398,0,0.147,0,-1
room_0991,test,7,4.159,0,0.249,0,-1
room_0991,test,8,4.004,0,0.201,0,-1
room_0991,test,9,4.067,0,0.212,0,-1
room_0991,test,10,3.982,0,0.278,0,-1
room_0991,test,11,4.503,0,0.214,0,-1
room_0991,test,12,4.517,0,0.201,0,-1
room_0991,test,13,3.423,0,0.252,0,-1
room_0991,test,14,4.202,0,0.146,0,-1
room_0992,train,0,4.548,0,0.108,0,-1
room_0992,train,1,3.911,0,0.198,0,-1
room_0992,train,2,3.386,0,0.203,0,-1
room_0992,train,3,4.224,0,0.178,0,-1
room_0992,train,4,4.309,0,0.158,0,-1
room_0992,train,5,4.299,0,0.193,0,-1
room_0992,train,6,3.695,0,0.261,0,-1
room_0992,train,7,3.691,0,0.133,0,-1
room_0992,train,8,3.565,0,0.235,0,-1
room_0992,train,9,4.279,0,0.181,0,-1
room_0993,test,0,3.622,0,0.159,1,11
room_0993,test,1,3.887,0,0.1,1,11
room_0993,test,2,4.988,0,0.236,1,11
room_0993,test,3,3.994,0,0.233,1,11
room_0993,test,4,4.218,0,0.239,1,11
room_0993,test,5,4.11,0,0.205,1,11
room_0993,test,6,4.169,0,0.167,1,11
room_0993,test,7,4.482,0,0.246,1,11
room_0993,test,8,3.385,0,0.177,1,11
room_0993,test,9,3.901,0,0.211,1,11
room_0993,test,10,3.03,0,0.223,1,11
room_0993,test,11,10.547,1,0.78,1,11
room_0993,test,12,3.88,0,0.198,1,11
room_0993,test,13,3.791,0,0.199,1,11
room_0994,train,0,4.136,0,0.205,0,-1
room_0994,train,1,4.039,0,0.145,0,-1
room_0994,train,2,3.762,0,0.282,0,-1
room_0994,train,3,4.019,0,0.203,0,-1
room_0994,train,4,4.16,1,0.283,0,-1
room_0994,train,5,4.768,0,0.233,0,-1
room_0994,train,6,3.823,0,0.158,0,-1
room_0994,train,7,4.397,0,0.166,0,-1
room_0994,train,8,4.096,0,0.159,0,-1
room_0994,train,9,3.877,1,0.323,0,-1
room_0994,train,10,3.646,0,0.216,0,-1
room_0994,train,11,3.435,0,0.232,0,-1
room_0994,train,12,4.411,1,0.858,0,-1
room_0994,train,13,4.139,0,0.131,0,-1
room_0994,train,14,3.298,0,0.2,0,-1
room_0994,train,15,3.668,0,0.169,0,-1
room_0994,train,16,4.237,0,0.19,0,-1
room_0994,train,17,3.854,0,0.219,0,-1
room_0995,train,0,3.016,1,0.094,1,8
room_0995,train,1,3.623,0,0.205,1,8
room_0995,train,2,3.925,0,0.174,1,8
room_0995,train,3,4.082,0,0.214,1,8
room_0995,train,4,3.399,0,0.218,1,8
room_0995,train,5,4.175,0,0.178,1,8
room_0995,train,6,3.852,0,0.167,1,8
room_0995,train,7,4.038,1,0.119,1,8
room_0995,train,8,9.887,1,0.888,1,8
room_0995,train,9,4.4,0,0.119,1,8
room_0995,train,10,4.505,0,0.274,1,8
room_0996,train,0,3.7,1,0.26,0,-1
room_0996,train,1,4.935,0,0.21,0,-1
room_0996,train,2,3.922,0,0.17,0,-1
room_0996,train,3,4.116,0,0.096,0,-1
room_0996,train,4,3.647,0,0.228,0,-1
room_0996,train,5,2.228,0,0.147,0,-1
room_0996,train,6,4.184,0,0.2,0,-1
room_0996,train,7,9.603,0,0.215,0,-1
room_0996,train,8,4.373,0,0.213,0,-1
room_0996,train,9,3.803,0,0.201,0,-1
room_0996,train,10,3.817,0,0.232,0,-1
room_0996,train,11,4.414,0,0.142,0,-1
room_0997,train,0,3.624,0,0.21,1,12
room_0997,train,1,4.303,0,0.191,1,12
room_0997,train,2,3.706,0,0.217,1,12
room_0997,train,3,4.445,1,0.158,1,12
room_0997,train,4,3.454,0,0.269,1,12
room_0997,train,5,4.199,0,0.178,1,12
room_0997,train,6,3.831,0,0.177,1,12
room_0997,train,7,4.495,0,0.173,1,12
room_0997,train,8,4.26,0,0.183,1,12
room_0997,train,9,4.144,0,0.19,1,12
room_0997,train,10,4.362,0,0.213,1,12
room_0997,train,11,4.237,0,0.184,1,12
room_0997,train,12,9.516,1,0.876,1,12
room_0997,train,13,4.323,0,0.222,1,12
room_0997,train,14,3.81,0,0.27,1,12
room_0998,train,0,3.614,0,0.196,0,-1
room_0998,train,1,3.731,0,0.169,0,-1
room_0998,train,2,4.269,0,0.22,0,-1
room_0998,train,3,4.716,0,0.169,0,-1
room_0998,train,4,4.859,0,0.155,0,-1
room_0998,train,5,3.777,0,0.252,0,-1
room_0998,train,6,3.794,0,0.191,0,-1
room_0998,train,7,4.036,0,0.207,0,-1
room_0998,train,8,4.006,0,0.184,0,-1
room_0998,train,9,3.543,0,0.225,0,-1
room_0998,train,10,3.891,0,0.219,0,-1
room_0998,train,11,3.985,0,0.223,0,-1
room_0998,train,12,3.89,0,0.182,0,-1
room_0998,train,13,3.714,0,0.193,0,-1
room_0998,train,14,4.216,0,0.295,0,-1
room_0999,train,0,3.818,0,0.212,1,7
room_0999,train,1,4.213,0,0.25,1,7
room_0999,train,2,4.548,0,0.244,1,7
room_0999,train,3,4.277,0,0.215,1,7
room_0999,train,4,3.698,1,0.185,1,7
room_0999,train,5,4.029,0,0.179,1,7
room_0999,train,6,3.771,0,0.166,1,7
room_0999,train,7,9.175,1,0.887,1,7
room_0999,train,8,3.755,0,0.16,1,7
room_0999,train,9,4.135,0,0.302,1,7
room_0999,train,10,4.022,0,0.277,1,7
room_0999,train,11,4.347,0,0.252,1,7
room_1000,train,0,4.194,0,0.284,1,1
room_1000,train,1,10.328,1,0.751,1,1
room_1000,train,2,3.651,0,0.118,1,1
room_1000,train,3,4.364,0,0.259,1,1
room_1000,train,4,4.294,0,0.143,1,1
room_1000,train,5,3.526,0,0.124,1,1
room_1000,train,6,4.408,0,0.258,1,1
room_1000,train,7,3.886,0,0.207,1,1
room_1000,train,8,3.593,0,0.285,1,1
room_1000,train,9,4.264,0,0.14,1,1
room_1000,train,10,3.828,0,0.191,1,1
room_1001,train,0,3.635,0,0.178,0,-1
room_1001,train,1,3.543,0,0.139,0,-1
room_1001,train,2,4.546,0,0.26,0,-1
room_1001,train,3,3.564,1,0.161,0,-1
room_1001,train,4,3.353,1,0.2,0,-1
room_1001,train,5,2.947,0,0.18,0,-1
room_1001,train,6,3.509,0,0.314,0,-1
room_1001,train,7,4.266,0,0.129,0,-1
room_1001,train,8,4.551,0,0.221,0,-1
room_1001,train,9,4.304,0,0.181,0,-1
room_1001,train,10,3.975,0,0.243,0,-1
room_1002,train,0,3.516,1,0.241,1,1
room_1002,train,1,10.322,1,0.822,1,1
room_1002,train,2,4.118,0,0.102,1,1
room_1002,train,3,4.384,0,0.246,1,1
room_1002,train,4,3.782,0,0.196,1,1
room_1002,train,5,3.413,0,0.19,1,1
room_1002,train,6,3.897,0,0.141,1,1
room_1002,train,7,4.584,0,0.206,1,1
room_1002,train,8,4.354,0,0.163,1,1
room_1002,train,9,4.305,0,0.187,1,1
room_1002,train,10,4.201,0,0.192,1,1
room_1002,train,11,3.591,0,0.231,1,1
room_1002,train,12,3.909,0,0.304,1,1
room_1002,train,13,4.481,1,0.272,1,1
room_1002,train,14,3.741,0,0.182,1,1
room_1002,train,15,3.939,0,0.218,1,1
room_1003,train,0,4.123,0,0.216,1,16
room_1003,train,1,4.524,0,0.194,1,16
room_1003,train,2,3.361,0,0.234,1,16
room_1003,train,3,4.413,0,0.144,1,16
room_1003,train,4,3.945,0,0.18,1,16
room_1003,train,5,5.097,0,0.207,1,16
room_1003,train,6,4.455,0,0.165,1,16
room_1003,train,7,4.28,0,0.171,1,16
room_1003,train,8,4.668,0,0.198,1,16
room_1003,train,9,3.969,0,0.231,1,16
room_1003,train,10,3.231,0,0.176,1,16
room_1003,train,11,4.352,0,0.201,1,16
room_1003,train,12,3.498,0,0.197,1,16
room_1003,train,13,4.062,0,0.266,1,16
room_1003,train,14,4.239,1,0.177,1,16
room_1003,train,15,4.683,0,0.138,1,16
room_1003,train,16,10.715,1,0.812,1,16
room_1003,train,17,4.456,0,0.257,1,16
room_1004,train,0,3.933,0,0.134,1,5
room_1004,train,1,3.114,0,0.184,1,5
room_1004,train,2,3.994,0,0.188,1,5
room_1004,train,3,3.996,0,0.19,1,5
room_1004,train,4,3.996,0,0.202,1,5
room_1004,train,5,9.001,1,0.828,1,5
room_1004,train,6,4.187,0,0.261,1,5
room_1004,train,7,3.763,0,0.198,1,5
room_1005,test,0,4.312,0,0.197,0,-1
room_1005,test,1,4.403,0,0.175,0,-1
room_1005,test,2,4.164,0,0.154,0,-1
room_1005,test,3,3.404,0,0.231,0,-1
room_1005,test,4,4.478,0,0.173,0,-1
room_1005,test,5,10.077,0,0.225,0,-1
room_1005,test,6,4.64,0,0.155,0,-1
room_1005,test,7,4.039,0,0.277,0,-1
room_1005,test,8,4.302,1,0.151,0,-1
room_1005,test,9,3.375,0,0.143,0,-1
room_1005,test,10,3.75,0,0.246,0,-1
room_1005,test,11,3.108,0,0.17,0,-1
room_1005,test,12,4.309,0,0.244,0,-1
room_1005,test,13,4.61,0,0.203,0,-1
room_1005,test,14,4.562,1,0.172,0,-1
room_1005,test,15,3.608,0,0.202,0,-1
room_1006,train,0,4.141,0,0.151,0,-1
room_1006,train,1,3.29,0,0.19,0,-1
room_1006,train,2,3.925,0,0.205,0,-1
room_1006,train,3,3.936,0,0.191,0,-1
room_1006,train,4,3.767,1,0.174,0,-1
room_1006,train,5,3.975,0,0.179,0,-1
room_1006,train,6,3.742,1,0.851,0,-1
room_1006,train,7,3.998,0,0.121,0,-1
room_1006,train,8,3.621,0,0.186,0,-1
room_1007,train,0,3.686,0,0.218,1,1
room_1007,train,1,9.549,1,0.859,1,1
room_1007,train,2,3.591,0,0.235,1,1
room_1007,train,3,3.415,0,0.218,1,1
room_1007,train,4,4.303,0,0.269,1,1
room_1007,train,5,4.645,0,0.184,1,1
room_1007,train,6,4.081,0,0.145,1,1
room_1007,train,7,4.9,0,0.202,1,1
room_1007,train,8,4.069,0,0.125,1,1
room_1008,test,0,4.122,0,0.182,1,7
room_1008,test,1,3.463,0,0.212,1,7
room_1008,test,2,4.919,0,0.274,1,7
room_1008,test,3,3.885,0,0.134,1,7
room_1008,test,4,3.72,0,0.211,1,7
room_1008,test,5,3.532,0,0.25,1,7
room_1008,test,6,4.517,0,0.184,1,7
room_1008,test,7,9.657,1,0.759,1,7
room_1008,test,8,3.798,0,0.173,1,7
room_1008,test,9,3.635,0,0.168,1,7
room_1008,test,10,4.081,0,0.156,1,7
room_1009,train,0,3.974,0,0.161,1,7
room_1009,train,1,3.702,1,0.271,1,7
room_1009,train,2,4.127,0,0.224,1,7
room_1009,train,3,4.196,0,0.246,1,7
room_1009,train,4,3.954,0,0.167,1,7
room_1009,train,5,4.064,0,0.265,1,7
room_1009,train,6,3.635,0,0.254,1,7
room_1009,train,7,10.423,1,0.848,1,7
room_1009,train,8,4.121,0,0.223,1,7
room_1010,train,0,4.278,0,0.292,1,7
