sample_id,turbidity_ntu,conductivity_change_pct,uv_absorbance,requires_review,split
DP-N-0719,1.145,2.822,0.018,0,deployment
DP-N-0155,1.96,-0.24,0.045,0,deployment
DP-N-1425,2.037,0.908,0.045,0,deployment
DP-N-3449,1.149,0.337,0.056,0,deployment
DP-N-0381,2.347,0.488,0.054,0,deployment
DP-R-0091,2.369,9.119,0.046,1,deployment
DP-N-0047,1.801,0.068,0.027,0,deployment
DP-N-3538,2.097,-7.235,0.014,0,deployment
DP-N-3726,2.35,0.377,0.05,0,deployment
DP-N-2693,2.166,2.864,0.037,0,deployment
DP-N-1530,1.255,-1.231,0.044,0,deployment
DP-N-3018,1.428,2.141,0.035,0,deployment
DP-N-2709,1.014,3.505,0.035,0,deployment
DP-N-1912,0.968,1.779,0.033,0,deployment
DP-N-2641,1.472,-3.243,0.035,0,deployment
DP-N-3672,1.93,1.818,0.049,0,deployment
DP-N-2047,1.281,-5.603,0.026,0,deployment
DP-N-0821,1.746,-1.715,0.044,0,deployment
DP-N-0338,3.003,2.668,0.052,0,deployment
DP-N-3517,2.888,1.006,0.039,0,deployment
DP-N-2344,2.242,-0.402,0.052,0,deployment
DP-N-0162,1.849,-4.105,0.033,0,deployment
DP-N-3183,2.652,-3.902,0.037,0,deployment
DP-N-2043,2.029,2.849,0.015,0,deployment
DP-N-2830,1.676,-2.044,0.037,0,deployment
DP-N-0993,0.933,-0.131,0.046,0,deployment
DP-N-2295,2.172,-3.897,0.071,0,deployment
DP-N-1495,2.116,-0.557,0.048,0,deployment
DP-N-1158,1.981,4.281,0.031,0,deployment
DP-N-2109,1.472,-3.372,0.041,0,deployment
DP-N-3586,1.39,4.169,0.048,0,deployment
DP-R-0081,3.538,10.773,0.048,1,deployment
DP-N-0858,2.179,-0.041,0.041,0,deployment
DP-N-3264,2.523,5.068,0.033,0,deployment
DP-N-0535,1.373,-2.255,0.043,0,deployment
DP-N-1603,1.725,-1.145,0.064,0,deployment
DP-N-0417,1.747,3.063,0.038,0,deployment
DP-N-0020,2.308,-2.053,0.048,0,deployment
DP-N-3448,1.335,-1.313,0.025,0,deployment
DP-N-1995,2.667,2.876,0.041,0,deployment
DP-N-3514,1.092,2.299,0.036,0,deployment
DP-N-1727,1.806,0.181,0.034,0,deployment
DP-N-3217,2.196,-1.875,0.019,0,deployment
DP-N-0500,1.992,-2.256,0.052,0,deployment
DP-R-0016,3.667,4.933,0.102,1,deployment
DP-N-2644,2.279,2.972,0.031,0,deployment
DP-N-1581,3.082,-1.594,0.042,0,deployment
DP-N-3244,1.737,2.968,0.038,0,deployment
DP-N-2388,1.886,5.431,0.046,0,deployment
DP-R-0084,3.273,3.841,0.039,1,deployment
DP-N-3068,2.235,1.491,0.035,0,deployment
DP-N-0608,1.663,-4.309,0.055,0,deployment
DP-N-1853,1.392,-0.802,0.03,0,deployment
DP-N-1313,2.186,-0.352,0.042,0,deployment
DP-N-3166,1.892,5.575,0.025,0,deployment
DP-N-0226,1.93,-0.33,0.033,0,deployment
DP-N-1485,1.916,2.402,0.029,0,deployment
DP-N-2116,1.292,1.586,0.038,0,deployment
DP-N-1362,1.02,-0.266,0.044,0,deployment
DP-N-3295,2.243,1.082,0.047,0,deployment
DP-N-3683,2.637,-6.171,0.024,0,deployment
DP-N-2798,2.767,-1.406,0.053,0,deployment
DP-N-2097,2.221,-3.63,0.043,0,deployment
DP-N-0244,2.092,-0.063,0.046,0,deployment
DP-N-0055,0.732,-4.913,0.049,0,deployment
DP-N-0130,1.317,-0.491,0.034,0,deployment
DP-N-0464,2.003,-1.622,0.056,0,deployment
DP-N-2649,3.288,1.704,0.037,0,deployment
DP-N-0645,1.828,3.719,0.041,0,deployment
DP-N-1340,2.936,2.974,0.035,0,deployment
DP-N-3428,2.757,4.352,0.044,0,deployment
DP-N-2777,1.383,3.086,0.051,0,deployment
DP-N-3590,2.135,4.242,0.049,0,deployment
DP-N-1166,0.907,2.406,0.053,0,deployment
DP-N-0129,1.535,0.567,0.048,0,deployment
DP-N-0487,1.921,-2.393,0.053,0,deployment
DP-N-1730,2.091,1.391,0.049,0,deployment
DP-N-0514,2.472,-0.928,0.056,0,deployment
DP-N-2782,2.161,1.984,0.031,0,deployment
DP-N-3120,1.601,2.135,0.032,0,deployment
DP-N-2049,2.298,0.759,0.027,0,deployment
DP-N-0133,1.876,1.186,0.041,0,deployment
DP-N-1018,2.0,-0.458,0.018,0,deployment
DP-N-0832,1.854,-0.38,0.053,0,deployment
DP-N-3417,1.287,-4.68,0.039,0,deployment
DP-N-1352,2.417,-1.825,0.055,0,deployment
DP-N-0793,2.278,-5.899,0.037,0,deployment
DP-N-0264,1.453,2.296,0.061,0,deployment
DP-N-1797,0.294,0.467,0.048,0,deployment
DP-N-3311,2.404,0.005,0.033,0,deployment
DP-N-0619,1.753,2.835,0.038,0,deployment
DP-N-0600,2.017,7.009,0.028,0,deployment
DP-N-0869,0.893,-0.742,0.032,0,deployment
DP-N-3355,1.587,-4.413,0.031,0,deployment
DP-N-3632,2.186,4.415,0.039,0,deployment
DP-N-1725,3.214,-4.5,0.047,0,deployment
DP-N-1654,0.812,-7.603,0.039,0,deployment
DP-N-3475,1.814,8.593,0.058,0,deployment
DP-N-2336,1.61,-1.562,0.037,0,deployment
DP-N-3465,1.48,-3.973,0.028,0,deployment
DP-N-2456,1.606,2.735,0.023,0,deployment
DP-N-2902,1.225,0.696,0.033,0,deployment
DP-N-3535,1.538,0.657,0.044,0,deployment
DP-N-3002,1.759,1.213,0.051,0,deployment
DP-N-1515,2.591,-3.115,0.054,0,deployment
DP-N-2290,3.066,0.094,0.05,0,deployment
DP-N-1310,1.258,5.463,0.051,0,deployment
DP-N-1281,2.007,-0.959,0.061,0,deployment
DP-N-3737,2.71,6.922,0.036,0,deployment
DP-N-1074,1.581,3.229,0.053,0,deployment
DP-R-0183,5.529,4.712,0.081,1,deployment
DP-N-1403,1.865,-1.825,0.029,0,deployment
DP-N-2087,2.164,-3.625,0.033,0,deployment
DP-N-0146,1.746,2.751,0.022,0,deployment
DP-N-2385,1.724,-0.07,0.042,0,deployment
DP-N-2589,1.959,-2.835,0.039,0,deployment
DP-N-1676,1.666,-3.672,0.043,0,deployment
DP-N-2227,2.339,0.578,0.015,0,deployment
DP-N-1717,1.098,-0.809,0.042,0,deployment
DP-N-3620,0.49,-0.587,0.058,0,deployment
DP-N-0489,1.332,0.212,0.025,0,deployment
DP-N-1822,1.465,-3.891,0.052,0,deployment
DP-N-2078,2.703,-0.426,0.041,0,deployment
DP-N-0592,1.495,1.693,0.047,0,deployment
DP-N-2303,2.02,4.381,0.047,0,deployment
DP-N-0567,0.531,1.0,0.041,0,deployment
DP-N-3144,1.835,-0.262,0.029,0,deployment
DP-N-0460,2.03,1.694,0.055,0,deployment
DP-N-2485,0.819,-1.231,0.016,0,deployment
DP-N-3682,2.098,-2.307,0.055,0,deployment
DP-N-1547,1.611,0.564,0.038,0,deployment
DP-R-0149,3.101,-0.956,0.059,1,deployment
DP-N-1269,1.962,-2.17,0.013,0,deployment
DP-R-0053,3.662,14.159,0.076,1,deployment
DP-N-0551,1.838,2.503,0.05,0,deployment
DP-N-0738,1.319,0.875,0.049,0,deployment
DP-N-2846,1.012,-3.588,0.054,0,deployment
DP-N-3582,1.889,1.772,0.017,0,deployment
DP-N-1029,3.007,-5.49,0.046,0,deployment
DP-N-3493,1.435,3.95,0.041,0,deployment
DP-N-1375,1.04,-3.974,0.012,0,deployment
DP-N-3093,1.436,-3.289,0.035,0,deployment
DP-N-1647,2.166,0.432,0.019,0,deployment
DP-N-1409,1.686,-1.555,0.035,0,deployment
DP-N-2772,2.401,-5.933,0.041,0,deployment
DP-N-2676,1.908,-0.111,0.043,0,deployment
DP-R-0143,5.18,12.137,0.078,1,deployment
DP-N-0294,2.137,4.526,0.05,0,deployment
DP-N-0566,2.752,-4.973,0.022,0,deployment
DP-N-3409,1.678,5.362,0.037,0,deployment
DP-N-0343,1.174,-1.445,0.051,0,deployment
DP-N-0579,2.433,-3.787,0.055,0,deployment
DP-N-2631,0.393,1.511,0.018,0,deployment
DP-N-3791,1.612,3.026,0.046,0,deployment
DP-N-1758,1.88,1.988,0.042,0,deployment
DP-N-2793,1.792,0.705,0.048,0,deployment
DP-N-0845,2.04,5.058,0.051,0,deployment
DP-N-3371,1.351,-3.4,0.046,0,deployment
DP-N-3774,2.172,-2.071,0.059,0,deployment
DP-N-0911,1.453,-1.976,0.027,0,deployment
DP-N-0700,1.69,-3.704,0.048,0,deployment
DP-N-0763,2.083,6.773,0.036,0,deployment
DP-N-2561,2.081,-0.087,0.056,0,deployment
DP-N-2282,2.0,0.138,0.031,0,deployment
DP-N-2680,2.274,0.511,0.057,0,deployment
DP-N-1971,1.505,-3.801,0.019,0,deployment
DP-N-2129,1.441,5.109,0.038,0,deployment
DP-N-1651,2.554,2.578,0.03,0,deployment
DP-N-2122,0.918,-2.902,0.06,0,deployment
DP-N-0206,1.38,-2.093,0.03,0,deployment
DP-N-0757,0.663,3.416,0.046,0,deployment
DP-N-3073,2.542,-1.3,0.04,0,deployment
DP-N-1171,1.909,-0.347,0.026,0,deployment
DP-N-0119,1.232,2.293,0.047,0,deployment
DP-N-3576,2.716,-4.66,0.022,0,deployment
DP-N-0590,1.621,3.205,0.037,0,deployment
DP-N-2460,1.651,-0.65,0.013,0,deployment
DP-N-3451,0.945,2.073,0.047,0,deployment
DP-N-2437,1.004,-0.297,0.022,0,deployment
DP-N-2820,0.531,1.056,0.03,0,deployment
DP-N-2605,1.302,-3.233,0.045,0,deployment
DP-N-0153,1.881,1.254,0.037,0,deployment
DP-N-1441,2.683,0.482,0.043,0,deployment
DP-N-2431,1.283,-5.437,0.023,0,deployment
DP-N-2219,1.169,-2.486,0.042,0,deployment
DP-N-1025,2.124,1.461,0.024,0,deployment
DP-R-0072,3.744,12.683,0.061,1,deployment
DP-N-2968,1.393,-3.963,0.033,0,deployment
DP-N-2317,1.468,1.57,0.051,0,deployment
DP-N-3764,1.128,-1.152,0.056,0,deployment
DP-N-3324,1.166,-0.142,0.033,0,deployment
DP-N-3016,2.477,0.865,0.038,0,deployment
DP-N-1374,1.682,0.605,0.024,0,deployment
DP-N-2710,2.337,7.834,0.057,0,deployment
DP-N-0329,2.656,1.418,0.049,0,deployment
DP-N-1694,1.542,-7.079,0.038,0,deployment
DP-N-0777,1.215,-0.524,0.026,0,deployment
DP-N-2876,2.474,-4.251,0.061,0,deployment
DP-N-3554,1.206,0.082,0.039,0,deployment
DP-N-2233,1.996,3.206,0.043,0,deployment
DP-N-2761,1.444,0.358,0.034,0,deployment
DP-N-1081,1.611,2.939,0.069,0,deployment
DP-N-2095,1.654,1.746,0.038,0,deployment
DP-N-1521,2.71,-2.149,0.018,0,deployment
DP-N-2596,1.16,-3.785,0.027,0,deployment
DP-N-2226,2.232,3.148,0.04,0,deployment
DP-N-1505,1.467,-4.39,0.024,0,deployment
DP-N-2030,1.518,2.577,0.051,0,deployment
DP-N-2535,1.902,3.814,0.048,0,deployment
DP-N-2210,1.768,1.877,0.056,0,deployment
DP-N-3494,1.607,5.144,0.05,0,deployment
DP-N-2789,1.658,-0.724,0.051,0,deployment
DP-N-3728,0.622,-4.233,0.034,0,deployment
DP-N-2451,2.015,-1.632,0.051,0,deployment
DP-N-0696,1.412,-2.769,0.024,0,deployment
DP-N-2371,1.487,1.89,0.042,0,deployment
DP-N-2046,0.89,-0.884,0.027,0,deployment
DP-N-1305,2.316,1.93,0.022,0,deployment
DP-N-2688,1.834,-3.762,0.043,0,deployment
DP-N-2508,1.309,1.308,0.047,0,deployment
DP-N-2176,2.561,-0.958,0.049,0,deployment
DP-N-3752,1.192,-4.887,0.056,0,deployment
DP-N-0850,1.959,-3.453,0.053,0,deployment
DP-N-2499,1.215,0.432,0.057,0,deployment
DP-N-2729,3.122,2.618,0.037,0,deployment
DP-N-1090,1.379,-2.921,0.05,0,deployment
DP-N-3174,1.713,-3.907,0.053,0,deployment
DP-N-2717,0.847,0.186,0.045,0,deployment
DP-N-1419,2.184,-0.901,0.048,0,deployment
DP-N-0379,1.749,2.098,0.05,0,deployment
DP-N-2107,1.798,-4.83,0.037,0,deployment
DP-N-0731,1.014,1.141,0.035,0,deployment
DP-N-3431,1.4,0.378,0.04,0,deployment
DP-N-2759,2.223,-4.829,0.06,0,deployment
DP-N-0398,1.67,0.836,0.048,0,deployment
DP-N-1377,1.417,-1.516,0.042,0,deployment
DP-N-1845,2.413,2.528,0.05,0,deployment
DP-N-3527,1.948,-6.485,0.028,0,deployment
DP-N-2819,1.58,4.842,0.051,0,deployment
DP-N-0025,1.23,-1.669,0.045,0,deployment
DP-N-1283,1.759,1.487,0.046,0,deployment
DP-N-0165,2.514,-3.942,0.046,0,deployment
DP-N-3041,2.644,-0.891,0.02,0,deployment
DP-N-0368,0.781,0.779,0.048,0,deployment
DP-N-2081,1.292,5.628,0.047,0,deployment
DP-N-0940,1.458,-2.884,0.032,0,deployment
DP-N-3489,1.623,1.581,0.029,0,deployment
DP-N-1321,3.001,0.306,0.033,0,deployment
DP-N-2168,2.628,-2.465,0.046,0,deployment
DP-N-3339,2.397,-4.865,0.024,0,deployment
DP-N-1849,1.345,4.316,0.022,0,deployment
DP-N-0352,1.313,3.422,0.049,0,deployment
DP-N-2611,1.489,0.807,0.034,0,deployment
DP-N-1847,1.925,1.181,0.025,0,deployment
DP-N-0076,1.659,0.288,0.045,0,deployment
DP-N-0999,2.38,2.992,0.053,0,deployment
DP-N-1247,1.023,4.298,0.012,0,deployment
DP-N-2374,0.703,2.555,0.026,0,deployment
DP-N-0511,2.595,0.047,0.04,0,deployment
DP-N-2505,1.597,3.469,0.027,0,deployment
DP-N-1766,2.269,-0.858,0.04,0,deployment
DP-N-3291,1.53,-0.253,0.046,0,deployment
DP-N-2946,-0.074,-3.972,0.045,0,deployment
DP-N-2405,1.999,0.171,0.029,0,deployment
DP-N-3008,2.677,-0.13,0.031,0,deployment
DP-R-0146,2.454,4.181,0.063,1,deployment
DP-N-0309,1.905,-1.326,0.03,0,deployment
DP-N-1783,1.331,3.78,0.049,0,deployment
DP-N-2206,1.689,0.691,0.051,0,deployment
DP-N-3026,0.719,-1.559,0.053,0,deployment
DP-N-1506,1.846,1.998,0.039,0,deployment
DP-N-0099,2.005,6.034,0.049,0,deployment
DP-N-1932,0.93,1.987,0.043,0,deployment
DP-N-3702,1.349,9.156,0.037,0,deployment
DP-N-1049,1.195,4.693,0.038,0,deployment
DP-N-3236,1.794,4.385,0.023,0,deployment
DP-N-0552,1.685,-1.371,0.04,0,deployment
DP-N-0998,2.379,4.757,0.041,0,deployment
DP-N-2735,1.265,6.51,0.035,0,deployment
DP-N-0745,2.226,-0.853,0.067,0,deployment
DP-N-0519,2.146,-4.188,0.043,0,deployment
DP-N-0009,0.777,-1.218,0.042,0,deployment
DP-N-0575,1.62,3.448,0.044,0,deployment
DP-R-0192,3.228,1.925,0.079,1,deployment
DP-R-0137,1.723,2.626,0.048,1,deployment
DP-N-0096,1.377,2.687,0.059,0,deployment
DP-N-0102,1.844,-3.307,0.047,0,deployment
DP-N-3625,1.648,1.731,0.048,0,deployment
DP-N-3592,2.16,-0.728,0.042,0,deployment
DP-R-0063,2.76,-2.815,0.065,1,deployment
DP-N-3574,1.498,-1.928,0.026,0,deployment
DP-N-1951,1.519,4.305,0.044,0,deployment
DP-N-3543,1.916,-6.821,0.029,0,deployment
DP-N-2209,1.533,-0.677,0.029,0,deployment
DP-N-2066,2.361,-2.782,0.028,0,deployment
DP-N-0789,1.374,7.027,0.027,0,deployment
DP-N-1898,2.999,2.622,0.029,0,deployment
DP-N-1093,2.349,2.721,0.02,0,deployment
DP-N-0872,1.535,4.127,0.03,0,deployment
DP-N-3350,1.877,-1.528,0.053,0,deployment
DP-N-1014,1.615,0.067,0.035,0,deployment
DP-N-1292,1.742,4.359,0.059,0,deployment
DP-N-0327,2.431,-1.37,0.036,0,deployment
DP-N-3440,0.213,-1.715,0.033,0,deployment
DP-N-0066,1.662,-5.556,0.023,0,deployment
DP-N-0257,1.774,0.807,0.044,0,deployment
DP-R-0179,2.568,8.181,0.065,1,deployment
DP-R-0110,5.274,7.592,0.124,1,deployment
DP-N-1738,1.38,0.122,0.023,0,deployment
DP-N-0685,1.716,-0.434,0.043,0,deployment
DP-N-2758,2.595,6.824,0.025,0,deployment
DP-N-0202,3.169,-7.234,0.019,0,deployment
DP-R-0066,3.645,6.478,0.061,1,deployment
DP-N-2799,1.828,1.375,0.035,0,deployment
DP-N-0233,1.326,-0.13,0.057,0,deployment
DP-N-3373,1.539,0.633,0.051,0,deployment
DP-N-1279,1.947,0.692,0.03,0,deployment
DP-N-1460,1.872,-3.989,0.039,0,deployment
DP-N-1105,2.154,-1.018,0.054,0,deployment
DP-N-3689,1.169,3.719,0.042,0,deployment
DP-N-2958,2.414,-0.614,0.033,0,deployment
DP-N-2921,1.543,-0.213,0.055,0,deployment
DP-N-2017,2.37,2.285,0.054,0,deployment
DP-N-3348,1.499,-2.023,0.029,0,deployment
DP-N-2672,1.507,0.77,0.045,0,deployment
DP-N-0363,2.569,0.116,0.039,0,deployment
DP-N-2127,2.627,-0.141,0.044,0,deployment
DP-N-1613,1.536,-3.13,0.036,0,deployment
DP-N-0471,0.806,-3.546,0.026,0,deployment
DP-N-0048,1.234,-5.068,0.043,0,deployment
DP-N-0072,1.557,2.574,0.038,0,deployment
DP-N-0912,1.823,5.329,0.035,0,deployment
DP-N-3518,1.643,0.617,0.027,0,deployment
DP-N-1303,1.431,1.639,0.023,0,deployment
DP-R-0190,3.308,12.457,0.072,1,deployment
DP-N-3250,1.046,0.599,0.037,0,deployment
DP-N-3378,1.485,-0.264,0.041,0,deployment
DP-N-3785,1.847,-3.063,0.056,0,deployment
DP-N-2829,2.391,-6.43,0.06,0,deployment
DP-N-0554,3.047,-0.724,0.05,0,deployment
DP-N-0371,1.431,0.593,0.032,0,deployment
DP-N-0589,3.0,-1.743,0.024,0,deployment
DP-N-0896,2.002,3.03,0.03,0,deployment
DP-N-1038,2.859,-0.548,0.05,0,deployment
DP-R-0125,3.687,9.853,0.088,1,deployment
DP-N-3412,1.717,-1.28,0.044,0,deployment
DP-N-1221,2.242,0.098,0.042,0,deployment
DP-N-0730,1.831,0.894,0.061,0,deployment
DP-N-3520,1.899,-4.388,0.032,0,deployment
DP-N-1949,1.747,-0.024,0.016,0,deployment
DP-N-3636,2.231,-1.307,0.037,0,deployment
DP-N-1837,1.482,-0.144,0.05,0,deployment
DP-N-0148,1.452,4.219,0.061,0,deployment
DP-N-3137,1.605,1.773,0.036,0,deployment
DP-N-0891,2.982,1.736,0.041,0,deployment
DP-N-2936,1.658,-6.075,0.054,0,deployment
DP-N-0300,1.806,2.965,0.067,0,deployment
DP-N-0692,1.436,1.548,0.046,0,deployment
DP-N-0261,1.678,-2.718,0.045,0,deployment
DP-N-0404,2.033,-1.606,0.034,0,deployment
DP-N-0884,1.995,2.466,0.043,0,deployment
DP-N-2864,0.987,-1.818,0.033,0,deployment
DP-N-3005,1.725,5.302,0.04,0,deployment
DP-N-2881,1.476,-1.975,0.052,0,deployment
DP-N-2995,1.703,-6.576,0.026,0,deployment
DP-N-1265,1.165,-0.612,0.022,0,deployment
DP-N-3048,1.941,0.601,0.033,0,deployment
DP-N-3647,1.477,-4.616,0.044,0,deployment
DP-N-3342,1.393,3.547,0.042,0,deployment
DP-N-3269,2.682,-10.504,0.052,0,deployment
DP-N-2705,2.25,3.475,0.052,0,deployment
DP-N-2072,1.626,-0.31,0.025,0,deployment
DP-N-0296,1.73,1.362,0.052,0,deployment
DP-N-1658,0.957,0.205,0.046,0,deployment
DP-N-1551,1.364,3.916,0.024,0,deployment
DP-N-3799,1.457,4.117,0.021,0,deployment
DP-N-2421,1.397,-1.288,0.043,0,deployment
DP-N-3038,1.944,3.212,0.039,0,deployment
DP-R-0198,2.493,3.798,0.077,1,deployment
DP-N-3154,2.099,-0.184,0.049,0,deployment
DP-N-2024,2.122,5.034,0.015,0,deployment
DP-N-2696,2.011,2.401,0.025,0,deployment
DP-N-0182,2.303,-1.064,0.035,0,deployment
DP-N-1562,2.325,-1.794,0.062,0,deployment
DP-N-0728,1.725,2.756,0.044,0,deployment
DP-N-1324,1.681,-6.159,0.034,0,deployment
DP-N-2856,1.93,7.124,0.032,0,deployment
DP-R-0002,2.422,11.062,0.068,1,deployment
DP-N-1364,2.242,2.175,0.03,0,deployment
DP-N-2586,2.083,-0.425,0.069,0,deployment
DP-N-1660,1.237,-1.751,0.028,0,deployment
DP-N-1531,2.517,-0.69,0.05,0,deployment
DP-N-0023,2.565,4.835,0.024,0,deployment
DP-N-1653,1.644,4.841,0.045,0,deployment
DP-N-2229,1.006,5.37,0.043,0,deployment
DP-N-3732,1.695,0.467,0.064,0,deployment
DP-N-2502,1.278,3.567,0.037,0,deployment
DP-N-1148,1.692,-0.169,0.048,0,deployment
DP-N-2854,1.394,-1.271,0.047,0,deployment
DP-N-1252,0.531,-1.741,0.058,0,deployment
DP-N-0509,2.146,0.021,0.042,0,deployment
DP-N-3327,1.366,0.833,0.041,0,deployment
DP-N-0841,1.537,0.97,0.037,0,deployment
DP-N-1794,2.233,-1.276,0.056,0,deployment
DP-N-2721,1.735,-0.902,0.029,0,deployment
DP-N-3663,2.196,3.512,0.029,0,deployment
DP-N-0950,1.76,4.292,0.046,0,deployment
DP-N-0693,1.565,-1.634,0.034,0,deployment
DP-N-1443,1.547,-1.632,0.012,0,deployment
DP-N-0846,1.227,-2.421,0.042,0,deployment
DP-N-1363,1.338,3.646,0.031,0,deployment
DP-N-3197,2.04,6.062,0.036,0,deployment
DP-N-2333,0.924,0.193,0.034,0,deployment
DP-N-2430,1.911,-4.315,0.037,0,deployment
DP-N-2057,2.121,-1.16,0.037,0,deployment
DP-R-0162,3.229,3.115,0.079,1,deployment
DP-N-1844,1.641,3.228,0.033,0,deployment
DP-N-0613,1.347,2.951,0.04,0,deployment
DP-N-3205,0.461,-6.623,0.036,0,deployment
DP-N-2646,1.565,-2.762,0.039,0,deployment
DP-N-0866,1.141,-4.032,0.056,0,deployment
DP-N-0028,1.649,0.355,0.052,0,deployment
DP-N-0224,2.286,2.379,0.02,0,deployment
DP-N-0506,1.951,-5.989,0.036,0,deployment
DP-N-3226,1.797,0.768,0.038,0,deployment
DP-N-2369,0.981,-1.697,0.026,0,deployment
DP-N-2324,1.315,-0.658,0.061,0,deployment
DP-N-0587,2.423,0.54,0.034,0,deployment
DP-N-0314,1.481,-0.948,0.03,0,deployment
DP-N-3140,1.099,-3.181,0.027,0,deployment
DP-N-1175,2.031,0.631,0.052,0,deployment
DP-N-1894,1.187,0.705,0.013,0,deployment
DP-N-1498,0.636,-0.568,0.028,0,deployment
DP-N-2436,2.297,1.221,0.044,0,deployment
DP-N-3374,1.927,-1.095,0.053,0,deployment
DP-N-2338,2.093,-1.619,0.039,0,deployment
DP-N-0732,2.227,0.439,0.03,0,deployment
DP-N-2440,2.349,4.972,0.026,0,deployment
DP-N-2656,2.045,4.054,0.032,0,deployment
DP-N-0178,1.838,4.434,0.031,0,deployment
DP-N-0295,2.604,5.211,0.038,0,deployment
DP-N-1820,2.242,-1.619,0.047,0,deployment
DP-N-0275,0.856,0.53,0.054,0,deployment
DP-N-0260,1.532,0.548,0.015,0,deployment
DP-N-1960,1.732,-2.348,0.041,0,deployment
DP-N-3623,1.772,-3.97,0.05,0,deployment
DP-N-0690,1.853,0.26,0.032,0,deployment
DP-N-3597,0.912,-1.538,0.055,0,deployment
DP-N-3606,1.844,-1.687,0.049,0,deployment
DP-N-2984,2.131,3.849,0.029,0,deployment
DP-N-2409,1.342,-2.728,0.065,0,deployment
DP-N-3170,1.95,-2.312,0.038,0,deployment
DP-N-1835,1.249,2.005,0.045,0,deployment
DP-N-2202,0.949,-1.821,0.023,0,deployment
DP-N-1561,2.347,2.447,0.056,0,deployment
DP-R-0008,4.042,7.228,0.095,1,deployment
DP-R-0026,4.145,-3.495,0.072,1,deployment
DP-N-2521,1.302,-2.734,0.028,0,deployment
DP-N-3450,1.899,0.492,0.027,0,deployment
DP-N-3159,1.197,1.304,0.021,0,deployment
DP-N-2900,2.563,1.921,0.038,0,deployment
DP-N-2384,1.423,-0.455,0.024,0,deployment
DP-N-1723,1.915,-0.232,0.021,0,deployment
DP-N-0820,1.909,7.668,0.054,0,deployment
DP-N-2551,1.334,2.991,0.039,0,deployment
DP-N-3278,2.508,-0.341,0.029,0,deployment
DP-N-1487,1.046,0.558,0.042,0,deployment
DP-N-1058,1.97,0.876,0.027,0,deployment
DP-N-0822,2.04,-3.899,0.037,0,deployment
DP-N-2510,1.437,5.026,0.068,0,deployment
DP-N-0773,1.619,5.892,0.053,0,deployment
DP-N-2628,2.209,-0.979,0.045,0,deployment
DP-N-2198,2.351,1.216,0.048,0,deployment
DP-N-1896,1.965,-3.78,0.023,0,deployment
DP-N-3755,3.124,0.99,0.044,0,deployment
DP-N-3455,0.678,-4.531,0.037,0,deployment
DP-N-2544,0.993,-2.124,0.042,0,deployment
DP-N-2486,1.916,-0.9,0.043,0,deployment
DP-N-1966,1.549,3.914,0.058,0,deployment
DP-N-0908,1.761,-3.119,0.051,0,deployment
DP-N-0377,2.602,0.67,0.031,0,deployment
DP-N-1230,1.592,-2.385,0.042,0,deployment
DP-N-2184,2.21,-0.379,0.023,0,deployment
DP-N-1767,1.089,0.291,0.067,0,deployment
DP-N-0960,2.08,1.401,0.016,0,deployment
DP-N-1664,2.071,-0.83,0.06,0,deployment
DP-N-1868,2.349,2.098,0.032,0,deployment
DP-N-0706,2.702,1.049,0.044,0,deployment
DP-N-0952,2.325,2.737,0.034,0,deployment
DP-N-3104,1.352,-2.709,0.035,0,deployment
DP-N-0475,1.922,0.436,0.044,0,deployment
DP-N-2423,2.502,3.308,0.049,0,deployment
DP-R-0185,3.26,10.107,0.052,1,deployment
DP-N-2548,1.867,0.623,0.039,0,deployment
DP-N-2077,1.004,-0.699,0.056,0,deployment
DP-N-1206,1.576,1.067,0.043,0,deployment
DP-N-1207,0.647,0.331,0.043,0,deployment
DP-N-1544,2.363,-2.625,0.048,0,deployment
DP-N-0528,1.356,0.064,0.016,0,deployment
DP-N-2639,1.249,-4.302,0.058,0,deployment
DP-N-3673,1.443,-0.332,0.043,0,deployment
DP-N-2700,1.715,5.755,0.036,0,deployment
DP-N-2480,2.167,-1.827,0.019,0,deployment
DP-N-2964,2.18,-0.04,0.054,0,deployment
DP-N-3106,0.772,-0.76,0.054,0,deployment
DP-N-0430,2.069,-3.508,0.035,0,deployment
DP-N-2539,2.397,3.016,0.044,0,deployment
DP-N-2304,1.671,-0.435,0.044,0,deployment
DP-N-0654,2.124,1.214,0.039,0,deployment
DP-N-1402,1.909,-0.943,0.028,0,deployment
DP-N-0183,2.218,0.41,0.027,0,deployment
DP-N-2089,2.103,2.083,0.041,0,deployment
DP-N-3694,1.411,-4.246,0.037,0,deployment
DP-N-0737,2.059,2.271,0.054,0,deployment
DP-N-2380,2.198,-0.27,0.039,0,deployment
DP-N-0526,1.759,1.392,0.036,0,deployment
DP-N-3243,1.382,-0.763,0.041,0,deployment
DP-N-0885,1.308,-2.479,0.048,0,deployment
DP-N-3532,1.758,1.394,0.049,0,deployment
DP-N-1842,2.2,-0.47,0.051,0,deployment
DP-N-3426,2.179,4.437,0.027,0,deployment
DP-N-1433,2.106,1.511,0.041,0,deployment
DP-N-0836,2.208,0.338,0.048,0,deployment
DP-N-3392,0.804,4.552,0.029,0,deployment
DP-R-0197,4.358,3.442,0.058,1,deployment
DP-N-3233,1.363,-1.985,0.039,0,deployment
DP-N-0400,2.526,-0.61,0.056,0,deployment
